Fruit,Target,Regressor,Measurement Type,Integration Time,LED Current,Score
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-1.1403581865407717
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-1.0513544149801206
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-1.0043911896848499
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-1.1456151496125417
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-0.7350363422970942
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-0.9365252559164362
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-0.9523877290433831
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-0.9251935000212288
mango,carotene (FW),Lasso IC,reflectance,100,25 mA,-1.4839076583562685
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-21.25355370951959
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-25.846189738036053
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-21.65375172519566
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-23.754794591153775
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-21.72931609600248
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-20.76221843434877
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-15.170380120245625
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-14.057047255755409
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-12.365352093185518
mango,phenols (FW),Lasso IC,reflectance,100,25 mA,-19.249043434170908
mango,carotene (FW),SVR,reflectance,100,25 mA,-0.832262898805034
mango,carotene (FW),SVR,reflectance,100,25 mA,-0.9467393490353141
mango,carotene (FW),SVR,reflectance,100,25 mA,-0.8019324753446676
mango,carotene (FW),SVR,reflectance,100,25 mA,-0.9791372980758669
mango,carotene (FW),SVR,reflectance,100,25 mA,-1.0874444280986109
mango,carotene (FW),SVR,reflectance,100,25 mA,-1.0563552026284735
mango,carotene (FW),SVR,reflectance,100,25 mA,-1.0237815871399287
mango,carotene (FW),SVR,reflectance,100,25 mA,-0.890678710141232
mango,carotene (FW),SVR,reflectance,100,25 mA,-0.6453947984281245
mango,carotene (FW),SVR,reflectance,100,25 mA,-1.0989205121566878
mango,phenols (FW),SVR,reflectance,100,25 mA,-13.080181042872166
mango,phenols (FW),SVR,reflectance,100,25 mA,-19.67250773508563
mango,phenols (FW),SVR,reflectance,100,25 mA,-15.604346506873226
mango,phenols (FW),SVR,reflectance,100,25 mA,-16.454680270202907
mango,phenols (FW),SVR,reflectance,100,25 mA,-21.4996845915159
mango,phenols (FW),SVR,reflectance,100,25 mA,-21.238661290347217
mango,phenols (FW),SVR,reflectance,100,25 mA,-18.036559041919926
mango,phenols (FW),SVR,reflectance,100,25 mA,-17.12784655549059
mango,phenols (FW),SVR,reflectance,100,25 mA,-15.577383995748216
mango,phenols (FW),SVR,reflectance,100,25 mA,-15.267458867627763
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.886230773750546
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.9635956265747041
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.9927395065402279
mango,carotene (FW),PLS,reflectance,100,25 mA,-1.2342449827536748
mango,carotene (FW),PLS,reflectance,100,25 mA,-1.1000029837661154
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.9093775593073116
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.9932186542197025
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.7731339896547827
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.9761329161382027
mango,carotene (FW),PLS,reflectance,100,25 mA,-0.8138321071299395
mango,phenols (FW),PLS,reflectance,100,25 mA,-16.851753574524533
mango,phenols (FW),PLS,reflectance,100,25 mA,-19.491622838729647
mango,phenols (FW),PLS,reflectance,100,25 mA,-19.452751076559988
mango,phenols (FW),PLS,reflectance,100,25 mA,-25.529628247196648
mango,phenols (FW),PLS,reflectance,100,25 mA,-21.811822764909824
mango,phenols (FW),PLS,reflectance,100,25 mA,-25.331820278186946
mango,phenols (FW),PLS,reflectance,100,25 mA,-13.959877063778325
mango,phenols (FW),PLS,reflectance,100,25 mA,-19.07593922690848
mango,phenols (FW),PLS,reflectance,100,25 mA,-21.822320878018534
mango,phenols (FW),PLS,reflectance,100,25 mA,-24.514238844516722
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.0910684422949635
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.199850155850179
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.3272620983731132
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.0887477789977849
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-0.9974516374819393
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.189807293732597
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.2893166574881818
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.3665268371181725
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.0458381692341572
mango,carotene (FW),ARD,reflectance,150,12.5 mA,-1.225198578082527
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-22.298989801109563
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-21.894385195277213
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-19.80741428697868
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-20.596381875937116
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-27.015472571777902
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-22.05850093401698
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-15.533372624284263
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-22.42380505765336
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-16.46038582306941
mango,phenols (FW),ARD,reflectance,150,12.5 mA,-24.6621854854852
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-0.8907308262809326
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.3550546242456483
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.3460699379627497
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-0.8920486394253391
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.1836397432630033
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.0609759494262616
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.3089572904110107
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.4242740966558318
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.1282018130934746
mango,carotene (FW),Huber Regression,reflectance,150,12.5 mA,-1.2735919459218688
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-22.96485818371688
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-24.26091749034428
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-18.06372715864543
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-16.801625378746593
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-19.71812369787789
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-17.69052786800729
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-20.604149549207623
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-21.544576537611633
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-18.81579084049765
mango,phenols (FW),Huber Regression,reflectance,150,12.5 mA,-20.97407844098965
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.2194723222375115
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.0403761030997942
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.040486013754998
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.029672266568762
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.196462651454642
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.3335412636129182
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.0518916052002734
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.1789276713197805
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.1855182106416478
mango,carotene (FW),Lasso IC,reflectance,150,12.5 mA,-1.0817596313346278
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-17.097132598436836
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-22.270883303286634
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-21.027889668673897
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-18.685694229147472
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-22.396156281959247
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-18.64521626301513
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-15.85661891731634
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-20.775238950534895
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-20.250199631477106
mango,phenols (FW),Lasso IC,reflectance,150,12.5 mA,-28.66814935844743
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.5730455302899213
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.0138437169994567
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-0.9211274427684706
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-0.6882772111298319
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.4324139294838136
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.1298733612620917
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-0.9463566004343134
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.274516856028031
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.0927803607660551
mango,carotene (FW),SVR,reflectance,150,12.5 mA,-1.33755127546933
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-20.872879690424547
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-23.373133704317553
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-19.44979699180265
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-18.79821834183954
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-13.649050258724122
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-13.194573128238686
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-16.599544393149305
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-12.429339698462307
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-26.39974847377431
mango,phenols (FW),SVR,reflectance,150,12.5 mA,-14.514520096297623
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.153191300098239
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.4207929724222466
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.2247772567369108
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.3914002662856584
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.4119712721769642
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.7769795903902752
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.3854481902441862
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.043628012061963
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.027444145673602
mango,carotene (FW),PLS,reflectance,150,12.5 mA,-1.0346243687470404
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-18.91862755667187
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-13.43575311925285
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-32.16439731124602
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-22.09358445266479
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-24.441329146696884
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-23.35699717876379
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-15.539206213127526
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-23.06147078526708
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-23.881418503524237
mango,phenols (FW),PLS,reflectance,150,12.5 mA,-20.6128292813015
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.073236110304148
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.0187275760067167
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.0450255666206063
mango,carotene (FW),ARD,reflectance,150,25 mA,-0.9747788759209579
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.1236984922292543
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.1856931610053059
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.1255322590755175
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.2632236497953784
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.1783306774018352
mango,carotene (FW),ARD,reflectance,150,25 mA,-1.1847912742853859
mango,phenols (FW),ARD,reflectance,150,25 mA,-22.24770073804858
mango,phenols (FW),ARD,reflectance,150,25 mA,-18.882762410811747
mango,phenols (FW),ARD,reflectance,150,25 mA,-20.117714814590304
mango,phenols (FW),ARD,reflectance,150,25 mA,-21.983442555202945
mango,phenols (FW),ARD,reflectance,150,25 mA,-24.423232716403835
mango,phenols (FW),ARD,reflectance,150,25 mA,-14.865632265940679
mango,phenols (FW),ARD,reflectance,150,25 mA,-20.93843818195256
mango,phenols (FW),ARD,reflectance,150,25 mA,-24.924896610999465
mango,phenols (FW),ARD,reflectance,150,25 mA,-20.281404040897932
mango,phenols (FW),ARD,reflectance,150,25 mA,-19.178753255111566
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.2258177416913052
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.1929291498375316
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.1939971108676826
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-0.8529838923542088
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.4978373696716878
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.1077155759235093
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.1215617966170388
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-0.8367143989600215
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-0.8952092540357396
mango,carotene (FW),Huber Regression,reflectance,150,25 mA,-1.1068692133342148
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-19.355845753097256
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-19.716103267472395
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-14.846973539979752
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-22.25257881720858
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-21.26606553099949
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-24.0775894959396
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-24.386707896515617
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-15.816475446144818
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-17.948688839013386
mango,phenols (FW),Huber Regression,reflectance,150,25 mA,-22.718353563940354
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.1839605250822416
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.1782272897611625
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.2891589660809644
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.2895828424284463
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.0086629904347804
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.218055921778903
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-0.871279257445545
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.264591358266806
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.1791570917964398
mango,carotene (FW),Lasso IC,reflectance,150,25 mA,-1.2642959397383524
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-19.283006267592974
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-22.5896863034123
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-22.392353037804373
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-18.342700715706393
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-20.720024360157165
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-19.890510614659203
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-18.244693595262582
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-20.082593553991163
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-14.899400620198378
mango,phenols (FW),Lasso IC,reflectance,150,25 mA,-22.317213273494342
mango,carotene (FW),SVR,reflectance,150,25 mA,-0.6888490744852733
mango,carotene (FW),SVR,reflectance,150,25 mA,-1.1715072099563528
mango,carotene (FW),SVR,reflectance,150,25 mA,-1.1970266231644702
mango,carotene (FW),SVR,reflectance,150,25 mA,-0.9499527372129328
mango,carotene (FW),SVR,reflectance,150,25 mA,-1.069588650377951
mango,carotene (FW),SVR,reflectance,150,25 mA,-0.969009540197308
mango,carotene (FW),SVR,reflectance,150,25 mA,-1.1324138096116179
mango,carotene (FW),SVR,reflectance,150,25 mA,-1.0373294863255205
mango,carotene (FW),SVR,reflectance,150,25 mA,-0.9255757973720053
mango,carotene (FW),SVR,reflectance,150,25 mA,-0.9407928592690884
mango,phenols (FW),SVR,reflectance,150,25 mA,-12.874627623719677
mango,phenols (FW),SVR,reflectance,150,25 mA,-14.932076258013673
mango,phenols (FW),SVR,reflectance,150,25 mA,-14.076196055803708
mango,phenols (FW),SVR,reflectance,150,25 mA,-15.987682553479987
mango,phenols (FW),SVR,reflectance,150,25 mA,-19.475388228413568
mango,phenols (FW),SVR,reflectance,150,25 mA,-23.75458309177356
mango,phenols (FW),SVR,reflectance,150,25 mA,-19.722339995495844
mango,phenols (FW),SVR,reflectance,150,25 mA,-22.939137994492718
mango,phenols (FW),SVR,reflectance,150,25 mA,-19.218967031379723
mango,phenols (FW),SVR,reflectance,150,25 mA,-16.68033124434096
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.08013330355768
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.0358196848238677
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.2800139653692548
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.1419047920057095
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.4725312083066822
mango,carotene (FW),PLS,reflectance,150,25 mA,-0.9351235413144864
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.1731583643846715
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.3555268046209363
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.477604055538653
mango,carotene (FW),PLS,reflectance,150,25 mA,-1.0709531227058586
mango,phenols (FW),PLS,reflectance,150,25 mA,-21.2233773672731
mango,phenols (FW),PLS,reflectance,150,25 mA,-14.266388378217819
mango,phenols (FW),PLS,reflectance,150,25 mA,-20.2025803270511
mango,phenols (FW),PLS,reflectance,150,25 mA,-19.19802336152847
mango,phenols (FW),PLS,reflectance,150,25 mA,-16.06804549564409
mango,phenols (FW),PLS,reflectance,150,25 mA,-15.525701104209922
mango,phenols (FW),PLS,reflectance,150,25 mA,-28.17498006106306
mango,phenols (FW),PLS,reflectance,150,25 mA,-22.551695955213543
mango,phenols (FW),PLS,reflectance,150,25 mA,-17.44002777090867
mango,phenols (FW),PLS,reflectance,150,25 mA,-21.992970697464404
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-0.9545610418494169
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-1.2767803042990218
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-0.9074900181512728
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-1.1291425169949363
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-1.233516231206558
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-0.8246834686583759
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-0.8974256543449509
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-1.22559791358673
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-1.1762977255237168
mango,carotene (FW),ARD,absorbance,50,12.5 mA,-1.0346493473356546
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-27.744104764727773
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-25.409480482629814
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-27.20836833688127
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-21.446031076784774
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-21.61701889476254
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-18.203624619499692
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-22.517029183637813
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-22.347607848670087
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-19.42266871018652
mango,phenols (FW),ARD,absorbance,50,12.5 mA,-30.70770067566841
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.9382054435770075
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-1.066944495350482
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-1.0484197137772784
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.9117138894415378
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.8894775815420305
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-1.089284883757048
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-1.394237620703017
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.9494859786348854
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.9146445423730574
mango,carotene (FW),Huber Regression,absorbance,50,12.5 mA,-0.7772214344857227
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-22.35227270897345
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-22.297101557820397
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-20.300132853007586
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-22.571165329564238
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-19.61696386876037
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-17.761902509486497
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-23.537671807478148
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-20.071608823430324
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-19.737216966067624
mango,phenols (FW),Huber Regression,absorbance,50,12.5 mA,-16.705435513057427
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.7161350213125482
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-1.3611217261654007
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-1.1958578227589918
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.9239198361707528
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-1.1875568429500678
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.8577271810137638
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-1.1752013191005453
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-0.9879801885314698
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-1.3073756378392511
mango,carotene (FW),Lasso IC,absorbance,50,12.5 mA,-1.393559027834594
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-12.499892691997927
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-19.032622869642697
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-15.055531317639781
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-15.205129489276203
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-22.80179654468365
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-26.298557412712046
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-21.00920113430238
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-18.371124256697794
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-23.847476110863745
mango,phenols (FW),Lasso IC,absorbance,50,12.5 mA,-20.55678513175915
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-1.1346010059971552
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-0.9589296427300258
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-0.9216936799242974
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-1.1910608269219105
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-1.05994969476204
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-0.8317794945769778
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-1.0274097578000396
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-1.1903564297490639
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-0.8578743565824535
mango,carotene (FW),SVR,absorbance,50,12.5 mA,-0.9177192679282729
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-16.347704041495817
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-17.85501091429434
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-15.289350549938368
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-15.514691208768616
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-17.20657426771709
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-17.52585886735707
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-16.193034427620702
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-26.696847551834942
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-22.109925341684413
mango,phenols (FW),SVR,absorbance,50,12.5 mA,-12.841528899659105
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-0.9770224753135263
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.056251119508857
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.1204575560337
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-0.937268953112655
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-0.9854539049769546
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.332573352173631
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.2266732070629855
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.0843571229328366
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.0331374508100954
mango,carotene (FW),PLS,absorbance,50,12.5 mA,-1.0601878823477402
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-22.678138599923468
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-17.631976858825677
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-18.44987502132896
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-17.428892045129615
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-16.849148748489682
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-18.002645527733925
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-23.77191632508193
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-24.444267782025847
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-19.83324491326482
mango,phenols (FW),PLS,absorbance,50,12.5 mA,-25.718552584111606
mango,carotene (FW),ARD,absorbance,50,25 mA,-1.1167084103075788
mango,carotene (FW),ARD,absorbance,50,25 mA,-0.8284864578576447
mango,carotene (FW),ARD,absorbance,50,25 mA,-1.105917699493399
mango,carotene (FW),ARD,absorbance,50,25 mA,-1.2652955619500985
mango,carotene (FW),ARD,absorbance,50,25 mA,-0.7227462549465556
mango,carotene (FW),ARD,absorbance,50,25 mA,-1.0528941430083443
mango,carotene (FW),ARD,absorbance,50,25 mA,-0.9587726558201543
mango,carotene (FW),ARD,absorbance,50,25 mA,-0.9254485579928761
mango,carotene (FW),ARD,absorbance,50,25 mA,-1.0464180047852654
mango,carotene (FW),ARD,absorbance,50,25 mA,-1.11019429222822
mango,phenols (FW),ARD,absorbance,50,25 mA,-25.051019186909425
mango,phenols (FW),ARD,absorbance,50,25 mA,-27.799208721240156
