Fruit,Target,Regressor,Measurement Type,Integration Time,LED Current,Score
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.36223472904981097
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.3366521700593581
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.3430089930911336
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.32288785924087776
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.34384475645347223
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.3181222028418186
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.3048845193321966
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.4084942827735839
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.3424130828975668
tomato,lycopene (FW),ARD,reflectance,50,12.5 mA,-0.341084775270315
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.08025985743476574
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.11500768796987315
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.09039135703537468
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.07562097953526419
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.09369514448315616
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.08399328887927857
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.10169295279565001
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.06810287345304895
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.09307685659077762
tomato,beta-carotene (FW),ARD,reflectance,50,12.5 mA,-0.09791053965827842
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.2685285912562223
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.3475459740116709
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.4182364932589001
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.3375206678743513
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.3296013499847905
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.33461704515448054
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.26580045554670206
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.34034437878790624
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.31207752828141844
tomato,lycopene (FW),Huber Regression,reflectance,50,12.5 mA,-0.32525314497410146
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.10845690309076488
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.07193115252450062
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.07687520706787661
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.08048170329289249
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.0732499355953287
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.07470544193375991
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.10676929592087113
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.060839130590671454
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.07567068020679295
tomato,beta-carotene (FW),Huber Regression,reflectance,50,12.5 mA,-0.05904933825351995
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.39486067895402216
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.3423125757022194
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.25871676162862156
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.3528002360686696
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.33337633182288146
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.4820213362678221
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.2594953931519727
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.323327981792536
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.2857720898639556
tomato,lycopene (FW),Lasso IC,reflectance,50,12.5 mA,-0.26748815719246444
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.05997073556861822
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.0722673308022374
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.0629477802963517
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.059905132472852465
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.07148780425940922
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.06071493428874495
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.05198523722325663
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.0721352240869657
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.05866895758037236
tomato,beta-carotene (FW),Lasso IC,reflectance,50,12.5 mA,-0.057524394009083726
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.5125145066908742
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.4036035473132868
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.46634508861209517
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.4058575134549966
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.32662298008401713
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.32488351206852817
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.509439359259577
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.3998970302959449
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.4258288349945378
tomato,lycopene (FW),SVR,reflectance,50,12.5 mA,-0.35924633068935263
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.06182425910229348
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.09080810009096456
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.07640560200254652
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.05816550556688908
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.08755167872554286
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.08900731223842577
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.08149790942070514
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.0767212850314074
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.07149643685646859
tomato,beta-carotene (FW),SVR,reflectance,50,12.5 mA,-0.0875100361920794
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.28676125216102405
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.3084847134375525
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.23751694292116943
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.35185856348360484
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.4000808676229181
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.2563534831319207
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.44768824080145364
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.43567224452833886
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.3289967117346621
tomato,lycopene (FW),PLS,reflectance,50,12.5 mA,-0.3258562765714162
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.07343991645692918
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.0583227781691811
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.07483165357079842
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.05560206281671069
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.0568406867992333
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.09187559379154875
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.06697446604575877
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.07161947698320133
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.06287593467167399
tomato,beta-carotene (FW),PLS,reflectance,50,12.5 mA,-0.07858192309431204
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.42970534610684885
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.41120839858998437
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.46512044193951674
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.2795201529996758
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.3618605239299425
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.3583478283129572
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.3156185277319565
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.37078717473101486
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.4236419479652069
tomato,lycopene (FW),ARD,reflectance,50,25 mA,-0.1875989816602635
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.08328323645037095
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.10004704286380935
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.07118192894115345
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.09184602668273463
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.0756001062675121
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.05891437735271188
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.07880072356436656
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.08890758660167605
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.09554172037284696
tomato,beta-carotene (FW),ARD,reflectance,50,25 mA,-0.08298114310532259
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.40092771786167913
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.32323377325398855
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.2914557991137049
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.3148658442114124
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.348489613984552
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.2049678580181508
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.29528117344917504
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.30364578021562255
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.36833927564440044
tomato,lycopene (FW),Huber Regression,reflectance,50,25 mA,-0.3619076862025128
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.08250789038884947
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.060944574360455785
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.08487333055974006
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.08134344331572652
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.07287799296074852
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.09514090758985205
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.07412034880762002
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.10028773128608022
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.06766861100852041
tomato,beta-carotene (FW),Huber Regression,reflectance,50,25 mA,-0.06352759730238774
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.3561281062439859
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.22414941410373448
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.4345545093682251
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.3794947639361389
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.34095260224275364
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.3127801495112492
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.4820543343032327
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.3459259838979487
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.24509768095012915
tomato,lycopene (FW),Lasso IC,reflectance,50,25 mA,-0.3282283050621534
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.06028444213856861
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.07752510929897659
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.07016333865099916
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.07705619880119528
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.09405737420827555
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.043916104832603435
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.06043658442038846
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.058908818178807845
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.07982124869979967
tomato,beta-carotene (FW),Lasso IC,reflectance,50,25 mA,-0.07297288679014027
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.42028088304743794
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.3257619705562932
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.4875410114948708
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.47920897202667556
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.46698335797832213
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.4787271731926041
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.39715218706278704
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.4418630865474924
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.5027229863059538
tomato,lycopene (FW),SVR,reflectance,50,25 mA,-0.36846890216211625
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.08168883539456503
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.0804459403270625
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.06555634257887932
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.07562024645802794
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.08094567339492931
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.08222361242137158
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.06740649263562123
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.08966962455111258
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.0655628125523835
tomato,beta-carotene (FW),SVR,reflectance,50,25 mA,-0.09303826032320453
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.3342377604447248
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.37025360701726784
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.3950439906833685
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.3157074306803656
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.36981753917805815
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.397698570653631
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.32717394747523476
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.25910246213946264
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.36858934682404343
tomato,lycopene (FW),PLS,reflectance,50,25 mA,-0.3594626541795385
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.08040531483019053
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.07070582507106885
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.07429869589295503
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.06600053306368203
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.06555971344909024
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.06634646094719784
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.08644916748030226
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.05663587851476206
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.051756769862395725
tomato,beta-carotene (FW),PLS,reflectance,50,25 mA,-0.05208740038312128
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.4365331036547131
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.4386549024412202
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.30350937430727365
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.2724955045348703
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.37386400900117944
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.33473282624003525
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.25918501764450524
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.38852558218129307
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.3664482587087967
tomato,lycopene (FW),ARD,reflectance,50,100 mA,-0.2163444722152244
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.07226639955660745
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.06063785671520679
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.07452944936334342
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.10158648487760473
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.08775702077699446
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.06765659289015502
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.09095786355837363
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.07981230801778501
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.07320092209793215
tomato,beta-carotene (FW),ARD,reflectance,50,100 mA,-0.08168492503458855
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.3445482895638404
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.4006367617365626
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.40248976869820474
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.3900767875237987
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.2865695932815995
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.3646644254100849
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.3207850766598589
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.40701604773017686
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.28618158276018246
tomato,lycopene (FW),Huber Regression,reflectance,50,100 mA,-0.35620976913300373
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.09618645179654652
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.08423205662332105
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.08372599389884372
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.0746941325723268
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.08703978776556429
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.07677075339883019
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.0743548046935886
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.09233384495887693
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.07804006289013521
tomato,beta-carotene (FW),Huber Regression,reflectance,50,100 mA,-0.05843684845157231
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.411936920983083
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.23743490581565413
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.2890709273750775
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.30342205269824996
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.30137726083623245
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.3378022986538371
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.26727701935098425
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.47837070559174927
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.34476963891904644
tomato,lycopene (FW),Lasso IC,reflectance,50,100 mA,-0.3974277348016131
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.05098331775352131
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.07540577701191761
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.05108443788693399
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.06330910879895796
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.06129955385861637
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.06442538586592399
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.05633203750560252
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.0833584238633833
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.08719532496843847
tomato,beta-carotene (FW),Lasso IC,reflectance,50,100 mA,-0.0910075152474776
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.3823358350606382
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.4261952176109499
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.46344760314848915
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.38143654584961856
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.3459770344156029
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.44571977774846544
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.46954709747929696
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.35421210971910994
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.36140456251820047
tomato,lycopene (FW),SVR,reflectance,50,100 mA,-0.42089378399903543
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.08370185151756813
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.0736702166543455
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.08043973906164872
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.059664505645788624
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.0811448086612866
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.0663185595442464
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.07370651574311181
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.08096831513506915
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.0863607342636807
tomato,beta-carotene (FW),SVR,reflectance,50,100 mA,-0.06644490911981446
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.3305787893927953
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.4109756086895558
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.44801486689196
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.3213478146946497
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.2987558126447191
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.27518229503255254
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.3233739001293269
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.291555881928136
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.27473871414571793
tomato,lycopene (FW),PLS,reflectance,50,100 mA,-0.3814725456912585
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.05263649480800285
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.059593966207984114
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.07745800397161935
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.07050333286963144
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.08477706465298876
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.0634449240749021
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.08297440100311602
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.05283488244334833
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.07267212526076443
tomato,beta-carotene (FW),PLS,reflectance,50,100 mA,-0.05663153918509552
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.3481829298397697
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.36818743061670994
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.3758557151277528
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.39879917892393535
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.35897764045089137
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.29981082155384675
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.36267194306122075
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.3597767829115612
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.3195411784062782
tomato,lycopene (FW),ARD,reflectance,100,12.5 mA,-0.45266708135746914
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.08326591350799917
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.07723572468409193
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.07817401334989789
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.09553894878695306
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.08143791137239258
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.08121864478262117
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.07790427986320626
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.08596108082178802
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.0932481424491527
tomato,beta-carotene (FW),ARD,reflectance,100,12.5 mA,-0.0883777228468062
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.2976818037300381
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.27374108817590037
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.266140674671765
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.22690922539912367
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.4116756789276449
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.3965249873797075
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.23483315516152176
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.3613313575701378
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.3833323480326012
tomato,lycopene (FW),Huber Regression,reflectance,100,12.5 mA,-0.4096491072347893
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.0738536678919133
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.07540541643539345
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.07615902487359885
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.07042873150695253
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.06752830666044599
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.08451629938807668
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.06359360214544513
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.07538516311008327
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.07812852981273971
tomato,beta-carotene (FW),Huber Regression,reflectance,100,12.5 mA,-0.08568746458475374
