Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
56C,4,64,150,9333.471,2702.542,844.558,586.132,652.419,475.934,White LED,12.5 mA,b'OK Read',9:58:29
56C,4,64,150,17925.999,5102.849,1463.654,945.982,1019.513,705.765,White LED,25 mA,b'OK Read',9:58:30
56C,4,64,150,33406.895,9437.811,2594.66,1602.826,1692.81,1120.682,White LED,50 mA,b'OK Read',9:58:31
56C,4,64,150,39905.667,11207.291,3093.633,1891.963,1964.216,1295.598,White LED,100 mA,b'OK Read',9:58:32
56C,4,64,200,9321.52,2700.346,844.096,586.917,652.419,475.934,White LED,12.5 mA,b'OK Read',9:58:33
56C,4,64,200,17933.17,5098.896,1465.04,946.375,1021.688,706.274,White LED,25 mA,b'OK Read',9:58:34
56C,4,64,200,33319.055,9425.511,2593.274,1601.648,1689.765,1118.14,White LED,50 mA,b'OK Read',9:58:35
56C,4,64,200,39985.735,11215.198,3100.563,1897.463,1969,1298.141,White LED,100 mA,b'OK Read',9:58:36
56C,4,64,250,9315.784,2697.973,844.928,586.446,652.419,475.934,White LED,12.5 mA,b'OK Read',9:58:38
56C,4,64,250,17930.303,5096.523,1464.763,945.667,1021.949,705.359,White LED,25 mA,b'OK Read',9:58:39
56C,4,64,250,33286.43,9419.185,2594.66,1602.826,1688.982,1116.614,White LED,50 mA,b'OK Read',9:58:41
56C,4,64,250,39959.207,11228.377,3109.157,1901.706,1969.783,1298.446,White LED,100 mA,b'OK Read',9:58:43
56D,1,64,50,9601.166,2561.968,820.533,575.131,652.419,494.239,White LED,12.5 mA,b'OK Read',9:58:54
56D,1,64,50,18420.758,4791.828,1430.39,923.982,1017.773,713.901,White LED,25 mA,b'OK Read',9:58:55
56D,1,64,50,34496.795,8861.457,2550.307,1560.399,1691.07,1110.513,White LED,50 mA,b'OK Read',9:58:56
56D,1,64,50,40591.636,10400.746,2993.838,1814.965,1936.379,1269.158,White LED,100 mA,b'OK Read',9:58:58
56D,1,64,100,9522.291,2561.968,823.306,577.489,649.809,494.239,White LED,12.5 mA,b'OK Read',9:58:59
56D,1,64,100,18327.543,4797.1,1433.161,923.982,1015.164,713.901,White LED,25 mA,b'OK Read',9:59:00
56D,1,64,100,34503.965,8808.741,2569.711,1565.112,1688.46,1110.513,White LED,50 mA,b'OK Read',9:59:01
56D,1,64,100,41229.8,10379.66,3054.824,1838.536,1962.476,1275.259,White LED,100 mA,b'OK Read',9:59:02
56D,1,64,150,9589.215,2542.639,833.47,582.989,654.159,502.375,White LED,12.5 mA,b'OK Read',9:59:03
56D,1,64,150,18482.9,4754.927,1448.87,930.268,1022.993,720.003,White LED,25 mA,b'OK Read',9:59:04
56D,1,64,150,34267.34,8768.326,2561.395,1566.684,1691.07,1110.513,White LED,50 mA,b'OK Read',9:59:05
56D,1,64,150,40928.643,10418.317,3047.432,1843.25,1958.996,1277.293,White LED,100 mA,b'OK Read',9:59:07
56D,1,64,200,9543.802,2546.153,830.236,582.203,653.724,498.815,White LED,12.5 mA,b'OK Read',9:59:08
56D,1,64,200,18352.639,4772.06,1441.478,929.875,1020.383,716.952,White LED,25 mA,b'OK Read',9:59:09
56D,1,64,200,34195.637,8781.065,2558.623,1566.291,1685.85,1108.987,White LED,50 mA,b'OK Read',9:59:10
56D,1,64,200,40883.828,10446.871,3053.438,1849.143,1962.476,1278.31,White LED,100 mA,b'OK Read',9:59:11
56D,1,64,250,9507.95,2547.207,828.295,580.789,652.419,497.9,White LED,12.5 mA,b'OK Read',9:59:12
56D,1,64,250,18413.588,4772.851,1444.804,930.582,1018.817,717.562,White LED,25 mA,b'OK Read',9:59:14
56D,1,64,250,34062.27,8764.46,2558.069,1566.055,1687.938,1108.072,White LED,50 mA,b'OK Read',9:59:16
56D,1,64,250,40881.32,10448.19,3059.259,1852.678,1963.52,1278.92,White LED,100 mA,b'OK Read',9:59:17
56D,2,64,50,9572.484,2556.696,826.077,579.846,652.419,500.341,White LED,12.5 mA,b'OK Read',9:59:21
56D,2,64,50,18399.247,4791.828,1435.933,928.696,1017.773,713.901,White LED,25 mA,b'OK Read',9:59:22
56D,2,64,50,34403.579,8840.37,2544.762,1560.399,1691.07,1116.614,White LED,50 mA,b'OK Read',9:59:23
56D,2,64,50,40706.36,10400.746,2993.838,1819.679,1946.818,1269.158,White LED,100 mA,b'OK Read',9:59:24
56D,2,64,100,9464.928,2564.604,820.533,577.489,649.809,494.239,White LED,12.5 mA,b'OK Read',9:59:25
56D,2,64,100,18230.742,4802.371,1427.617,923.982,1015.164,713.901,White LED,25 mA,b'OK Read',9:59:26
56D,2,64,100,34023.547,8856.185,2533.674,1558.041,1683.241,1110.513,White LED,50 mA,b'OK Read',9:59:28
56D,2,64,100,40498.421,10474.547,3002.154,1826.75,1946.818,1275.259,White LED,100 mA,b'OK Read',9:59:29
56D,2,64,150,9443.417,2561.968,820.534,578.274,648.939,494.239,White LED,12.5 mA,b'OK Read',9:59:30
56D,2,64,150,18217.596,4804.129,1428.541,925.553,1014.294,713.901,White LED,25 mA,b'OK Read',9:59:31
56D,2,64,150,33954.235,8843.884,2533.674,1557.255,1680.631,1110.513,White LED,50 mA,b'OK Read',9:59:32
56D,2,64,150,40543.831,10486.847,3017.863,1836.964,1952.037,1277.293,White LED,100 mA,b'OK Read',9:59:33
56D,2,64,200,9445.209,2560.65,821.92,578.667,648.504,494.239,White LED,12.5 mA,b'OK Read',9:59:34
56D,2,64,200,18228.949,4797.1,1429.004,925.161,1013.859,713.901,White LED,25 mA,b'OK Read',9:59:35
56D,2,64,200,33745.696,8845.641,2526.744,1556.863,1678.022,1107.462,White LED,50 mA,b'OK Read',9:59:36
56D,2,64,200,40616.731,10504.858,3029.875,1842.071,1954.647,1279.835,White LED,100 mA,b'OK Read',9:59:38
56D,2,64,250,9480.703,2555.642,826.078,579.846,649.287,496.68,White LED,12.5 mA,b'OK Read',9:59:39
56D,2,64,250,18294.559,4784.448,1433.716,926.811,1017.774,715.121,White LED,25 mA,b'OK Read',9:59:40
56D,2,64,250,33977.656,8789.764,2546.98,1561.341,1680.631,1108.072,White LED,50 mA,b'OK Read',9:59:42
56D,2,64,250,40792.406,10464.004,3050.389,1849.85,1961.432,1280.14,White LED,100 mA,b'OK Read',9:59:44
56D,3,64,50,9565.314,2561.968,826.077,579.846,652.419,494.239,White LED,12.5 mA,b'OK Read',9:59:48
56D,3,64,50,18298.861,4786.557,1430.39,923.982,1022.993,713.901,White LED,25 mA,b'OK Read',9:59:49
56D,3,64,50,34131.103,8877.271,2528.13,1555.684,1685.85,1116.614,White LED,50 mA,b'OK Read',9:59:50
56D,3,64,50,40211.604,10469.275,2966.117,1810.25,1936.379,1275.259,White LED,100 mA,b'OK Read',9:59:51
56D,3,64,100,9382.468,2569.875,817.761,575.132,647.2,491.188,White LED,12.5 mA,b'OK Read',9:59:52
56D,3,64,100,18065.823,4815.551,1419.301,921.625,1009.944,713.901,White LED,25 mA,b'OK Read',9:59:53
56D,3,64,100,33733.147,8882.542,2514.27,1550.97,1675.412,1110.513,White LED,50 mA,b'OK Read',9:59:54
56D,3,64,100,40154.241,10500.904,2979.978,1822.036,1938.989,1275.259,White LED,100 mA,b'OK Read',9:59:55
56D,3,64,150,9371.713,2565.482,818.685,576.703,647.2,492.205,White LED,12.5 mA,b'OK Read',9:59:57
56D,3,64,150,18074.188,4809.4,1419.301,922.411,1012.554,713.901,White LED,25 mA,b'OK Read',9:59:58
56D,3,64,150,33650.687,8866.728,2515.194,1552.541,1675.412,1108.479,White LED,50 mA,b'OK Read',9:59:59
56D,3,64,150,40266.575,10514.962,3004.927,1832.25,1945.078,1277.293,White LED,100 mA,b'OK Read',10:00:00
56D,3,64,200,9377.091,2563.285,817.761,577.489,648.504,492.714,White LED,12.5 mA,b'OK Read',10:00:01
56D,3,64,200,18038.934,4808.961,1417.915,921.625,1012.554,712.376,White LED,25 mA,b'OK Read',10:00:02
56D,3,64,200,33464.258,8861.456,2508.726,1550.97,1668.888,1105.936,White LED,50 mA,b'OK Read',10:00:03
56D,3,64,200,40173.957,10540.441,3003.541,1835,1945.513,1276.784,White LED,100 mA,b'OK Read',10:00:04
56D,3,64,250,9340.163,2563.022,814.989,575.132,646.156,490.578,White LED,12.5 mA,b'OK Read',10:00:06
56D,3,64,250,17990.533,4811.86,1415.975,920.211,1010.466,711.46,White LED,25 mA,b'OK Read',10:00:07
56D,3,64,250,33412.629,8851.968,2511.498,1550.97,1667.061,1104.411,White LED,50 mA,b'OK Read',10:00:09
56D,3,64,250,40154.238,10547.294,3007.144,1837.593,1945.774,1277.7,White LED,100 mA,b'OK Read',10:00:11
56D,4,64,50,9436.247,2577.782,814.99,575.131,647.199,494.239,White LED,12.5 mA,b'OK Read',10:00:14
56D,4,64,50,18155.453,4818.186,1419.301,919.268,1012.554,713.901,White LED,25 mA,b'OK Read',10:00:16
56D,4,64,50,33908.821,8898.357,2511.498,1550.97,1680.631,1110.513,White LED,50 mA,b'OK Read',10:00:17
56D,4,64,50,40139.9,10469.275,2960.573,1805.536,1931.16,1269.158,White LED,100 mA,b'OK Read',10:00:18
56D,4,64,100,9382.468,2569.875,817.761,575.132,647.2,491.188,White LED,12.5 mA,b'OK Read',10:00:19
56D,4,64,100,18076.578,4815.551,1416.529,919.268,1009.944,710.85,White LED,25 mA,b'OK Read',10:00:20
56D,4,64,100,33740.317,8885.178,2511.498,1550.97,1675.412,1110.513,White LED,50 mA,b'OK Read',10:00:21
56D,4,64,100,40161.411,10508.812,2979.978,1819.679,1938.989,1275.259,White LED,100 mA,b'OK Read',10:00:22
56D,4,64,150,9359.762,2565.482,816.837,575.132,647.2,492.205,White LED,12.5 mA,b'OK Read',10:00:23
56D,4,64,150,18052.677,4811.158,1417.453,920.839,1010.814,711.867,White LED,25 mA,b'OK Read',10:00:25
56D,4,64,150,33586.152,8864.971,2509.65,1550.97,1670.193,1108.479,White LED,50 mA,b'OK Read',10:00:26
56D,4,64,150,40159.02,10530.776,2990.142,1829.108,1941.599,1277.293,White LED,100 mA,b'OK Read',10:00:27
56D,4,64,200,9353.787,2563.285,816.375,575.132,645.895,491.188,White LED,12.5 mA,b'OK Read',10:00:28
56D,4,64,200,18013.838,4812.915,1416.529,921.625,1011.249,710.85,White LED,25 mA,b'OK Read',10:00:29
56D,4,64,200,33455.293,8865.41,2510.112,1550.97,1667.583,1105.936,White LED,50 mA,b'OK Read',10:00:30
56D,4,64,200,40082.537,10549.667,2997.996,1832.643,1942.904,1276.784,White LED,100 mA,b'OK Read',10:00:31
56D,4,64,250,9331.559,2564.076,814.989,575.132,641.98,489.358,White LED,12.5 mA,b'OK Read',10:00:33
56D,4,64,250,17993.402,4812.915,1414.866,921.154,1010.466,710.24,White LED,25 mA,b'OK Read',10:00:34
56D,4,64,250,33378.211,8857.239,2507.062,1550.027,1667.061,1104.411,White LED,50 mA,b'OK Read',10:00:36
56D,4,64,250,40481.211,10656.942,3031.539,1853.621,1960.388,1286.242,White LED,100 mA,b'OK Read',10:00:38
57A,1,64,50,6890.755,1860.853,759.548,612.846,699.393,555.256,White LED,12.5 mA,b'OK Read',10:53:48
57A,1,64,50,13121.833,3310.526,1186.447,853.269,960.361,707.799,White LED,25 mA,b'OK Read',10:53:49
57A,1,64,50,24465.406,5946.295,1973.716,1291.689,1440.541,982.377,White LED,50 mA,b'OK Read',10:53:51
57A,1,64,50,29334.106,7053.318,2328.541,1484.971,1638.876,1098.309,White LED,100 mA,b'OK Read',10:53:52
57A,1,64,100,6876.413,1852.946,762.32,615.202,699.393,558.307,White LED,12.5 mA,b'OK Read',10:53:53
57A,1,64,100,13232.974,3313.162,1197.535,860.34,965.58,710.85,White LED,25 mA,b'OK Read',10:53:55
57A,1,64,100,25365.291,6114.985,2031.929,1324.688,1474.467,1003.732,White LED,50 mA,b'OK Read',10:53:56
57A,1,64,100,30929.521,7348.525,2422.791,1548.613,1704.118,1141.021,White LED,100 mA,b'OK Read',10:53:57
57A,1,64,150,7232.543,1917.083,779.876,628.559,715.051,567.46,White LED,12.5 mA,b'OK Read',10:53:59
57A,1,64,150,13891.455,3440.557,1234.496,883.126,993.417,728.138,White LED,25 mA,b'OK Read',10:54:00
57A,1,64,150,25935.337,6227.444,2066.118,1349.831,1503.173,1021.021,White LED,50 mA,b'OK Read',10:54:01
57A,1,64,150,31626.244,7510.185,2476.385,1580.827,1741.524,1159.326,White LED,100 mA,b'OK Read',10:54:03
57A,1,64,200,7369.379,1941.244,788.655,634.059,720.271,572.036,White LED,12.5 mA,b'OK Read',10:54:04
57A,1,64,200,14328.252,3533.249,1257.135,899.232,1008.64,741.359,White LED,25 mA,b'OK Read',10:54:05
57A,1,64,200,26856.733,6457.635,2120.635,1385.973,1548.843,1047.97,White LED,50 mA,b'OK Read',10:54:07
57A,1,64,200,32976.67,7819.009,2551.693,1631.111,1799.371,1198.988,White LED,100 mA,b'OK Read',10:54:08
57A,1,64,250,7659.421,2014.782,803.901,644.902,733.841,580.884,White LED,12.5 mA,b'OK Read',10:54:10
57A,1,64,250,14778.194,3644.742,1281.806,915.496,1032.388,754.172,White LED,25 mA,b'OK Read',10:54:11
57A,1,64,250,27623.25,6632.65,2159.999,1415.201,1581.464,1071.462,White LED,50 mA,b'OK Read',10:54:13
57A,1,64,250,34073.742,8078.105,2613.51,1677.31,1851.826,1233.767,White LED,100 mA,b'OK Read',10:54:14
57A,2,64,50,8131.233,2140.245,820.533,659.987,756.806,597.968,White LED,12.5 mA,b'OK Read',10:54:18
57A,2,64,50,15588.449,3885.124,1308.418,942.839,1069.967,781.02,White LED,25 mA,b'OK Read',10:54:19
57A,2,64,50,29111.824,7095.49,2201.026,1461.4,1654.535,1128.818,White LED,50 mA,b'OK Read',10:54:21
57A,2,64,50,35099.109,8387.018,2611.293,1697.11,1905.063,1275.259,White LED,100 mA,b'OK Read',10:54:22
57A,2,64,100,8170.671,2163.966,823.306,664.702,759.416,597.968,White LED,12.5 mA,b'OK Read',10:54:24
57A,2,64,100,15645.813,3914.117,1286.241,905.125,1077.796,735.257,White LED,25 mA,b'OK Read',10:54:25
57A,2,64,100,29201.455,7058.59,2231.519,1484.971,1680.631,1144.072,White LED,50 mA,b'OK Read',10:54:26
57A,2,64,100,35475.554,8418.647,2655.646,1730.109,1941.599,1296.615,White LED,100 mA,b'OK Read',10:54:28
57A,2,64,150,8186.207,2170.117,837.166,680.415,779.423,618.308,White LED,12.5 mA,b'OK Read',10:54:29
57A,2,64,150,15758.149,3909.724,1336.139,972.695,1106.503,813.562,White LED,25 mA,b'OK Read',10:54:31
57A,2,64,150,29303.034,7035.747,2236.138,1492.828,1694.549,1153.225,White LED,50 mA,b'OK Read',10:54:32
57A,2,64,150,35725.322,8429.19,2677.822,1744.252,1960.737,1307.801,White LED,100 mA,b'OK Read',10:54:33
57A,2,64,200,8229.827,2156.059,846.868,691.808,789.427,628.477,White LED,12.5 mA,b'OK Read',10:54:35
57A,2,64,200,15760.539,3870.627,1341.683,974.66,1110.417,816.105,White LED,25 mA,b'OK Read',10:54:36
57A,2,64,200,29219.38,6991.378,2242.607,1494.4,1693.68,1150.174,White LED,50 mA,b'OK Read',10:54:37
57A,2,64,200,35701.421,8388.336,2691.682,1750.145,1961.171,1305.768,White LED,100 mA,b'OK Read',10:54:39
57A,2,64,250,8231.619,2136.027,844.928,689.215,789.166,627.257,White LED,12.5 mA,b'OK Read',10:54:40
57A,2,64,250,15743.33,3835.571,1342.792,974.895,1105.459,815.189,White LED,25 mA,b'OK Read',10:54:41
57A,2,64,250,29189.264,6899.39,2244.27,1493.457,1690.026,1147.123,White LED,50 mA,b'OK Read',10:54:42
57A,2,64,250,35728.668,8368.04,2695.563,1756.509,1963.52,1310.649,White LED,100 mA,b'OK Read',10:54:44
57A,3,64,50,8245.96,2145.516,831.622,674.13,777.683,616.274,White LED,12.5 mA,b'OK Read',10:54:49
57A,3,64,50,15731.858,3753.335,1247.432,853.269,976.019,671.189,White LED,25 mA,b'OK Read',10:54:50
57A,3,64,50,29348.447,6916.258,2140.04,1367.116,1571.025,1012.885,White LED,50 mA,b'OK Read',10:54:51
57A,3,64,50,35285.539,8191.971,2555.851,1621.683,1831.993,1189.835,White LED,100 mA,b'OK Read',10:54:53
57A,3,64,100,8192.182,2084.894,792.813,617.559,715.051,543.053,White LED,12.5 mA,b'OK Read',10:54:54
57A,3,64,100,15645.813,3782.329,1283.469,909.839,1038.651,741.359,White LED,25 mA,b'OK Read',10:54:55
57A,3,64,100,29104.653,6837.186,2170.533,1414.258,1612.78,1064.75,White LED,50 mA,b'OK Read',10:54:57
57A,3,64,100,35342.903,8199.878,2591.888,1657.039,1871.138,1217.293,White LED,100 mA,b'OK Read',10:54:58
57A,3,64,150,8176.646,2099.829,809.445,642.702,723.75,573.562,White LED,12.5 mA,b'OK Read',10:55:00
57A,3,64,150,15638.642,3821.865,1286.242,911.411,1038.651,746.444,White LED,25 mA,b'OK Read',10:55:01
57A,3,64,150,29001.878,6958.431,2171.457,1433.115,1638.877,1086.106,White LED,50 mA,b'OK Read',10:55:02
57A,3,64,150,35414.606,8394.046,2614.988,1692.396,1899.844,1254.92,White LED,100 mA,b'OK Read',10:55:04
57A,3,64,200,8161.708,2129.702,805.287,639.952,732.014,570.511,White LED,12.5 mA,b'OK Read',10:55:05
57A,3,64,200,15602.791,3874.581,1287.628,918.089,1059.528,753.562,White LED,25 mA,b'OK Read',10:55:06
57A,3,64,200,28927.188,7013.782,2174.691,1439.008,1640.181,1098.309,White LED,50 mA,b'OK Read',10:55:08
57A,3,64,200,35387.717,8473.998,2622.381,1701.824,1911.588,1261.53,White LED,100 mA,b'OK Read',10:55:09
57A,3,64,250,8149.877,2141.299,807.227,642.073,739.06,574.782,White LED,12.5 mA,b'OK Read',10:55:10
57A,3,64,250,15591.317,3880.907,1294.003,928.696,1057.441,763.935,White LED,25 mA,b'OK Read',10:55:12
57A,3,64,250,28875.201,7011.146,2175.523,1438.772,1640.964,1095.869,White LED,50 mA,b'OK Read',10:55:13
57A,3,64,250,35391.66,8480.852,2627.925,1703.71,1916.546,1263.056,White LED,100 mA,b'OK Read',10:55:14
57A,4,64,50,8210.108,2150.787,820.533,664.702,762.026,604.07,White LED,12.5 mA,b'OK Read',10:55:19
57A,4,64,50,15696.006,3858.766,1302.874,947.553,1085.625,787.121,White LED,25 mA,b'OK Read',10:55:20
57A,4,64,50,29248.061,6974.245,2189.938,1461.4,1670.193,1128.818,White LED,50 mA,b'OK Read',10:55:21
57A,4,64,50,35235.346,8302.673,2589.116,1692.396,1920.721,1275.259,White LED,100 mA,b'OK Read',10:55:23
57A,4,64,100,8177.841,2103.344,831.622,676.487,725.49,613.223,White LED,12.5 mA,b'OK Read',10:55:24
57A,4,64,100,15631.472,3842.952,1316.735,954.624,1093.454,799.325,White LED,25 mA,b'OK Read',10:55:25
57A,4,64,100,29058.047,6918.894,2198.253,1466.114,1672.802,1128.818,White LED,50 mA,b'OK Read',10:55:27
57A,4,64,100,35314.221,8284.223,2619.609,1711.253,1933.77,1284.411,White LED,100 mA,b'OK Read',10:55:28
57A,4,64,150,8152.745,2127.944,829.774,672.558,772.464,608.138,White LED,12.5 mA,b'OK Read',10:55:30
57A,4,64,150,15531.087,3809.565,1310.266,950.696,1089.105,793.223,White LED,25 mA,b'OK Read',10:55:31
57A,4,64,150,28846.52,6895.172,2191.785,1461.4,1668.453,1122.716,White LED,50 mA,b'OK Read',10:55:32
57A,4,64,150,35206.663,8293.888,2626.077,1714.395,1931.16,1283.395,White LED,100 mA,b'OK Read',10:55:34
57A,4,64,200,8057.737,2131.019,828.85,677.665,778.988,617.799,White LED,12.5 mA,b'OK Read',10:55:35
57A,4,64,200,15070.388,3641.315,1265.451,902.768,1066.053,739.833,White LED,25 mA,b'OK Read',10:55:36
57A,4,64,200,27858.796,6615.781,2116.477,1404.83,1590.597,1069.326,White LED,50 mA,b'OK Read',10:55:38
57A,4,64,200,34161.577,8087.858,2551.693,1660.575,1856.784,1231.022,White LED,100 mA,b'OK Read',10:55:39
57A,4,64,250,7832.945,2062.226,790.595,638.302,730.709,576.002,White LED,12.5 mA,b'OK Read',10:55:41
57A,4,64,250,14878.58,3698.512,1252.977,906.068,1034.476,750.511,White LED,25 mA,b'OK Read',10:55:42
57A,4,64,250,27293.41,6631.595,2081.272,1392.573,1580.42,1062.919,White LED,50 mA,b'OK Read',10:55:43
57A,4,64,250,33358.137,8015.901,2504.845,1642.425,1839.3,1216.683,White LED,100 mA,b'OK Read',10:55:45
57B,1,64,50,5650.276,1734.336,704.107,598.702,683.735,585.765,White LED,12.5 mA,b'OK Read',10:55:56
57B,1,64,50,10698.237,3036.406,1064.476,796.699,882.07,707.799,White LED,25 mA,b'OK Read',10:55:57
57B,1,64,50,19847.667,5398.056,1724.229,1159.692,1252.644,933.563,White LED,50 mA,b'OK Read',10:55:59
57B,1,64,50,23798.557,6399.648,2018.069,1315.26,1404.006,1031.19,White LED,100 mA,b'OK Read',10:56:00
57B,1,64,100,5625.179,1729.065,704.107,603.417,686.345,585.765,White LED,12.5 mA,b'OK Read',10:56:01
57B,1,64,100,10630.119,3033.771,1064.476,799.056,884.68,707.799,White LED,25 mA,b'OK Read',10:56:02
57B,1,64,100,19715.015,5400.691,1724.229,1157.335,1250.035,930.512,White LED,50 mA,b'OK Read',10:56:03
57B,1,64,100,23852.336,6433.913,2031.929,1324.688,1409.225,1028.14,White LED,100 mA,b'OK Read',10:56:04
57B,1,64,150,5612.033,1727.307,705.955,601.846,683.735,583.731,White LED,12.5 mA,b'OK Read',10:56:06
57B,1,64,150,10624.143,3031.135,1066.324,798.27,883.81,707.799,White LED,25 mA,b'OK Read',10:56:07
57B,1,64,150,19637.336,5387.512,1720.533,1154.978,1243.946,925.427,White LED,50 mA,b'OK Read',10:56:08
57B,1,64,150,23867.871,6455.877,2040.245,1330.974,1409.225,1029.156,White LED,100 mA,b'OK Read',10:56:09
57B,1,64,200,5601.875,1726.429,706.878,602.238,682.43,585.765,White LED,12.5 mA,b'OK Read',10:56:10
57B,1,64,200,10608.607,3029.817,1065.862,797.877,883.375,706.274,White LED,25 mA,b'OK Read',10:56:11
57B,1,64,200,19575.192,5387.512,1722.843,1156.156,1244.815,925.936,White LED,50 mA,b'OK Read',10:56:12
57B,1,64,200,23864.883,6470.814,2049.948,1335.296,1411.835,1031.19,White LED,100 mA,b'OK Read',10:56:14
57B,1,64,250,5598.648,1725.902,707.433,603.417,685.823,586.985,White LED,12.5 mA,b'OK Read',10:56:15
57B,1,64,250,10602.153,3034.298,1066.694,799.527,884.158,709.02,White LED,25 mA,b'OK Read',10:56:16
57B,1,64,250,19530.736,5385.404,1720.903,1155.92,1244.293,923.8,White LED,50 mA,b'OK Read',10:56:17
57B,1,64,250,23861.656,6489.264,2053.551,1337.888,1411.313,1031.19,White LED,100 mA,b'OK Read',10:56:19
57B,2,64,50,5635.934,1734.336,704.107,598.702,683.735,585.765,White LED,12.5 mA,b'OK Read',10:56:23
57B,2,64,50,10648.045,3041.678,1064.476,796.699,882.07,707.799,White LED,25 mA,b'OK Read',10:56:24
57B,2,64,50,19768.792,5419.142,1718.685,1154.977,1247.425,927.461,White LED,50 mA,b'OK Read',10:56:25
57B,2,64,50,23805.728,6436.548,2018.069,1319.974,1404.006,1025.088,White LED,100 mA,b'OK Read',10:56:27
57B,2,64,100,5614.423,1731.701,704.107,601.06,683.735,582.714,White LED,12.5 mA,b'OK Read',10:56:28
57B,2,64,100,10622.948,3039.042,1064.476,796.699,882.07,704.749,White LED,25 mA,b'OK Read',10:56:29
57B,2,64,100,19661.236,5403.327,1718.685,1157.335,1244.815,927.461,White LED,50 mA,b'OK Read',10:56:30
57B,2,64,100,23837.996,6462.907,2031.929,1327.046,1406.615,1028.14,White LED,100 mA,b'OK Read',10:56:31
57B,2,64,150,5600.083,1730.822,704.106,600.274,681.995,583.731,White LED,12.5 mA,b'OK Read',10:56:33
57B,2,64,150,10588.291,3039.92,1062.628,796.699,882.07,705.765,White LED,25 mA,b'OK Read',10:56:34
57B,2,64,150,19589.533,5403.327,1718.685,1154.978,1243.946,925.427,White LED,50 mA,b'OK Read',10:56:35
57B,2,64,150,23843.97,6485.749,2042.094,1332.545,1409.225,1031.19,White LED,100 mA,b'OK Read',10:56:37
57B,2,64,200,5592.912,1727.747,704.107,599.881,682.43,582.714,White LED,12.5 mA,b'OK Read',10:56:38
57B,2,64,200,10594.266,3037.724,1064.476,797.877,880.766,704.749,White LED,25 mA,b'OK Read',10:56:40
57B,2,64,200,19550.095,5395.42,1720.071,1156.156,1242.206,924.41,White LED,50 mA,b'OK Read',10:56:41
57B,2,64,200,23846.958,6486.628,2045.789,1335.296,1410.53,1029.665,White LED,100 mA,b'OK Read',10:56:42
57B,2,64,250,5591.478,1728.01,704.106,600.588,681.647,583.324,White LED,12.5 mA,b'OK Read',10:56:44
57B,2,64,250,10587.812,3039.569,1064.476,795.756,879.983,705.359,White LED,25 mA,b'OK Read',10:56:45
57B,2,64,250,19509.225,5389.621,1719.794,1154.977,1241.162,923.8,White LED,50 mA,b'OK Read',10:56:46
57B,2,64,250,23841.58,6501.916,2050.225,1336.945,1409.225,1029.97,White LED,100 mA,b'OK Read',10:56:48
57B,3,64,50,5621.593,1744.88,698.562,593.989,678.515,573.562,White LED,12.5 mA,b'OK Read',10:56:52
57B,3,64,50,10626.533,3068.035,1070.02,815.556,897.729,732.206,White LED,25 mA,b'OK Read',10:56:53
57B,3,64,50,19740.111,5482.4,1757.494,1216.262,1310.057,1000.682,White LED,50 mA,b'OK Read',10:56:54
57B,3,64,50,23683.83,6541.979,2023.613,1348.26,1440.541,1067.801,White LED,100 mA,b'OK Read',10:56:56
57B,3,64,100,5600.083,1771.237,720.739,624.631,709.832,613.223,White LED,12.5 mA,b'OK Read',10:56:57
57B,3,64,100,10587.096,3070.671,1075.564,827.341,902.948,747.461,White LED,25 mA,b'OK Read',10:56:58
57B,3,64,100,19632.555,5437.592,1735.318,1183.263,1281.351,964.071,White LED,50 mA,b'OK Read',10:57:00
57B,3,64,100,23791.387,6494.535,2043.017,1345.902,1430.102,1052.546,White LED,100 mA,b'OK Read',10:57:01
57B,3,64,150,5592.912,1751.908,713.347,614.417,697.653,600.002,White LED,12.5 mA,b'OK Read',10:57:02
57B,3,64,150,10571.56,3003.02,1044.147,773.128,821.178,675.257,White LED,25 mA,b'OK Read',10:57:04
57B,3,64,150,19553.682,5420.899,1713.141,1154.978,1240.466,925.427,White LED,50 mA,b'OK Read',10:57:05
57B,3,64,150,23798.558,6494.535,2036.549,1330.974,1405.745,1031.19,White LED,100 mA,b'OK Read',10:57:06
57B,3,64,200,5580.364,1731.701,701.334,598.703,677.211,581.189,White LED,12.5 mA,b'OK Read',10:57:08
57B,3,64,200,10565.585,3035.088,1058.932,795.52,876.851,704.749,White LED,25 mA,b'OK Read',10:57:09
57B,3,64,200,19510.658,5403.327,1714.527,1156.156,1239.596,924.41,White LED,50 mA,b'OK Read',10:57:11
57B,3,64,200,23811.106,6445.774,2047.176,1336.474,1406.615,1031.19,White LED,100 mA,b'OK Read',10:57:12
57B,3,64,250,5588.61,1729.065,701.889,600.588,677.472,584.545,White LED,12.5 mA,b'OK Read',10:57:13
57B,3,64,250,10579.208,3030.08,1061.149,796.699,875.807,704.138,White LED,25 mA,b'OK Read',10:57:15
57B,3,64,250,19486.279,5384.35,1715.359,1154.035,1235.943,923.8,White LED,50 mA,b'OK Read',10:57:16
57B,3,64,250,23774.178,6497.698,2043.572,1336.003,1404.006,1029.97,White LED,100 mA,b'OK Read',10:57:17
57B,4,64,50,5628.764,1744.88,698.562,593.989,673.296,579.663,White LED,12.5 mA,b'OK Read',10:57:22
