Fruit,Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time,spot,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
5,Fruit 5 spot 2,1,64,200,26842.393,7668.771,1847.586,1156.156,1281.351,799.325,White LED,25 mA,b'OK Read',12:19:45,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,1,64,200,31230.676,8923.397,2138.654,1334.117,1487.515,922.885,White LED,50 mA,b'OK Read',12:19:46,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,1,64,200,33898.066,9689.087,2316.067,1442.543,1610.17,999.156,White LED,100 mA,b'OK Read',12:19:47,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,1,64,250,13999.489,4037.999,1006.817,639.245,692.086,435.663,White LED,12.5 mA,b'OK Read',12:19:48,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,1,64,250,26554.859,7564.658,1828.459,1144.606,1265.171,789.562,White LED,25 mA,b'OK Read',12:19:50,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,1,64,250,31036.359,8828.772,2127.843,1327.517,1469.769,917.698,White LED,50 mA,b'OK Read',12:19:52,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,1,64,250,34674.621,9716.5,2370.677,1478.371,1614.867,1021.428,White LED,100 mA,b'OK Read',12:19:54,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,50,14053.984,4048.542,1003.49,641.13,694.174,433.222,White LED,12.5 mA,b'OK Read',12:19:58,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,50,25863.633,7311.624,1774.127,1112.55,1226.547,768.816,White LED,25 mA,b'OK Read',12:19:59,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,50,30380.984,8618.966,2067.966,1291.689,1440.541,896.952,White LED,50 mA,b'OK Read',12:20:00,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,50,33041.204,9378.067,2245.379,1400.115,1565.805,976.275,White LED,100 mA,b'OK Read',12:20:01,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,100,14007.377,4040.634,1006.262,641.13,694.174,436.273,White LED,12.5 mA,b'OK Read',12:20:02,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,100,26182.715,7451.319,1799.075,1126.693,1247.425,781.02,White LED,25 mA,b'OK Read',12:20:03,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,100,30449.104,8658.502,2081.827,1298.76,1443.151,900.003,White LED,50 mA,b'OK Read',12:20:04,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,100,33277.827,9438.69,2267.555,1414.258,1571.025,982.377,White LED,100 mA,b'OK Read',12:20:05,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,150,13984.67,4037.999,1005.338,639.559,692.434,435.256,White LED,12.5 mA,b'OK Read',12:20:06,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,150,26322.539,7497.885,1811.088,1134.549,1256.124,785.088,White LED,25 mA,b'OK Read',12:20:07,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,150,30686.921,8741.968,2099.383,1312.117,1457.939,907.122,White LED,50 mA,b'OK Read',12:20:08,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,150,33382.992,9485.255,2278.644,1420.544,1579.724,984.411,White LED,100 mA,b'OK Read',12:20:09,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,200,13969.732,4039.316,1004.876,639.952,691.564,434.747,White LED,12.5 mA,b'OK Read',12:20:10,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,200,26353.013,7511.942,1815.707,1136.121,1257.864,785.596,White LED,25 mA,b'OK Read',12:20:11,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,200,30870.364,8754.708,2113.705,1319.974,1460.114,913.732,White LED,50 mA,b'OK Read',12:20:12,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,200,34559.536,9679.863,2360.42,1470.829,1610.17,1018.987,White LED,100 mA,b'OK Read',12:20:14,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,250,13973.676,4032.727,1005.708,639.245,692.086,434.442,White LED,12.5 mA,b'OK Read',12:20:15,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,250,26858.885,7676.415,1850.636,1159.692,1285.004,800.545,White LED,25 mA,b'OK Read',12:20:17,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,250,31794.988,9049.123,2178.849,1359.574,1507.349,940.885,White LED,50 mA,b'OK Read',12:20:19,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,2,64,250,34905.508,9918.927,2387.309,1487.8,1649.315,1029.97,White LED,100 mA,b'OK Read',12:20:21,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,50,14018.132,4037.998,1003.49,636.416,694.174,433.222,White LED,12.5 mA,b'OK Read',12:20:24,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,50,26996.555,7696.446,1851.745,1159.692,1289.18,805.427,White LED,25 mA,b'OK Read',12:20:25,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,50,31886.77,9056.503,2173.305,1357.688,1508.392,939.664,White LED,50 mA,b'OK Read',12:20:27,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,50,34869.656,9894.677,2367.35,1475.543,1649.315,1025.088,White LED,100 mA,b'OK Read',12:20:28,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,100,13993.036,4037.998,1003.49,638.773,691.564,433.222,White LED,12.5 mA,b'OK Read',12:20:29,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,100,26960.703,7693.81,1851.745,1159.692,1286.57,802.376,White LED,25 mA,b'OK Read',12:20:30,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,100,31929.792,9082.861,2178.849,1360.045,1513.612,942.716,White LED,50 mA,b'OK Read',12:20:31,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,100,34912.678,9926.307,2378.438,1482.614,1649.315,1028.14,White LED,100 mA,b'OK Read',12:20:32,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,150,13965.549,4032.727,1005.338,639.559,692.434,435.256,White LED,12.5 mA,b'OK Read',12:20:33,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,150,26920.072,7694.689,1853.592,1159.692,1285.7,801.359,White LED,25 mA,b'OK Read',12:20:34,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,150,31968.034,9098.675,2186.241,1365.545,1515.352,945.766,White LED,50 mA,b'OK Read',12:20:35,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,150,34979.603,9943.879,2387.678,1488.114,1652.795,1031.19,White LED,100 mA,b'OK Read',12:20:36,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,200,13953.599,4030.091,1006.262,639.952,691.564,434.747,White LED,12.5 mA,b'OK Read',12:20:37,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,200,26883.623,7691.175,1853.131,1159.692,1287.875,800.85,White LED,25 mA,b'OK Read',12:20:38,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,200,32019.421,9110.536,2192.709,1368.295,1517.526,947.292,White LED,50 mA,b'OK Read',12:20:39,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,200,35016.648,9953.983,2392.299,1492.043,1655.839,1032.716,White LED,100 mA,b'OK Read',12:20:40,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,250,13937.823,4030.618,1005.708,640.188,691.042,434.442,White LED,12.5 mA,b'OK Read',12:20:42,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,250,26867.488,7689.066,1852.853,1160.635,1287.092,801.766,White LED,25 mA,b'OK Read',12:20:44,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,250,32057.424,9125.033,2196.59,1370.888,1519.875,948.207,White LED,50 mA,b'OK Read',12:20:46,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,3,64,250,35243.949,9987.457,2409.485,1500.999,1661.842,1038.513,White LED,100 mA,b'OK Read',12:20:47,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,50,13996.621,4037.998,1003.49,636.416,694.174,433.222,White LED,12.5 mA,b'OK Read',12:20:51,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,50,27003.725,7701.717,1851.745,1159.692,1289.18,805.427,White LED,25 mA,b'OK Read',12:20:53,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,50,32080.369,9130.305,2184.393,1362.402,1518.832,945.766,White LED,50 mA,b'OK Read',12:20:54,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,50,35005.893,9957.936,2378.439,1484.971,1654.535,1031.19,White LED,100 mA,b'OK Read',12:20:55,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,100,13953.599,4030.091,1003.49,638.773,688.954,433.222,White LED,12.5 mA,b'OK Read',12:20:56,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,100,26906.926,7693.81,1851.745,1159.692,1286.57,802.376,White LED,25 mA,b'OK Read',12:20:57,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,100,31997.91,9117.126,2184.393,1364.759,1518.831,945.766,White LED,50 mA,b'OK Read',12:20:58,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,100,34977.212,9947.393,2383.983,1487.328,1654.535,1031.19,White LED,100 mA,b'OK Read',12:20:59,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,150,13924.917,4029.213,1003.49,637.988,690.694,433.222,White LED,12.5 mA,b'OK Read',12:21:00,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,150,26791.004,7675.36,1848.048,1158.12,1282.221,801.359,White LED,25 mA,b'OK Read',12:21:01,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,150,31913.06,9118.005,2186.241,1367.116,1517.091,947.8,White LED,50 mA,b'OK Read',12:21:02,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,150,34917.458,9947.393,2385.831,1488.114,1652.795,1033.224,White LED,100 mA,b'OK Read',12:21:03,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,200,13889.065,4024.82,1002.104,638.773,690.259,434.747,White LED,12.5 mA,b'OK Read',12:21:04,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,200,26779.651,7671.406,1847.586,1157.335,1282.656,800.85,White LED,25 mA,b'OK Read',12:21:05,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,200,31838.369,9099.993,2184.393,1367.116,1514.917,947.292,White LED,50 mA,b'OK Read',12:21:06,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,200,34783.611,9960.572,2382.596,1489.685,1655.839,1034.241,White LED,100 mA,b'OK Read',12:21:08,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,250,13830.268,4006.369,1002.381,639.245,688.954,434.442,White LED,12.5 mA,b'OK Read',12:21:09,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,250,26587.844,7786.062,1840.656,1156.863,1277.697,800.545,White LED,25 mA,b'OK Read',12:21:11,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,250,31634.371,9093.404,2178.849,1367.116,1514.656,948.207,White LED,50 mA,b'OK Read',12:21:13,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 2,4,64,250,34766.402,9958.99,2385.091,1491.571,1655.578,1034.851,White LED,100 mA,b'OK Read',12:21:15,2,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,50,13795.85,3964.197,1014.578,645.845,683.735,433.222,White LED,12.5 mA,b'OK Read',12:28:13,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,50,26659.549,7554.114,1851.745,1150.264,1268.303,793.224,White LED,25 mA,b'OK Read',12:28:14,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,50,38920.93,10933.172,2650.102,1640.539,1816.335,1141.021,White LED,50 mA,b'OK Read',12:28:15,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,50,43474.135,12208.883,2955.03,1824.393,2025.109,1269.158,White LED,100 mA,b'OK Read',12:28:16,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,100,13709.805,3945.747,1017.351,648.202,683.735,433.222,White LED,12.5 mA,b'OK Read',12:28:17,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,100,26505.383,7525.122,1848.972,1152.62,1265.693,793.223,White LED,25 mA,b'OK Read',12:28:18,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,100,39064.338,11009.608,2675.05,1654.682,1829.383,1147.123,White LED,50 mA,b'OK Read',12:28:19,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,100,43664.15,12306.406,2985.522,1843.25,2035.547,1278.31,White LED,100 mA,b'OK Read',12:28:20,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,150,13669.173,3943.111,1014.579,645.845,681.995,431.188,White LED,12.5 mA,b'OK Read',12:28:21,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,150,26446.826,7531.271,1849.896,1153.406,1261.343,791.19,White LED,25 mA,b'OK Read',12:28:22,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,150,39145.605,11049.145,2688.91,1662.539,1831.992,1149.157,White LED,50 mA,b'OK Read',12:28:23,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,150,43703.587,12344.186,2999.383,1851.107,2042.506,1281.361,White LED,100 mA,b'OK Read',12:28:24,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,200,13663.197,3945.747,1014.578,645.845,681.125,430.171,White LED,12.5 mA,b'OK Read',12:28:25,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,200,26385.278,7533.029,1850.358,1153.799,1260.473,790.173,White LED,25 mA,b'OK Read',12:28:26,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,200,39116.326,11074.185,2695.84,1666.468,1834.602,1150.174,White LED,50 mA,b'OK Read',12:28:27,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,200,43735.854,12380.209,3010.471,1857.393,2047.291,1282.886,White LED,100 mA,b'OK Read',12:28:29,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,250,13648.14,3948.382,1014.579,644.902,679.56,429.561,White LED,12.5 mA,b'OK Read',12:28:30,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,250,26387.072,7536.191,1851.745,1153.092,1259.951,789.562,White LED,25 mA,b'OK Read',12:28:32,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,250,39174.762,11113.457,2706.652,1672.596,1839.3,1153.225,White LED,50 mA,b'OK Read',12:28:34,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,1,64,250,43805.406,12420.799,3022.668,1863.992,2049.117,1285.022,White LED,100 mA,b'OK Read',12:28:36,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,50,13695.464,3958.926,1009.035,641.13,683.735,427.12,White LED,12.5 mA,b'OK Read',12:28:39,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,50,26501.8,7554.114,1851.745,1150.264,1263.083,793.224,White LED,25 mA,b'OK Read',12:28:40,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,50,39100.19,11075.503,2683.366,1654.682,1826.773,1147.123,White LED,50 mA,b'OK Read',12:28:42,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,50,43660.567,12351.215,2982.75,1843.25,2040.766,1275.259,White LED,100 mA,b'OK Read',12:28:43,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,100,13663.197,3953.654,1011.806,643.487,681.125,430.171,White LED,12.5 mA,b'OK Read',12:28:44,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,100,26437.266,7546.207,1848.972,1152.62,1260.473,790.173,White LED,25 mA,b'OK Read',12:28:45,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,100,39121.702,11091.317,2691.682,1661.754,1831.993,1150.174,White LED,50 mA,b'OK Read',12:28:46,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,100,43707.173,12382.844,3002.154,1850.321,2043.376,1281.361,White LED,100 mA,b'OK Read',12:28:47,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,150,13645.271,3955.411,1012.73,642.702,680.255,429.154,White LED,12.5 mA,b'OK Read',12:28:49,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,150,26356.001,7547.086,1849.896,1151.835,1257.864,789.155,White LED,25 mA,b'OK Read',12:28:50,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,150,39121.702,11119.432,2701.847,1667.253,1835.472,1149.157,White LED,50 mA,b'OK Read',12:28:51,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,150,43732.269,12426.773,3014.167,1858.964,2042.506,1281.361,White LED,100 mA,b'OK Read',12:28:52,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,200,13627.345,3953.654,1011.806,641.13,678.516,428.646,White LED,12.5 mA,b'OK Read',12:28:53,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,200,26324.331,7555.433,1850.358,1150.263,1256.559,787.122,White LED,25 mA,b'OK Read',12:28:55,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,200,39139.629,11145.35,2708.315,1671.182,1834.602,1150.174,White LED,50 mA,b'OK Read',12:28:56,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,200,43730.478,12452.692,3022.945,1863.285,2044.681,1281.361,White LED,100 mA,b'OK Read',12:28:57,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,250,13619.458,3952.6,1011.252,640.188,677.472,427.12,White LED,12.5 mA,b'OK Read',12:28:58,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,250,26299.594,7554.115,1851.745,1150.263,1254.732,787.122,White LED,25 mA,b'OK Read',12:28:59,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,250,38969.691,11118.728,2702.216,1667.882,1826.773,1145.903,White LED,50 mA,b'OK Read',12:29:01,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,2,64,250,43498.516,12413.419,3013.797,1857.393,2036.591,1275.259,White LED,100 mA,b'OK Read',12:29:02,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,50,13688.294,3974.74,1009.035,636.416,678.515,427.12,White LED,12.5 mA,b'OK Read',12:29:09,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,50,26480.288,7580.472,1846.2,1150.264,1257.864,787.121,White LED,25 mA,b'OK Read',12:29:10,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,50,38863.569,11028.059,2655.646,1640.539,1816.335,1134.919,White LED,50 mA,b'OK Read',12:29:11,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,50,43459.795,12298.5,2971.662,1833.822,2025.109,1269.158,White LED,100 mA,b'OK Read',12:29:12,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,100,13695.464,3956.29,1014.578,645.845,681.125,430.171,White LED,12.5 mA,b'OK Read',12:29:13,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,100,26469.531,7548.844,1851.745,1150.263,1260.473,787.121,White LED,25 mA,b'OK Read',12:29:15,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,100,38971.123,11046.509,2650.101,1628.754,1821.554,1134.919,White LED,50 mA,b'OK Read',12:29:16,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,100,43545.84,12324.857,2988.294,1840.893,2032.938,1275.259,White LED,100 mA,b'OK Read',12:29:17,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,150,13638.101,3955.411,1010.883,639.559,678.516,429.154,White LED,12.5 mA,b'OK Read',12:29:18,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,150,26339.269,7562.9,1851.744,1150.263,1256.124,787.122,White LED,25 mA,b'OK Read',12:29:19,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,150,38940.052,11103.617,2692.606,1662.539,1823.294,1145.089,White LED,50 mA,b'OK Read',12:29:20,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,150,43490.866,12396.901,3004.927,1851.107,2033.807,1273.225,White LED,100 mA,b'OK Read',12:29:21,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,200,13616.589,3957.607,1010.421,638.773,677.211,427.12,White LED,12.5 mA,b'OK Read',12:29:22,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,200,26304.612,7567.294,1851.745,1150.263,1256.559,787.122,White LED,25 mA,b'OK Read',12:29:24,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,200,38942.441,11118.993,2699.999,1666.468,1825.468,1145.598,White LED,50 mA,b'OK Read',12:29:25,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,200,43470.552,12421.062,3011.857,1856.214,2034.242,1275.259,White LED,100 mA,b'OK Read',12:29:26,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,250,13586.474,3955.762,1009.034,638.302,676.428,427.12,White LED,12.5 mA,b'OK Read',12:29:27,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,250,26252.269,7568.875,1851.745,1150.263,1253.688,785.901,White LED,25 mA,b'OK Read',12:29:29,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,250,38887.949,11139.815,2704.434,1668.825,1824.685,1144.682,White LED,50 mA,b'OK Read',12:29:31,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,3,64,250,43433.98,12447.156,3020.45,1860.221,2033.459,1274.039,White LED,100 mA,b'OK Read',12:29:32,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,50,13666.782,3980.012,1009.035,636.416,678.515,427.12,White LED,12.5 mA,b'OK Read',12:29:39,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,50,26415.754,7596.287,1851.745,1150.264,1257.864,787.121,White LED,25 mA,b'OK Read',12:29:40,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,50,38763.183,11080.774,2672.278,1649.968,1816.335,1141.021,White LED,50 mA,b'OK Read',12:29:42,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,50,43280.532,12356.487,2977.206,1833.822,2019.889,1269.158,White LED,100 mA,b'OK Read',12:29:43,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,100,13620.174,3969.468,1009.035,636.416,675.906,427.12,White LED,12.5 mA,b'OK Read',12:29:44,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,100,26336.88,7585.744,1851.745,1150.263,1255.254,787.121,White LED,25 mA,b'OK Read',12:29:45,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
5,Fruit 5 spot 3,4,64,100,38824.131,11107.131,2686.138,1657.039,1818.944,1141.021,White LED,50 mA,b'OK Read',12:29:46,3,66.96806546,382.9285498,4.314978646,24.67337983,17.48839712
