Fruit,Unnamed: 0,Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,spot,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
7,1532,Fruit 7 spot 2,1,64,200,7102.856,7942.842,18776.873,20794.109,21884.648,9634.091,White LED,12.5 mA,b'OK Read',10:04:47,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1533,Fruit 7 spot 2,1,64,200,12919.622,14460.632,34360.078,38022.458,39785.767,17355.118,White LED,25 mA,b'OK Read',10:04:48,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1534,Fruit 7 spot 2,1,64,200,15085.127,16855.513,40049.634,44316.929,46382.9,20201.216,White LED,50 mA,b'OK Read',10:04:49,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1535,Fruit 7 spot 2,1,64,200,16416.728,18301.88,43460.684,48103.838,50328.677,21934.321,White LED,100 mA,b'OK Read',10:04:51,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1536,Fruit 7 spot 2,1,64,250,7099.919,7936.448,18755.133,20782.457,21884.885,9654.035,White LED,12.5 mA,b'OK Read',10:04:52,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1537,Fruit 7 spot 2,1,64,250,12929.018,14449.061,34291.91,37953.262,39782.461,17361.309,White LED,25 mA,b'OK Read',10:04:54,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1538,Fruit 7 spot 2,1,64,250,15045.487,16794.918,39920.277,44183.527,46224.078,20160.869,White LED,50 mA,b'OK Read',10:04:56,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1539,Fruit 7 spot 2,1,64,250,16380.906,18267.473,43411.301,48031.074,50234.988,21882.969,White LED,100 mA,b'OK Read',10:04:58,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1540,Fruit 7 spot 2,2,64,50,7099.919,7959.59,18797,20821.455,21947.188,9674.209,White LED,12.5 mA,b'OK Read',10:05:02,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1541,Fruit 7 spot 2,2,64,50,12860.896,14421.048,34233.943,37895.239,39707.888,17344.802,White LED,25 mA,b'OK Read',10:05:03,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1542,Fruit 7 spot 2,2,64,50,14951.526,16741.325,39832.251,44058.921,46131.573,20109.516,White LED,50 mA,b'OK Read',10:05:04,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1543,Fruit 7 spot 2,2,64,50,16278.723,18221.188,43374.804,47977.808,50190.62,21856.377,White LED,100 mA,b'OK Read',10:05:05,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1544,Fruit 7 spot 2,2,64,100,7102.856,7941.32,18762.112,20785.786,21904.707,9660.454,White LED,12.5 mA,b'OK Read',10:05:06,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1545,Fruit 7 spot 2,2,64,100,12890.259,14421.047,34260.781,37911.885,39712.607,17356.265,White LED,25 mA,b'OK Read',10:05:07,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1546,Fruit 7 spot 2,2,64,100,14989.697,16756.55,39872.507,44106.479,46155.171,20116.394,White LED,50 mA,b'OK Read',10:05:08,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1547,Fruit 7 spot 2,2,64,100,16313.959,18236.414,43423.11,48013.476,50226.021,21849.5,White LED,100 mA,b'OK Read',10:05:09,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1548,Fruit 7 spot 2,2,64,150,7097.962,7935.23,18720.067,20761.213,21868.522,9626.831,White LED,12.5 mA,b'OK Read',10:05:10,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1549,Fruit 7 spot 2,2,64,150,12892.217,14441.348,34337.715,37998.285,39725.195,17314.237,White LED,25 mA,b'OK Read',10:05:11,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1550,Fruit 7 spot 2,2,64,150,15006.336,16792.075,39927.077,44174.649,46177.194,20107.988,White LED,50 mA,b'OK Read',10:05:12,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1551,Fruit 7 spot 2,2,64,150,16343.322,18255.698,43432.057,48045.976,50206.354,21848.735,White LED,100 mA,b'OK Read',10:05:13,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1552,Fruit 7 spot 2,2,64,200,7102.856,7916.96,18693.676,20729.902,21853.97,9621.483,White LED,12.5 mA,b'OK Read',10:05:14,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1553,Fruit 7 spot 2,2,64,200,12915.217,14399.733,34212.473,37876.216,39722.048,17332.194,White LED,25 mA,b'OK Read',10:05:16,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1554,Fruit 7 spot 2,2,64,200,15026.401,16739.804,39806.755,44052.978,46141.011,20102.639,White LED,50 mA,b'OK Read',10:05:17,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1555,Fruit 7 spot 2,2,64,200,16346.257,18183.126,43295.63,47893.389,50132.803,21840.33,White LED,100 mA,b'OK Read',10:05:18,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1556,Fruit 7 spot 2,2,64,250,7105.792,7908.434,18669.254,20699.703,21833.91,9621.023,White LED,12.5 mA,b'OK Read',10:05:20,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1557,Fruit 7 spot 2,2,64,250,12913.749,14365.02,34118.004,37789.656,39653.137,17327.379,White LED,25 mA,b'OK Read',10:05:22,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1558,Fruit 7 spot 2,2,64,250,15027.869,16712.094,39707.723,43961.902,46104.195,20124.19,White LED,50 mA,b'OK Read',10:05:23,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1559,Fruit 7 spot 2,2,64,250,16355.066,18178.559,43536.902,48172.801,50450.211,22011.348,White LED,100 mA,b'OK Read',10:05:25,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1560,Fruit 7 spot 2,3,64,50,7099.919,7941.32,18732.59,20773.897,21933.028,9674.209,White LED,12.5 mA,b'OK Read',10:05:30,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1561,Fruit 7 spot 2,3,64,50,12972.475,14494.127,34437.908,38109.255,39976.919,17482.35,White LED,25 mA,b'OK Read',10:05:31,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1562,Fruit 7 spot 2,3,64,50,15104.212,16869.215,40132.829,44391.836,46532.754,20297.499,White LED,50 mA,b'OK Read',10:05:32,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1563,Fruit 7 spot 2,3,64,50,16460.772,18373.438,43707.588,48353.525,50657.881,22071.868,White LED,100 mA,b'OK Read',10:05:33,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1564,Fruit 7 spot 2,3,64,100,7105.792,7923.05,18700.386,20735.847,21874.028,9651.284,White LED,12.5 mA,b'OK Read',10:05:35,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1565,Fruit 7 spot 2,3,64,100,13004.774,14524.577,34513.054,38197.239,40040.637,17505.275,White LED,25 mA,b'OK Read',10:05:36,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1566,Fruit 7 spot 2,3,64,100,15157.066,16905.754,40205.291,44482.197,46605.913,20325.008,White LED,50 mA,b'OK Read',10:05:37,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1567,Fruit 7 spot 2,3,64,100,16519.498,18385.618,43857.876,48508.091,50790.039,22126.887,White LED,100 mA,b'OK Read',10:05:38,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1568,Fruit 7 spot 2,3,64,150,7103.835,7916.961,18689.65,20726.336,21859.084,9643.642,White LED,12.5 mA,b'OK Read',10:05:39,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1569,Fruit 7 spot 2,3,64,150,13046.86,14546.906,34552.415,38240.837,40107.5,17528.2,White LED,25 mA,b'OK Read',10:05:41,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1570,Fruit 7 spot 2,3,64,150,15196.216,16930.114,40274.173,44551.953,46661.764,20347.933,White LED,50 mA,b'OK Read',10:05:42,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1571,Fruit 7 spot 2,3,64,150,16550.819,18426.217,43897.24,48551.69,50845.101,22148.284,White LED,100 mA,b'OK Read',10:05:43,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1572,Fruit 7 spot 2,3,64,200,7105.792,7909.347,18681.599,20707.312,21846.89,9635.237,White LED,12.5 mA,b'OK Read',10:05:44,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1573,Fruit 7 spot 2,3,64,200,13060.563,14551.981,34578.806,38278.091,40145.652,17539.662,White LED,25 mA,b'OK Read',10:05:45,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1574,Fruit 7 spot 2,3,64,200,15221.664,16939.249,40265.676,44551.162,46703.848,20369.712,White LED,50 mA,b'OK Read',10:05:46,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1575,Fruit 7 spot 2,3,64,200,16581.16,18423.679,43861.904,48510.469,50828.975,22128.035,White LED,100 mA,b'OK Read',10:05:47,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1576,Fruit 7 spot 2,3,64,250,7102.269,7903.562,18677.842,20707.312,21834.856,9632.944,White LED,12.5 mA,b'OK Read',10:05:48,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1577,Fruit 7 spot 2,3,64,250,13065.261,14553.809,34572.094,38270.004,40138.336,17539.203,White LED,25 mA,b'OK Read',10:05:50,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1578,Fruit 7 spot 2,3,64,250,15214.616,16931.332,40287.414,44564,46660.191,20359.854,White LED,50 mA,b'OK Read',10:05:51,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1579,Fruit 7 spot 2,3,64,250,16592.318,18433.119,43868.613,48512.375,50826.852,22123.221,White LED,100 mA,b'OK Read',10:05:53,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1580,Fruit 7 spot 2,4,64,50,7099.919,7929.14,18716.488,20745.361,21895.269,9655.869,White LED,12.5 mA,b'OK Read',10:05:57,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1581,Fruit 7 spot 2,4,64,50,13001.837,14524.577,34518.421,38204.372,40080.754,17505.274,White LED,25 mA,b'OK Read',10:05:58,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1582,Fruit 7 spot 2,4,64,50,15139.448,16893.574,40186.506,44439.395,46617.715,20306.668,White LED,50 mA,b'OK Read',10:05:59,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1583,Fruit 7 spot 2,4,64,50,16478.39,18379.528,43777.364,48420.107,50752.281,22103.963,White LED,100 mA,b'OK Read',10:06:00,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1584,Fruit 7 spot 2,4,64,100,7096.983,7904.78,18665.497,20693.045,21848.071,9637.53,White LED,12.5 mA,b'OK Read',10:06:01,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1585,Fruit 7 spot 2,4,64,100,13025.328,14524.577,34491.582,38182.971,40078.393,17514.444,White LED,25 mA,b'OK Read',10:06:02,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1586,Fruit 7 spot 2,4,64,100,15154.13,16878.35,40191.872,44448.906,46589.395,20311.254,White LED,50 mA,b'OK Read',10:06:03,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1587,Fruit 7 spot 2,4,64,100,16551.797,18419.112,44638.848,49373.672,51715.122,22530.361,White LED,100 mA,b'OK Read',10:06:04,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1588,Fruit 7 spot 2,4,64,150,7097.962,7902.75,18655.656,20686.704,21824.471,9629.888,White LED,12.5 mA,b'OK Read',10:06:05,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1589,Fruit 7 spot 2,4,64,150,13140.821,14638.257,34377.077,38045.843,39934.44,17434.972,White LED,25 mA,b'OK Read',10:06:06,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1590,Fruit 7 spot 2,4,64,150,15123.788,16812.375,40038.004,44303.06,46428.919,20253.179,White LED,50 mA,b'OK Read',10:06:07,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1591,Fruit 7 spot 2,4,64,150,16456.857,18308.478,43580.557,48209.261,50509.994,22013.792,White LED,100 mA,b'OK Read',10:06:08,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1592,Fruit 7 spot 2,4,64,200,7099.919,7897.167,18654.762,20684.722,21818.572,9627.214,White LED,12.5 mA,b'OK Read',10:06:09,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1593,Fruit 7 spot 2,4,64,200,12995.966,14474.335,34372.156,38047.429,39912.022,17444.525,White LED,25 mA,b'OK Read',10:06:10,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1594,Fruit 7 spot 2,4,64,200,15129.171,16823.54,40029.507,44265.806,46380.542,20224.141,White LED,50 mA,b'OK Read',10:06:12,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1595,Fruit 7 spot 2,4,64,200,16465.177,18306.448,43585.478,48214.414,50493.867,22007.681,White LED,100 mA,b'OK Read',10:06:13,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1596,Fruit 7 spot 2,4,64,250,7098.745,7895.036,18659.592,20683.533,21799.928,9625.608,White LED,12.5 mA,b'OK Read',10:06:15,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1597,Fruit 7 spot 2,4,64,250,12999.488,14463.677,34359.543,38019.844,39874.027,17438.336,White LED,25 mA,b'OK Read',10:06:17,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1598,Fruit 7 spot 2,4,64,250,15130.052,16815.623,40009.379,44270.086,46387.387,20237.894,White LED,50 mA,b'OK Read',10:06:18,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1599,Fruit 7 spot 2,4,64,250,16477.217,18300.357,43527.238,48151.875,50453.984,21994.842,White LED,100 mA,b'OK Read',10:06:20,2,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1600,Fruit 7 spot 3,1,64,50,7927.95,8166.648,19081.479,21064.006,22216.216,9820.927,White LED,12.5 mA,b'OK Read',10:17:33,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1601,Fruit 7 spot 3,1,64,50,15415.458,15870.46,37245.113,41095.976,43073.125,18876.171,White LED,25 mA,b'OK Read',10:17:34,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1602,Fruit 7 spot 3,1,64,50,19121.04,19658.421,46450.381,51154.766,53503.935,23410.669,White LED,50 mA,b'OK Read',10:17:35,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1603,Fruit 7 spot 3,1,64,50,21323.25,21905.62,51828.623,57113.946,59691.626,26088.269,White LED,100 mA,b'OK Read',10:17:36,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1604,Fruit 7 spot 3,1,64,100,7933.822,8148.379,19035.855,21028.338,22154.859,9804.88,White LED,12.5 mA,b'OK Read',10:17:37,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1605,Fruit 7 spot 3,1,64,100,15433.075,15855.235,37178.02,41022.261,42981.089,18848.661,White LED,25 mA,b'OK Read',10:17:38,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1606,Fruit 7 spot 3,1,64,100,19546.801,20051.224,47352.124,52193.935,54561.177,23880.625,White LED,50 mA,b'OK Read',10:17:39,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1607,Fruit 7 spot 3,1,64,100,21660.921,22191.848,52437.832,57789.287,60390.161,26406.924,White LED,100 mA,b'OK Read',10:17:40,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1608,Fruit 7 spot 3,1,64,150,7931.865,8126.049,18972.339,20976.815,22121.82,9793.417,White LED,12.5 mA,b'OK Read',10:17:41,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1609,Fruit 7 spot 3,1,64,150,15421.33,15807.531,37084.088,40907.327,42874.893,18816.566,White LED,25 mA,b'OK Read',10:17:42,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1610,Fruit 7 spot 3,1,64,150,19712.21,20176.068,47570.4,52456.305,54915.163,24026.579,White LED,50 mA,b'OK Read',10:17:43,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1611,Fruit 7 spot 3,1,64,150,21812.628,22293.348,52816.244,58220.495,60918.783,26623.179,White LED,100 mA,b'OK Read',10:17:44,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1612,Fruit 7 spot 3,1,64,200,7925.013,8110.317,18968.761,20966.511,22107.661,9787.686,White LED,12.5 mA,b'OK Read',10:17:46,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1613,Fruit 7 spot 3,1,64,200,15418.393,15792.812,37062.617,40884.338,42841.851,18802.811,White LED,25 mA,b'OK Read',10:17:47,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1614,Fruit 7 spot 3,1,64,200,19858.046,20308.525,47945.234,52865.713,55312.812,24195.84,White LED,50 mA,b'OK Read',10:17:48,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1615,Fruit 7 spot 3,1,64,200,22010.337,22482.644,53259.062,58691.724,61317.607,26811.543,White LED,100 mA,b'OK Read',10:17:49,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1616,Fruit 7 spot 3,1,64,250,7925.601,8116.711,18958.025,20975.547,22097.277,9783.33,White LED,12.5 mA,b'OK Read',10:17:50,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1617,Fruit 7 spot 3,1,64,250,15413.108,15785.2,37037.926,40865.793,42834.301,18789.057,White LED,25 mA,b'OK Read',10:17:52,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1618,Fruit 7 spot 3,1,64,250,20114.676,20554.865,48508.285,53486.125,55949.75,24472.539,White LED,50 mA,b'OK Read',10:17:54,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1619,Fruit 7 spot 3,1,64,250,22333.328,22797.191,53874.715,59389.184,61862.746,27110.711,White LED,100 mA,b'Saturated Read',10:17:56,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1620,Fruit 7 spot 3,2,64,50,7922.077,8154.469,19065.376,21064.006,22197.336,9811.757,White LED,12.5 mA,b'OK Read',10:18:02,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1621,Fruit 7 spot 3,2,64,50,15415.458,15858.28,37261.216,41091.22,43058.965,18871.586,White LED,25 mA,b'OK Read',10:18:03,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1622,Fruit 7 spot 3,2,64,50,20072.394,20638.906,48731.573,53751.504,56161.201,24543.147,White LED,50 mA,b'OK Read',10:18:04,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1623,Fruit 7 spot 3,2,64,50,22262.856,22837.385,54061.504,59563.247,62235.615,27174.9,White LED,100 mA,b'OK Read',10:18:05,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1624,Fruit 7 spot 3,2,64,100,7925.014,8127.064,18987.547,21004.558,22124.18,9791.125,White LED,12.5 mA,b'OK Read',10:18:06,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1625,Fruit 7 spot 3,2,64,100,15409.585,15815.651,37118.977,40948.545,42924.448,18821.151,White LED,25 mA,b'OK Read',10:18:07,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1626,Fruit 7 spot 3,2,64,100,20192.782,20699.805,48911.382,53870.4,56316.953,24637.139,White LED,50 mA,b'OK Read',10:18:08,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1627,Fruit 7 spot 3,2,64,100,22389.116,22910.464,54158.12,59682.149,62381.929,27259.722,White LED,100 mA,b'OK Read',10:18:09,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1628,Fruit 7 spot 3,2,64,150,7924.035,8103.719,18949.079,20945.109,22102.941,9781.191,White LED,12.5 mA,b'OK Read',10:18:11,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1629,Fruit 7 spot 3,2,64,150,15411.543,15779.11,37055.462,40870.866,42851.292,18799.754,White LED,25 mA,b'OK Read',10:18:12,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1630,Fruit 7 spot 3,2,64,150,20277.933,20720.106,48935.537,53917.962,56425.508,24683.752,White LED,50 mA,b'OK Read',10:18:13,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1631,Fruit 7 spot 3,2,64,150,22472.311,22932.795,54202.848,59740.801,62540.827,27320.088,White LED,100 mA,b'OK Read',10:18:14,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1632,Fruit 7 spot 3,2,64,200,7922.077,8093.569,18945.948,20927.275,22095.862,9778.516,White LED,12.5 mA,b'OK Read',10:18:15,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1633,Fruit 7 spot 3,2,64,200,15408.118,15757.795,37008.943,40837.969,42822.974,18784.471,White LED,25 mA,b'OK Read',10:18:16,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1634,Fruit 7 spot 3,2,64,200,20307.296,20763.75,48991.895,54015.459,56522.266,24717.375,White LED,50 mA,b'OK Read',10:18:17,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1635,Fruit 7 spot 3,2,64,200,22535.93,23004.858,54332.563,59875.952,62608.481,27325.056,White LED,100 mA,b'OK Read',10:18:18,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1636,Fruit 7 spot 3,2,64,250,7923.252,8103.313,18939.775,20938.451,22081.231,9774.16,White LED,12.5 mA,b'OK Read',10:18:20,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1637,Fruit 7 spot 3,2,64,250,15410.76,15768.148,37012.164,40837.254,42813.535,18777.135,White LED,25 mA,b'OK Read',10:18:22,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1638,Fruit 7 spot 3,2,64,250,20367.197,20816.732,49165.266,54195.707,56660.555,24791.65,White LED,50 mA,b'OK Read',10:18:24,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1639,Fruit 7 spot 3,2,64,250,22657.492,23111.434,54586.445,60173.91,61862.746,27467.418,White LED,100 mA,b'Saturated Read',10:18:25,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1640,Fruit 7 spot 3,3,64,50,7922.077,8142.289,19033.17,21021.203,22154.859,9798.003,White LED,12.5 mA,b'OK Read',10:18:29,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1641,Fruit 7 spot 3,3,64,50,15403.712,15833.919,37191.438,41034.15,42974.009,18839.491,White LED,25 mA,b'OK Read',10:18:30,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1642,Fruit 7 spot 3,3,64,50,20324.914,20882.505,49279.058,54326.973,56779.497,24809.075,White LED,50 mA,b'OK Read',10:18:31,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1643,Fruit 7 spot 3,3,64,50,22527.121,23129.702,54662.666,60210.054,62849.19,27454.58,White LED,100 mA,b'OK Read',10:18:32,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1644,Fruit 7 spot 3,3,64,100,7925.014,8120.974,18974.128,20976.023,22107.661,9781.955,White LED,12.5 mA,b'OK Read',10:18:33,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1645,Fruit 7 spot 3,3,64,100,15409.585,15800.425,37097.507,40929.522,42884.331,18802.811,White LED,25 mA,b'OK Read',10:18:34,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1646,Fruit 7 spot 3,3,64,100,20389.512,20885.549,49292.476,54336.484,56821.973,24834.292,White LED,50 mA,b'OK Read',10:18:35,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1647,Fruit 7 spot 3,3,64,100,22624.019,23132.749,54665.347,60233.833,62953.027,27488.967,White LED,100 mA,b'OK Read',10:18:36,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1648,Fruit 7 spot 3,3,64,150,7922.077,8109.809,18947.29,20941.939,22080.915,9772.021,White LED,12.5 mA,b'OK Read',10:18:37,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1649,Fruit 7 spot 3,3,64,150,15397.84,15779.11,37035.781,40855.01,42826.12,18781.414,White LED,25 mA,b'OK Read',10:18:38,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1650,Fruit 7 spot 3,3,64,150,20414.959,20874.385,49277.269,54319.046,56843.997,24851.867,White LED,50 mA,b'OK Read',10:18:39,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1651,Fruit 7 spot 3,3,64,150,22662.191,23129.704,54696.66,60270.3,62960.892,27515.713,White LED,100 mA,b'OK Read',10:18:40,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1652,Fruit 7 spot 3,3,64,200,7920.609,8099.659,18931.188,20941.543,22069.902,9767.054,White LED,12.5 mA,b'OK Read',10:18:41,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1653,Fruit 7 spot 3,3,64,200,15409.585,15765.408,36996.865,40814.19,42801.733,18769.57,White LED,25 mA,b'OK Read',10:18:43,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1654,Fruit 7 spot 3,3,64,200,20448.237,20879.461,49301.87,54354.316,56889.233,24874.409,White LED,50 mA,b'OK Read',10:18:44,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1655,Fruit 7 spot 3,3,64,200,22725.322,23147.974,54728.418,60318.252,63104.062,27564.619,White LED,100 mA,b'OK Read',10:18:45,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1656,Fruit 7 spot 3,3,64,250,7920.903,8086.261,18914.012,20904.209,22073.678,9767.742,White LED,12.5 mA,b'OK Read',10:18:47,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1657,Fruit 7 spot 3,3,64,250,15411.935,15736.48,36957.414,40769.723,42779.551,18759.713,White LED,25 mA,b'OK Read',10:18:49,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1658,Fruit 7 spot 3,3,64,250,20518.709,20911.736,49381.039,54443.016,56995.664,24920.029,White LED,50 mA,b'OK Read',10:18:51,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1659,Fruit 7 spot 3,3,64,250,22806.656,23196.693,54847.305,60441.191,61862.746,27615.971,White LED,100 mA,b'Saturated Read',10:18:52,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
7,1660,Fruit 7 spot 3,4,64,50,7922.077,8130.109,19000.966,21002.18,22145.42,9798.003,White LED,12.5 mA,b'OK Read',10:18:57,3,117.0724093,795.2203404,3.044232931,20.67810821,14.7220089
