Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
1A,3,64,50,13301.093,1823.953,1424.846,872.126,809,469.832,White LED,25 mA,b'OK Read',10:46:31
1A,3,64,50,24952.993,3563.56,2794.249,1678.253,1404.006,774.918,White LED,50 mA,b'OK Read',10:46:32
1A,3,64,50,33550.302,4960.517,3808.828,2281.67,1852.87,1012.885,White LED,100 mA,b'OK Read',10:46:34
1A,3,64,100,6833.391,972.599,787.269,520.918,498.448,338.645,White LED,12.5 mA,b'OK Read',10:46:35
1A,3,64,100,13232.974,1852.946,1471.97,952.267,957.751,616.274,White LED,25 mA,b'OK Read',10:46:37
1A,3,64,100,24766.562,3524.024,2708.315,1664.11,1539.709,906.105,White LED,50 mA,b'OK Read',10:46:38
1A,3,64,100,33622.007,4802.371,3742.298,2265.17,1985.963,1137.971,White LED,100 mA,b'OK Read',10:46:39
1A,3,64,150,6835.781,933.062,822.382,581.417,640.24,451.527,White LED,12.5 mA,b'OK Read',10:46:40
1A,3,64,150,13198.316,1843.281,1463.654,947.553,955.141,612.206,White LED,25 mA,b'OK Read',10:46:42
1A,3,64,150,24654.225,3517.874,2694.455,1659.396,1537.969,907.122,White LED,50 mA,b'OK Read',10:46:43
1A,3,64,150,33602.884,4883.202,3753.386,2280.099,1993.792,1143.055,White LED,100 mA,b'OK Read',10:46:44
1A,3,64,200,6826.221,942.288,821.92,579.846,638.066,451.527,White LED,12.5 mA,b'OK Read',10:46:46
1A,3,64,200,13206.084,1831.86,1466.426,948.732,955.141,613.223,White LED,25 mA,b'OK Read',10:46:47
1A,3,64,200,24614.192,3476.58,2694.455,1657.039,1535.794,904.58,White LED,50 mA,b'OK Read',10:46:48
1A,3,64,200,33630.969,4848.498,3767.247,2281.67,1995.097,1141.021,White LED,100 mA,b'OK Read',10:46:50
1A,3,64,250,6826.221,930.954,822.751,580.789,638.849,452.748,White LED,12.5 mA,b'OK Read',10:46:51
1A,3,64,250,13180.629,1826.061,1464.763,948.496,955.141,612.612,White LED,25 mA,b'OK Read',10:46:52
1A,3,64,250,24547.146,3505.573,2687.802,1653.739,1534.489,904.275,White LED,50 mA,b'OK Read',10:46:54
1A,3,64,250,33636.348,4782.34,3773.345,2279.784,1991.705,1132.479,White LED,100 mA,b'OK Read',10:46:55
1A,4,64,50,6876.413,917.247,765.092,494.99,501.058,317.29,White LED,12.5 mA,b'OK Read',10:47:01
1A,4,64,50,13286.752,1781.78,1413.757,867.412,819.438,475.934,White LED,25 mA,b'OK Read',10:47:02
1A,4,64,50,24917.141,3468.672,2749.896,1645.254,1409.225,774.918,White LED,50 mA,b'OK Read',10:47:03
1A,4,64,50,33586.155,4786.557,3764.475,2239.242,1852.87,1006.783,White LED,100 mA,b'OK Read',10:47:05
1A,4,64,100,6840.561,935.698,787.269,520.918,511.497,338.645,White LED,12.5 mA,b'OK Read',10:47:06
1A,4,64,100,13240.144,1813.409,1469.198,949.91,960.361,616.274,White LED,25 mA,b'OK Read',10:47:07
1A,4,64,100,24755.806,3450.222,2691.682,1654.682,1539.709,906.105,White LED,50 mA,b'OK Read',10:47:09
1A,4,64,100,33618.421,4760.199,3717.349,2248.671,1983.354,1134.919,White LED,100 mA,b'OK Read',10:47:10
1A,4,64,150,6828.611,929.548,824.23,581.417,643.72,455.595,White LED,12.5 mA,b'OK Read',10:47:11
1A,4,64,150,13200.706,1802.866,1461.806,947.553,956.881,614.24,White LED,25 mA,b'OK Read',10:47:13
1A,4,64,150,24639.885,3459.887,2683.366,1649.968,1536.229,905.088,White LED,50 mA,b'OK Read',10:47:14
1A,4,64,150,33610.055,4788.314,3733.058,2261.242,1990.313,1141.021,White LED,100 mA,b'OK Read',10:47:16
1A,4,64,200,6820.843,930.426,821.92,581.024,641.98,454.578,White LED,12.5 mA,b'OK Read',10:47:17
1A,4,64,200,13191.743,1804.184,1462.268,946.375,956.446,613.223,White LED,25 mA,b'OK Read',10:47:18
1A,4,64,200,24585.51,3444.95,2680.594,1647.611,1535.794,904.58,White LED,50 mA,b'OK Read',10:47:20
1A,4,64,200,33570.019,4805.007,3740.912,2266.349,1993.792,1141.021,White LED,100 mA,b'OK Read',10:47:21
1A,4,64,250,6820.484,927.791,821.642,580.789,640.936,453.968,White LED,12.5 mA,b'OK Read',10:47:22
1A,4,64,250,13189.233,1810.246,1464.763,947.553,957.229,613.833,White LED,25 mA,b'OK Read',10:47:24
1A,4,64,250,24538.543,3447.586,2677.822,1647.139,1534.489,903.054,White LED,50 mA,b'OK Read',10:47:25
1A,4,64,250,33553.168,4831.892,3745.624,2270.356,1996.924,1141.021,White LED,100 mA,b'OK Read',10:47:26
1B,1,64,50,7313.808,1196.639,754.004,513.847,548.032,360.002,White LED,12.5 mA,b'OK Read',10:47:52
1B,1,64,50,14125.689,2456.537,1491.375,966.41,902.948,555.256,White LED,25 mA,b'OK Read',10:47:53
1B,1,64,50,26480.288,4923.617,2844.147,1800.822,1560.586,909.156,White LED,50 mA,b'OK Read',10:47:54
1B,1,64,50,35314.221,6584.151,3819.916,2404.239,2025.109,1159.326,White LED,100 mA,b'OK Read',10:47:55
1B,1,64,100,7270.785,1267.805,798.357,544.49,558.471,360.001,White LED,12.5 mA,b'OK Read',10:47:56
1B,1,64,100,14046.814,2448.63,1441.478,923.982,884.68,515.595,White LED,25 mA,b'OK Read',10:47:58
1B,1,64,100,26311.782,4776.014,2797.021,1789.037,1620.609,961.021,White LED,50 mA,b'OK Read',10:47:59
1B,1,64,100,35396.68,6505.079,3794.967,2401.882,2098.179,1220.344,White LED,100 mA,b'OK Read',10:48:00
1B,1,64,150,7263.615,1245.84,816.837,579.846,628.062,421.019,White LED,12.5 mA,b'OK Read',10:48:01
1B,1,64,150,14034.863,2407.336,1463.654,967.981,969.06,608.138,White LED,25 mA,b'OK Read',10:48:02
1B,1,64,150,26198.252,4709.241,2744.352,1750.537,1611.04,951.868,White LED,50 mA,b'OK Read',10:48:03
1B,1,64,150,35397.874,6475.206,3766.323,2375.954,2096.44,1216.276,White LED,100 mA,b'OK Read',10:48:04
1B,1,64,200,7247.482,1234.858,813.603,576.31,625.017,419.493,White LED,12.5 mA,b'OK Read',10:48:05
1B,1,64,200,13998.413,2390.643,1445.636,954.624,966.885,605.596,White LED,25 mA,b'OK Read',10:48:06
1B,1,64,200,26089.5,4648.179,2701.385,1719.502,1603.646,945.766,White LED,50 mA,b'OK Read',10:48:07
1B,1,64,200,35333.938,6415.463,3728.438,2346.49,2091.655,1214.242,White LED,100 mA,b'OK Read',10:48:08
1B,1,64,250,7242.104,1224.051,809.445,574.189,623.191,419.798,White LED,12.5 mA,b'OK Read',10:48:10
1B,1,64,250,13998.055,2376.41,1433.716,945.667,964.536,604.07,White LED,25 mA,b'OK Read',10:48:12
1B,1,64,250,26044.326,4592.565,2666.734,1691.453,1598.166,942.105,White LED,50 mA,b'OK Read',10:48:14
1B,1,64,250,35318.523,6362.747,3695.727,2321.269,2089.828,1210.581,White LED,100 mA,b'OK Read',10:48:15
1B,2,64,50,7306.637,1201.911,742.916,494.99,516.716,323.391,White LED,12.5 mA,b'OK Read',10:48:24
1B,2,64,50,14111.347,2345.834,1435.933,933.41,861.193,579.663,White LED,25 mA,b'OK Read',10:48:25
1B,2,64,50,26465.947,4617.868,2733.263,1734.823,1602.341,951.868,White LED,50 mA,b'OK Read',10:48:26
1B,2,64,50,35400.266,6278.402,3675.768,2314.669,2066.863,1208.14,White LED,100 mA,b'OK Read',10:48:27
1B,2,64,100,7274.371,1228.268,803.901,568.06,623.712,417.968,White LED,12.5 mA,b'OK Read',10:48:28
1B,2,64,100,14046.814,2361.649,1427.617,938.125,960.361,597.968,White LED,25 mA,b'OK Read',10:48:29
1B,2,64,100,26275.93,4546.702,2639.013,1668.825,1589.293,936.614,White LED,50 mA,b'OK Read',10:48:30
1B,2,64,100,35428.945,6220.416,3614.783,2262.813,2061.644,1195.937,White LED,100 mA,b'OK Read',10:48:31
1B,2,64,150,7254.054,1208.939,796.509,562.56,614.144,410.849,White LED,12.5 mA,b'OK Read',10:48:32
1B,2,64,150,14020.522,2344.077,1417.453,930.268,953.402,593.9,White LED,25 mA,b'OK Read',10:48:33
1B,2,64,150,26169.57,4507.166,2618.685,1653.111,1583.203,931.529,White LED,50 mA,b'OK Read',10:48:35
1B,2,64,150,35450.459,6230.959,3625.871,2267.528,2066.863,1197.97,White LED,100 mA,b'OK Read',10:48:36
1B,2,64,200,7251.067,1205.864,796.971,562.168,611.969,411.866,White LED,12.5 mA,b'OK Read',10:48:37
1B,2,64,200,14025.303,2341.881,1416.529,929.875,955.141,594.918,White LED,25 mA,b'OK Read',10:48:38
1B,2,64,200,26146.863,4496.622,2615.451,1648.789,1584.073,930.512,White LED,50 mA,b'OK Read',10:48:39
1B,2,64,200,35504.236,6223.051,3630.029,2267.528,2069.473,1198.988,White LED,100 mA,b'OK Read',10:48:40
1B,2,64,250,7257.879,1201.911,797.248,561.932,612.752,411.256,White LED,12.5 mA,b'OK Read',10:48:41
1B,2,64,250,14038.209,2338.455,1415.975,928.696,955.141,594.307,White LED,25 mA,b'OK Read',10:48:43
1B,2,64,250,26105.992,4476.59,2603.53,1641.482,1580.42,928.682,White LED,50 mA,b'OK Read',10:48:45
1B,2,64,250,35489.18,6203.546,3623.653,2261.87,2069.995,1197.157,White LED,100 mA,b'OK Read',10:48:47
1B,3,64,50,7399.853,1201.911,792.812,560.989,610.664,414.917,White LED,12.5 mA,b'OK Read',10:48:59
1B,3,64,50,14269.096,2330.02,1441.477,942.839,960.361,597.968,White LED,25 mA,b'OK Read',10:49:00
1B,3,64,50,26673.889,4549.338,2738.807,1730.11,1602.341,945.766,White LED,50 mA,b'OK Read',10:49:01
1B,3,64,50,35622.546,6188.786,3670.224,2291.099,2061.644,1195.937,White LED,100 mA,b'OK Read',10:49:02
1B,3,64,100,7324.564,1222.997,806.673,568.06,618.493,411.866,White LED,12.5 mA,b'OK Read',10:49:03
1B,3,64,100,14111.348,2301.027,1430.39,942.839,962.97,601.019,White LED,25 mA,b'OK Read',10:49:04
1B,3,64,100,26297.442,4367.47,2630.697,1659.396,1589.293,933.563,White LED,50 mA,b'OK Read',10:49:05
1B,3,64,100,35378.755,6035.912,3609.239,2251.028,2053.815,1183.733,White LED,100 mA,b'OK Read',10:49:06
1B,3,64,150,7254.054,1184.339,805.749,571.989,621.103,418.985,White LED,12.5 mA,b'OK Read',10:49:07
1B,3,64,150,14022.912,2298.391,1432.237,941.268,960.361,597.968,White LED,25 mA,b'OK Read',10:49:08
1B,3,64,150,26131.328,4394.706,2626.077,1654.682,1583.203,929.495,White LED,50 mA,b'OK Read',10:49:09
1B,3,64,150,35388.314,6051.726,3629.567,2262.813,2058.164,1187.801,White LED,100 mA,b'OK Read',10:49:10
1B,3,64,200,7247.482,1182.142,808.059,572.775,621.103,417.968,White LED,12.5 mA,b'OK Read',10:49:11
1B,3,64,200,14010.962,2297.073,1431.775,941.66,960.361,597.968,White LED,25 mA,b'OK Read',10:49:12
1B,3,64,200,26067.988,4383.284,2622.381,1652.325,1580.159,925.936,White LED,50 mA,b'OK Read',10:49:13
1B,3,64,200,35385.925,6056.998,3636.959,2266.349,2061.644,1188.31,White LED,100 mA,b'OK Read',10:49:15
1B,3,64,250,7240.67,1179.77,807.227,572.303,620.059,417.358,White LED,12.5 mA,b'OK Read',10:49:16
1B,3,64,250,13995.186,2295.228,1430.389,940.01,958.273,597.968,White LED,25 mA,b'OK Read',10:49:18
1B,3,64,250,26011.344,4376.431,2615.728,1648.082,1579.376,925.02,White LED,50 mA,b'OK Read',10:49:20
1B,3,64,250,35374.453,6059.106,3636.959,2265.642,2063.732,1188.615,White LED,100 mA,b'OK Read',10:49:22
1B,4,64,50,7306.637,1175.553,803.901,570.418,621.103,414.917,White LED,12.5 mA,b'OK Read',10:49:26
1B,4,64,50,14082.666,2272.033,1430.39,942.839,960.361,597.968,White LED,25 mA,b'OK Read',10:49:27
1B,4,64,50,26379.903,4370.106,2683.366,1697.11,1586.683,933.563,White LED,50 mA,b'OK Read',10:49:28
1B,4,64,50,35407.436,5962.11,3620.327,2253.385,2045.986,1183.734,White LED,100 mA,b'OK Read',10:49:29
1B,4,64,100,7234.934,1172.917,809.445,579.846,628.932,424.07,White LED,12.5 mA,b'OK Read',10:49:30
1B,4,64,100,13910.576,2229.861,1424.845,942.839,965.58,604.07,White LED,25 mA,b'OK Read',10:49:31
1B,4,64,100,25938.921,4243.589,2597.432,1633.468,1576.244,924.41,White LED,50 mA,b'OK Read',10:49:33
1B,4,64,100,34927.019,5777.606,3553.797,2213.314,2038.157,1174.581,White LED,100 mA,b'OK Read',10:49:34
1B,4,64,150,7115.427,1133.381,800.205,570.418,621.103,418.985,White LED,12.5 mA,b'OK Read',10:49:35
1B,4,64,150,13673.954,2180.66,1410.061,928.696,949.922,593.9,White LED,25 mA,b'OK Read',10:49:36
1B,4,64,150,25533.794,4159.244,2590.964,1631.111,1560.586,919.325,White LED,50 mA,b'OK Read',10:49:37
1B,4,64,150,34549.378,5767.063,3577.822,2225.1,2032.068,1171.53,White LED,100 mA,b'OK Read',10:49:38
1B,4,64,200,7043.126,1125.473,799.743,570.418,622.408,419.493,White LED,12.5 mA,b'OK Read',10:49:39
1B,4,64,200,13569.982,2173.192,1413.757,931.053,952.532,596.443,White LED,25 mA,b'OK Read',10:49:40
1B,4,64,200,25134.045,4097.303,2564.167,1614.611,1551.452,907.63,White LED,50 mA,b'OK Read',10:49:41
1B,4,64,200,34014.585,5635.275,3553.797,2210.957,2014.67,1156.275,White LED,100 mA,b'OK Read',10:49:42
1B,4,64,250,6909.398,1093.317,792.813,565.703,611.708,414.917,White LED,12.5 mA,b'OK Read',10:49:44
1B,4,64,250,13335.51,2145.516,1404.886,925.868,944.703,590.646,White LED,25 mA,b'OK Read',10:49:46
1B,4,64,250,24759.391,4035.89,2558.069,1609.426,1532.402,901.834,White LED,50 mA,b'OK Read',10:49:48
1B,4,64,250,33683.672,5615.243,3565.994,2219.443,2002.143,1154.445,White LED,100 mA,b'OK Read',10:49:49
1C,1,64,50,7801.395,1323.156,792.812,546.846,626.322,445.425,White LED,12.5 mA,b'OK Read',10:50:25
1C,1,64,50,14964.625,2583.054,1485.831,947.553,944.702,604.07,White LED,25 mA,b'OK Read',10:50:26
1C,1,64,50,27943.05,5171.38,2849.69,1772.537,1591.902,957.969,White LED,50 mA,b'OK Read',10:50:27
1C,1,64,50,37257.397,7005.874,3836.549,2361.811,2056.424,1214.242,White LED,100 mA,b'OK Read',10:50:29
1C,1,64,100,7747.617,1373.236,817.761,558.632,605.445,427.12,White LED,12.5 mA,b'OK Read',10:50:30
1C,1,64,100,14874.995,2633.134,1483.059,949.91,947.312,610.172,White LED,25 mA,b'OK Read',10:50:31
1C,1,64,100,27735.107,5089.671,2777.616,1723.038,1586.683,951.868,White LED,50 mA,b'OK Read',10:50:32
1C,1,64,100,37336.272,6945.252,3772.791,2321.741,2059.034,1211.191,White LED,100 mA,b'OK Read',10:50:33
1C,1,64,150,7715.351,1356.543,811.293,556.275,598.486,431.188,White LED,12.5 mA,b'OK Read',10:50:34
1C,1,64,150,14861.849,2612.926,1502.463,994.695,1036.911,713.901,White LED,25 mA,b'OK Read',10:50:35
1C,1,64,150,27591.699,5057.163,2775.769,1755.252,1671.932,1053.563,White LED,50 mA,b'OK Read',10:50:36
1C,1,64,150,37293.252,6942.616,3782.955,2353.954,2150.373,1309.835,White LED,100 mA,b'OK Read',10:50:37
1C,1,64,200,7727.898,1354.786,842.71,605.774,690.259,521.697,White LED,12.5 mA,b'OK Read',10:50:38
1C,1,64,200,14837.35,2589.643,1484.445,981.731,1033.432,704.749,White LED,25 mA,b'OK Read',10:50:39
1C,1,64,200,27518.203,4984.239,2740.194,1727.752,1662.363,1043.394,White LED,50 mA,b'OK Read',10:50:40
1C,1,64,200,37282.495,6864.861,3752,2333.526,2147.763,1305.768,White LED,100 mA,b'OK Read',10:50:41
1C,1,64,250,7718.219,1342.134,838.275,601.531,688.954,517.426,White LED,12.5 mA,b'OK Read',10:50:43
1C,1,64,250,14806.876,2567.239,1471.416,973.952,1031.344,702.918,White LED,25 mA,b'OK Read',10:50:45
1C,1,64,250,27462.633,4933.106,2706.652,1705.595,1661.842,1040.953,White LED,50 mA,b'OK Read',10:50:47
1C,1,64,250,37273.172,6801.339,3727.883,2316.555,2144.11,1305.768,White LED,100 mA,b'OK Read',10:50:48
1C,2,64,50,7794.225,1323.156,826.077,593.989,678.515,518.646,White LED,12.5 mA,b'OK Read',10:50:54
1C,2,64,50,14928.773,2546.153,1474.743,971.124,1033.431,707.799,White LED,25 mA,b'OK Read',10:50:55
1C,2,64,50,27857.004,4891.988,2716.631,1706.538,1670.193,1049.495,White LED,50 mA,b'OK Read',10:50:56
1C,2,64,50,37321.931,6652.682,3664.68,2272.242,2129.495,1305.767,White LED,100 mA,b'OK Read',10:50:57
1C,2,64,100,7754.788,1336.335,839.938,601.06,694.174,524.748,White LED,12.5 mA,b'OK Read',10:50:58
1C,2,64,100,14878.58,2551.424,1466.427,968.767,1036.041,704.749,White LED,25 mA,b'OK Read',10:50:59
1C,2,64,100,27681.328,4862.994,2675.05,1682.967,1662.363,1043.394,White LED,50 mA,b'OK Read',10:51:01
1C,2,64,100,37336.272,6681.675,3659.136,2269.885,2137.325,1302.717,White LED,100 mA,b'OK Read',10:51:02
1C,2,64,150,7734.472,1323.156,833.47,600.274,690.694,522.714,White LED,12.5 mA,b'OK Read',10:51:03
1C,2,64,150,14835.558,2547.91,1461.806,966.41,1033.432,705.765,White LED,25 mA,b'OK Read',10:51:04
1C,2,64,150,27582.139,4849.815,2670.43,1681.396,1658.014,1041.36,White LED,50 mA,b'OK Read',10:51:05
1C,2,64,150,37336.273,6687.825,3666.528,2273.813,2136.455,1301.7,White LED,100 mA,b'OK Read',10:51:06
1C,2,64,200,7718.936,1323.156,833.008,599.881,692.869,523.222,White LED,12.5 mA,b'OK Read',10:51:07
1C,2,64,200,14837.35,2539.564,1460.882,965.231,1032.127,704.749,White LED,25 mA,b'OK Read',10:51:08
1C,2,64,200,27514.617,4848.498,2661.19,1674.717,1658.449,1038.818,White LED,50 mA,b'OK Read',10:51:09
1C,2,64,200,37318.347,6684.311,3670.224,2276.956,2138.629,1304.242,White LED,100 mA,b'OK Read',10:51:10
1C,2,64,250,7721.087,1321.048,832.731,598.703,691.042,522.307,White LED,12.5 mA,b'OK Read',10:51:12
1C,2,64,250,14812.612,2540.882,1459.219,963.581,1033.432,702.918,White LED,25 mA,b'OK Read',10:51:14
1C,2,64,250,27449.725,4837.164,2652.319,1667.882,1655.578,1037.292,White LED,50 mA,b'OK Read',10:51:16
1C,2,64,250,37296.117,6666.388,3661.354,2269.413,2137.846,1302.107,White LED,100 mA,b'OK Read',10:51:17
1C,3,64,50,7779.884,1323.156,826.077,593.989,688.954,518.646,White LED,12.5 mA,b'OK Read',10:51:22
1C,3,64,50,14900.092,2540.882,1458.11,961.696,1033.431,707.799,White LED,25 mA,b'OK Read',10:51:23
1C,3,64,50,27842.664,4828.729,2672.278,1678.253,1664.973,1049.495,White LED,50 mA,b'OK Read',10:51:24
1C,3,64,50,37307.591,6557.794,3603.694,2229.814,2124.276,1299.666,White LED,100 mA,b'OK Read',10:51:25
1C,3,64,100,7747.617,1328.428,831.622,598.703,691.564,521.697,White LED,12.5 mA,b'OK Read',10:51:26
1C,3,64,100,14871.41,2543.517,1460.882,964.053,1033.432,707.799,White LED,25 mA,b'OK Read',10:51:27
1C,3,64,100,27656.233,4812.915,2641.785,1659.396,1657.144,1040.343,White LED,50 mA,b'OK Read',10:51:28
1C,3,64,100,37318.347,6573.608,3603.694,2232.171,2124.276,1299.666,White LED,100 mA,b'OK Read',10:51:29
1C,3,64,150,7729.692,1317.885,831.622,597.131,690.694,520.68,White LED,12.5 mA,b'OK Read',10:51:30
1C,3,64,150,14837.948,2528.581,1456.262,961.696,1029.952,705.765,White LED,25 mA,b'OK Read',10:51:31
1C,3,64,150,27563.018,4805.886,2637.165,1657.825,1652.795,1037.292,White LED,50 mA,b'OK Read',10:51:32
1C,3,64,150,37307.591,6601.723,3622.175,2242.385,2131.235,1299.666,White LED,100 mA,b'OK Read',10:51:33
1C,3,64,200,7711.765,1313.931,831.622,597.524,690.259,521.697,White LED,12.5 mA,b'OK Read',10:51:34
1C,3,64,200,14812.253,2531.656,1453.952,961.696,1032.127,704.749,White LED,25 mA,b'OK Read',10:51:35
1C,3,64,200,27487.73,4801.054,2639.013,1658.218,1651.925,1038.818,White LED,50 mA,b'OK Read',10:51:36
1C,3,64,200,37298.628,6605.238,3623.099,2242.778,2132.105,1298.141,White LED,100 mA,b'OK Read',10:51:38
1C,3,64,250,7716.785,1313.667,830.513,595.874,691.042,519.866,White LED,12.5 mA,b'OK Read',10:51:39
1C,3,64,250,14818.349,2528.23,1454.784,960.753,1031.344,705.359,White LED,25 mA,b'OK Read',10:51:41
1C,3,64,250,27432.516,4790.774,2630.142,1652.796,1652.447,1034.851,White LED,50 mA,b'OK Read',10:51:43
1C,3,64,250,37283.211,6610.509,3624.762,2243.956,2133.671,1298.446,White LED,100 mA,b'OK Read',10:51:45
1C,4,64,50,7772.713,1317.885,826.077,593.989,688.954,518.646,White LED,12.5 mA,b'OK Read',10:51:50
1C,4,64,50,14914.433,2530.338,1452.566,956.981,1033.431,707.799,White LED,25 mA,b'OK Read',10:51:51
1C,4,64,50,27813.982,4791.828,2650.102,1664.11,1654.535,1043.394,White LED,50 mA,b'OK Read',10:51:52
1C,4,64,50,37228.716,6489.264,3564.885,2206.243,2113.838,1293.564,White LED,100 mA,b'OK Read',10:51:53
1C,4,64,100,7744.032,1323.156,834.394,598.703,691.564,524.748,White LED,12.5 mA,b'OK Read',10:51:54
1C,4,64,100,14846.314,2530.338,1452.566,959.339,1030.822,701.697,White LED,25 mA,b'OK Read',10:51:55
1C,4,64,100,27641.892,4778.65,2627.925,1649.968,1651.925,1037.292,White LED,50 mA,b'OK Read',10:51:56
1C,4,64,100,37239.473,6512.986,3570.43,2208.6,2119.057,1293.564,White LED,100 mA,b'OK Read',10:51:57
1C,4,64,150,7727.302,1310.856,827.926,595.56,687.215,518.646,White LED,12.5 mA,b'OK Read',10:51:58
1C,4,64,150,14840.339,2525.067,1450.718,958.553,1029.952,701.697,White LED,25 mA,b'OK Read',10:51:59
1C,4,64,150,27553.457,4770.742,2624.229,1646.825,1649.315,1035.258,White LED,50 mA,b'OK Read',10:52:00
1C,4,64,150,37259.788,6519.136,3583.366,2214.1,2120.797,1291.53,White LED,100 mA,b'OK Read',10:52:01
1C,4,64,200,7717.143,1307.342,827.464,595.167,685.04,518.646,White LED,12.5 mA,b'OK Read',10:52:02
