Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
12A,2,64,100,31603.537,9335.895,2669.506,1673.539,1745.873,1232.547,White LED,100 mA,b'OK Read',09:41:46
12A,2,64,150,6945.727,2289.605,798.357,633.274,735.929,610.172,White LED,12.5 mA,b'OK Read',09:41:47
12A,2,64,150,13226.998,4097.743,1267.761,894.125,993.417,766.783,White LED,25 mA,b'OK Read',09:41:48
12A,2,64,150,24541.89,7364.339,2125.256,1370.259,1459.679,1051.529,White LED,50 mA,b'OK Read',09:41:49
12A,2,64,150,31611.904,9353.467,2679.67,1679.824,1746.743,1232.547,White LED,100 mA,b'OK Read',09:41:50
12A,2,64,200,6946.325,2283.894,798.357,631.702,733.319,607.121,White LED,12.5 mA,b'OK Read',09:41:51
12A,2,64,200,13232.974,4090.714,1266.837,892.161,990.372,765.766,White LED,25 mA,b'OK Read',09:41:52
12A,2,64,200,24476.16,7351.16,2122.021,1367.116,1456.199,1047.97,White LED,50 mA,b'OK Read',09:41:53
12A,2,64,200,31626.841,9359.617,2688.91,1681.789,1745.873,1229.496,White LED,100 mA,b'OK Read',09:41:54
12A,2,64,250,6948.118,2274.142,795.03,629.816,729.665,604.07,White LED,12.5 mA,b'OK Read',09:41:56
12A,2,64,250,13225.086,4078.062,1264.065,889.097,986.457,761.494,White LED,25 mA,b'OK Read',09:41:57
12A,2,64,250,24436.723,7328.493,2123.407,1366.174,1450.98,1043.394,White LED,50 mA,b'OK Read',09:41:59
12A,2,64,250,31617.162,9352.764,2693.346,1683.91,1744.307,1227.666,White LED,100 mA,b'OK Read',09:42:01
12A,3,64,50,6998.311,2277.304,792.812,626.988,715.051,604.07,White LED,12.5 mA,b'OK Read',09:42:07
12A,3,64,50,13301.093,4101.257,1264.065,890.982,986.457,768.816,White LED,25 mA,b'OK Read',09:42:08
12A,3,64,50,24759.392,7385.426,2123.407,1367.116,1461.418,1055.597,White LED,50 mA,b'OK Read',09:42:09
12A,3,64,50,31592.783,9251.55,2650.102,1654.682,1732.825,1220.343,White LED,100 mA,b'OK Read',09:42:10
12A,3,64,100,6948.118,2272.033,784.497,617.559,725.49,591.867,White LED,12.5 mA,b'OK Read',09:42:11
12A,3,64,100,13265.24,4043.27,1258.521,883.911,965.58,753.562,White LED,25 mA,b'OK Read',09:42:12
12A,3,64,100,24637.495,7314.26,2126.18,1369.474,1456.199,1049.495,White LED,50 mA,b'OK Read',09:42:13
12A,3,64,100,31664.487,9277.908,2677.822,1673.539,1743.263,1229.496,White LED,100 mA,b'OK Read',09:42:14
12A,3,64,150,6969.629,2270.276,800.205,637.988,737.668,616.274,White LED,12.5 mA,b'OK Read',09:42:15
12A,3,64,150,13248.509,4039.756,1267.761,889.411,988.197,764.749,White LED,25 mA,b'OK Read',09:42:16
12A,3,64,150,24534.718,7267.694,2127.104,1367.116,1454.459,1045.428,White LED,50 mA,b'OK Read',09:42:18
12A,3,64,150,31623.854,9237.493,2685.214,1675.11,1739.784,1224.411,White LED,100 mA,b'OK Read',09:42:19
12A,3,64,200,6949.91,2262.808,798.357,631.702,732.014,608.646,White LED,12.5 mA,b'OK Read',09:42:20
12A,3,64,200,13222.218,4049.859,1266.837,890.983,989.067,764.24,White LED,25 mA,b'OK Read',09:42:21
12A,3,64,200,24447.478,7279.995,2126.18,1365.938,1452.285,1046.445,White LED,50 mA,b'OK Read',09:42:22
12A,3,64,200,31590.989,9275.272,2691.682,1679.432,1741.959,1224.92,White LED,100 mA,b'OK Read',09:42:23
12A,3,64,250,6939.513,2262.544,797.248,630.759,730.709,608.952,White LED,12.5 mA,b'OK Read',09:42:24
12A,3,64,250,13207.877,4046.433,1267.392,889.097,986.457,763.935,White LED,25 mA,b'OK Read',09:42:26
12A,3,64,250,24399.438,7265.234,2123.407,1364.288,1449.936,1042.174,White LED,50 mA,b'OK Read',09:42:28
12A,3,64,250,31601.387,9283.18,2698.89,1683.91,1742.22,1224.005,White LED,100 mA,b'OK Read',09:42:30
12A,4,64,50,7012.651,2277.304,792.812,626.988,725.49,604.07,White LED,12.5 mA,b'OK Read',09:42:35
12A,4,64,50,13329.774,4064.356,1258.521,881.554,976.019,750.512,White LED,25 mA,b'OK Read',09:42:36
12A,4,64,50,24795.244,7316.895,2112.32,1352.974,1440.541,1031.19,White LED,50 mA,b'OK Read',09:42:37
12A,4,64,50,31642.976,9214.649,2644.557,1645.254,1717.167,1202.039,White LED,100 mA,b'OK Read',09:42:38
12A,4,64,100,6969.629,2258.854,784.497,617.559,712.442,588.816,White LED,12.5 mA,b'OK Read',09:42:39
12A,4,64,100,13283.166,4045.906,1255.749,876.84,968.19,744.409,White LED,25 mA,b'OK Read',09:42:40
12A,4,64,100,24655.42,7282.631,2115.091,1350.616,1437.931,1031.19,White LED,50 mA,b'OK Read',09:42:41
12A,4,64,100,31689.583,9222.557,2663.962,1654.682,1719.776,1205.089,White LED,100 mA,b'OK Read',09:42:42
12A,4,64,150,6962.458,2250.947,785.42,617.56,711.572,587.799,White LED,12.5 mA,b'OK Read',09:42:43
12A,4,64,150,13258.07,4034.484,1254.825,876.84,969.06,744.41,White LED,25 mA,b'OK Read',09:42:45
12A,4,64,150,24572.961,7255.394,2114.167,1351.402,1435.322,1025.089,White LED,50 mA,b'OK Read',09:42:46
12A,4,64,150,31693.167,9235.736,2674.126,1662.539,1722.386,1206.106,White LED,100 mA,b'OK Read',09:42:47
12A,4,64,200,6953.496,2246.993,783.11,615.202,709.832,585.765,White LED,12.5 mA,b'OK Read',09:42:48
12A,4,64,200,13249.107,4031.409,1254.363,874.483,966.885,742.884,White LED,25 mA,b'OK Read',09:42:49
12A,4,64,200,24506.636,7253.637,2112.319,1350.617,1432.712,1023.563,White LED,50 mA,b'OK Read',09:42:50
12A,4,64,200,31682.412,9252.868,2681.98,1665.289,1722.386,1203.564,White LED,100 mA,b'OK Read',09:42:51
12A,4,64,250,6965.327,2244.621,781.725,613.788,707.744,584.545,White LED,12.5 mA,b'OK Read',09:42:52
12A,4,64,250,13233.69,4032.727,1252.977,873.069,963.492,740.749,White LED,25 mA,b'OK Read',09:42:54
12A,4,64,250,24452.498,7252.583,2111.21,1348.259,1429.059,1020.207,White LED,50 mA,b'OK Read',09:42:56
12A,4,64,250,31667.356,9265.256,2686.693,1666.939,1721.342,1202.039,White LED,100 mA,b'OK Read',09:42:58
12B,1,64,50,7435.705,2393.278,770.636,603.417,704.612,591.866,White LED,12.5 mA,b'OK Read',09:43:14
12B,1,64,50,14140.029,4269.947,1225.256,853.269,949.922,738.308,White LED,25 mA,b'OK Read',09:43:15
12B,1,64,50,26329.709,7770.248,2106.775,1376.545,1508.392,1092.207,White LED,50 mA,b'OK Read',09:43:16
12B,1,64,50,33084.226,9657.459,2605.749,1673.539,1811.115,1293.564,White LED,100 mA,b'OK Read',09:43:17
12B,1,64,100,7399.853,2401.186,790.041,631.702,735.929,628.477,White LED,12.5 mA,b'OK Read',09:43:18
12B,1,64,100,14075.496,4304.211,1261.293,902.768,1017.773,802.376,White LED,25 mA,b'OK Read',09:43:19
12B,1,64,100,26150.449,7749.162,2115.091,1393.045,1526.66,1110.513,White LED,50 mA,b'OK Read',09:43:21
12B,1,64,100,33134.419,9696.995,2625.153,1685.325,1813.725,1290.513,White LED,100 mA,b'OK Read',09:43:22
12B,1,64,150,7359.22,2395.036,757.7,587.703,728.97,565.426,White LED,12.5 mA,b'OK Read',09:43:23
12B,1,64,150,14032.472,4285.761,1243.736,881.554,989.937,772.884,White LED,25 mA,b'OK Read',09:43:24
12B,1,64,150,26028.552,7728.075,2093.839,1365.545,1499.694,1071.869,White LED,50 mA,b'OK Read',09:43:25
12B,1,64,150,33029.251,9583.657,2491.169,1508.542,1659.754,1033.224,White LED,100 mA,b'OK Read',09:43:26
12B,1,64,200,7236.726,2158.695,626.488,426.634,457.998,340.171,White LED,12.5 mA,b'OK Read',09:43:27
12B,1,64,200,13905.198,4076.217,1089.425,690.629,742.453,507.968,White LED,25 mA,b'OK Read',09:43:28
12B,1,64,200,25865.425,7525.122,1950.153,1190.334,1253.949,828.308,White LED,50 mA,b'OK Read',09:43:30
12B,1,64,200,33075.264,9579.703,2580.799,1625.218,1612.78,1197.462,White LED,100 mA,b'OK Read',09:43:31
12B,1,64,250,7257.879,2217.209,642.012,444.077,527.154,362.442,White LED,12.5 mA,b'OK Read',09:43:32
12B,1,64,250,14019.566,4286.815,1238.562,874.955,979.15,763.935,White LED,25 mA,b'OK Read',09:43:33
12B,1,64,250,25915.26,7725.967,2093.469,1369.002,1490.647,1073.902,White LED,50 mA,b'OK Read',09:43:35
12B,1,64,250,33137.285,9758.672,2632.36,1680.139,1792.325,1265.496,White LED,100 mA,b'OK Read',09:43:37
12B,2,64,50,7421.364,2409.093,781.724,622.274,720.271,616.274,White LED,12.5 mA,b'OK Read',09:43:42
12B,2,64,50,14118.518,4322.661,1252.977,890.982,1002.115,787.121,White LED,25 mA,b'OK Read',09:43:43
12B,2,64,50,26250.835,7786.062,2112.32,1385.973,1518.832,1104.411,White LED,50 mA,b'OK Read',09:43:44
12B,2,64,50,33098.567,9683.816,2605.749,1673.539,1800.677,1287.463,White LED,100 mA,b'OK Read',09:43:45
12B,2,64,100,7378.342,2395.914,778.952,617.559,717.661,613.223,White LED,12.5 mA,b'OK Read',09:43:46
12B,2,64,100,14043.229,4277.854,1250.205,888.626,999.506,787.121,White LED,25 mA,b'OK Read',09:43:47
12B,2,64,100,26050.064,7693.81,2112.319,1381.259,1508.393,1101.36,White LED,50 mA,b'OK Read',09:43:49
12B,2,64,100,33062.715,9652.187,2625.153,1675.896,1795.457,1284.411,White LED,100 mA,b'OK Read',09:43:50
12B,2,64,150,7352.05,2380.978,781.725,620.702,720.27,620.341,White LED,12.5 mA,b'OK Read',09:43:51
12B,2,64,150,14001.401,4271.703,1249.281,887.84,996.896,787.122,White LED,25 mA,b'OK Read',09:43:52
12B,2,64,150,25911.435,7691.174,2103.079,1378.116,1504.913,1096.275,White LED,50 mA,b'OK Read',09:43:53
12B,2,64,150,33014.912,9682.059,2629.773,1681.396,1800.676,1281.361,White LED,100 mA,b'OK Read',09:43:54
12B,2,64,200,7338.904,2380.1,777.566,616.381,713.746,610.172,White LED,12.5 mA,b'OK Read',09:43:55
12B,2,64,200,13985.865,4276.536,1246.047,883.911,992.982,781.02,White LED,25 mA,b'OK Read',09:43:56
12B,2,64,200,25869.011,7699.082,2098.459,1374.188,1499.259,1090.682,White LED,50 mA,b'OK Read',09:43:58
12B,2,64,200,33012.522,9710.174,2632.083,1682.967,1799.371,1276.784,White LED,100 mA,b'OK Read',09:43:59
12B,2,64,250,7332.451,2380.627,776.18,612.845,710.876,604.07,White LED,12.5 mA,b'OK Read',09:44:00
12B,2,64,250,13943.56,4278.381,1208.624,836.298,988.545,715.121,White LED,25 mA,b'OK Read',09:44:01
12B,2,64,250,25813.44,7681.686,2089.034,1363.345,1480.208,1076.343,White LED,50 mA,b'OK Read',09:44:03
12B,2,64,250,33041.203,9702.794,2632.36,1678.253,1782.93,1266.717,White LED,100 mA,b'OK Read',09:44:05
12B,3,64,50,7392.682,2398.55,776.181,617.559,715.051,616.274,White LED,12.5 mA,b'OK Read',09:44:10
12B,3,64,50,14061.155,4296.304,1247.432,890.982,996.896,787.121,White LED,25 mA,b'OK Read',09:44:11
12B,3,64,50,26143.279,7749.162,2106.775,1385.973,1513.612,1110.513,White LED,50 mA,b'OK Read',09:44:12
12B,3,64,50,32983.841,9652.187,2594.66,1664.11,1790.237,1281.361,White LED,100 mA,b'OK Read',09:44:13
12B,3,64,100,7349.66,2388.007,773.408,612.845,712.442,607.121,White LED,12.5 mA,b'OK Read',09:44:14
12B,3,64,100,13989.451,4272.582,1239.116,879.197,986.457,777.969,White LED,25 mA,b'OK Read',09:44:15
12B,3,64,100,25928.167,7701.717,2087.37,1367.116,1492.734,1086.106,White LED,50 mA,b'OK Read',09:44:16
12B,3,64,100,32922.891,9660.094,2600.204,1661.754,1785.018,1269.157,White LED,100 mA,b'OK Read',09:44:17
12B,3,64,150,7304.247,2370.435,768.788,608.131,702.873,595.935,White LED,12.5 mA,b'OK Read',09:44:18
12B,3,64,150,13927.306,4266.432,1238.193,876.84,982.978,770.85,White LED,25 mA,b'OK Read',09:44:19
12B,3,64,150,25791.929,7691.174,2084.599,1363.974,1490.995,1080.004,White LED,50 mA,b'OK Read',09:44:21
12B,3,64,150,32883.454,9696.116,2609.444,1667.253,1786.758,1267.123,White LED,100 mA,b'OK Read',09:44:22
12B,3,64,200,7290.504,2369.557,767.864,605.774,700.698,591.867,White LED,12.5 mA,b'OK Read',09:44:23
12B,3,64,200,13890.857,4269.946,1233.572,873.304,979.933,764.24,White LED,25 mA,b'OK Read',09:44:24
12B,3,64,200,25659.277,7699.082,2079.054,1362.402,1486.21,1075.428,White LED,50 mA,b'OK Read',09:44:25
12B,3,64,200,32786.655,9720.717,2609.906,1668.825,1785.018,1267.632,White LED,100 mA,b'OK Read',09:44:26
12B,3,64,250,7276.522,2367.975,767.31,605.303,700.437,589.426,White LED,12.5 mA,b'OK Read',09:44:27
12B,3,64,250,13864.685,4269.946,1231.909,873.069,979.15,763.935,White LED,25 mA,b'OK Read',09:44:29
12B,3,64,250,25579.685,7673.252,2050.225,1324.689,1470.813,1026.309,White LED,50 mA,b'OK Read',09:44:31
12B,3,64,250,32719.969,9653.241,2582.463,1629.226,1728.649,1208.14,White LED,100 mA,b'OK Read',09:44:33
12B,4,64,50,7320.979,2388.007,770.636,608.131,704.612,597.968,White LED,12.5 mA,b'OK Read',09:44:37
12B,4,64,50,13939.258,4280.489,1230.8,876.84,981.238,768.816,White LED,25 mA,b'OK Read',09:44:38
12B,4,64,50,25928.167,7728.076,2079.055,1367.116,1492.734,1086.106,White LED,50 mA,b'OK Read',09:44:39
12B,4,64,50,32754.387,9625.829,2583.572,1659.396,1785.018,1275.259,White LED,100 mA,b'OK Read',09:44:41
12B,4,64,100,7288.711,2385.371,776.18,619.917,715.051,613.223,White LED,12.5 mA,b'OK Read',09:44:42
12B,4,64,100,13863.969,4269.946,1241.889,886.269,994.287,784.071,White LED,25 mA,b'OK Read',09:44:43
12B,4,64,100,25720.224,7662.182,2087.37,1374.188,1505.783,1098.309,White LED,50 mA,b'OK Read',09:44:44
12B,4,64,100,32682.683,9633.737,2602.976,1671.182,1785.018,1287.463,White LED,100 mA,b'OK Read',09:44:45
12B,4,64,150,7292.297,2356.378,770.636,611.274,699.393,618.308,White LED,12.5 mA,b'OK Read',09:44:46
12B,4,64,150,13929.697,4254.132,1236.344,876.84,982.978,783.054,White LED,25 mA,b'OK Read',09:44:47
12B,4,64,150,25748.906,7668.332,2073.51,1357.688,1485.775,1082.038,White LED,50 mA,b'OK Read',09:44:48
12B,4,64,150,32861.943,9664.487,2600.204,1662.539,1781.539,1271.191,White LED,100 mA,b'OK Read',09:44:50
12B,4,64,200,7281.541,2360.331,760.934,599.881,696.783,591.867,White LED,12.5 mA,b'OK Read',09:44:51
12B,4,64,200,13874.724,4252.814,1225.256,866.233,973.409,764.24,White LED,25 mA,b'OK Read',09:44:52
12B,4,64,200,25655.691,7674.042,2069.352,1355.331,1480.991,1078.479,White LED,50 mA,b'OK Read',09:44:53
12B,4,64,200,32779.485,9685.134,2597.432,1661.754,1779.799,1267.632,White LED,100 mA,b'OK Read',09:44:54
12B,4,64,250,7267.917,2358.486,761.766,599.645,693.13,588.206,White LED,12.5 mA,b'OK Read',09:44:55
12B,4,64,250,13844.608,4252.023,1225.256,866.469,971.843,762.715,White LED,25 mA,b'OK Read',09:44:57
12B,4,64,250,25558.174,7660.6,2065.749,1354.859,1478.12,1073.902,White LED,50 mA,b'OK Read',09:44:59
12B,4,64,250,32744.35,9693.305,2604.639,1666.939,1780.843,1267.937,White LED,100 mA,b'OK Read',09:45:00
12C,1,64,50,7342.49,2335.291,814.99,669.416,746.367,677.291,White LED,12.5 mA,b'OK Read',09:45:15
12C,1,64,50,13960.769,4201.417,1280.697,938.125,1069.967,854.24,White LED,25 mA,b'OK Read',09:45:17
12C,1,64,50,25942.507,7506.671,2117.863,1414.259,1565.805,1147.123,White LED,50 mA,b'OK Read',09:45:18
12C,1,64,50,32790.239,9356.98,2605.749,1697.11,1847.65,1324.072,White LED,100 mA,b'OK Read',09:45:19
12C,1,64,100,7360.416,2388.007,823.306,681.201,801.171,683.393,White LED,12.5 mA,b'OK Read',09:45:20
12C,1,64,100,13899.82,4190.873,1283.469,942.839,1069.967,854.24,White LED,25 mA,b'OK Read',09:45:21
12C,1,64,100,25576.817,7464.498,2120.635,1418.973,1565.805,1153.225,White LED,50 mA,b'OK Read',09:45:22
12C,1,64,100,32492.668,9296.358,2636.241,1715.967,1852.87,1336.276,White LED,100 mA,b'OK Read',09:45:23
12C,1,64,150,7256.444,2379.221,831.622,689.844,805.52,709.833,White LED,12.5 mA,b'OK Read',09:45:24
12C,1,64,150,13743.267,4180.33,1289.938,950.696,1078.666,876.614,White LED,25 mA,b'OK Read',09:45:25
12C,1,64,150,25309.123,7424.084,2128.952,1429.972,1569.285,1169.496,White LED,50 mA,b'OK Read',09:45:26
12C,1,64,150,32489.082,9369.281,2653.797,1725.395,1858.089,1342.378,White LED,100 mA,b'OK Read',09:45:27
12C,1,64,200,7252.859,2376.146,835.78,694.165,815.524,716.952,White LED,12.5 mA,b'OK Read',09:45:28
12C,1,64,200,13752.827,4179.012,1290.4,951.089,1079.101,871.02,White LED,25 mA,b'OK Read',09:45:30
12C,1,64,200,25325.852,7421.008,2126.18,1427.222,1567.11,1162.377,White LED,50 mA,b'OK Read',09:45:31
12C,1,64,200,32381.526,9364.888,2663.962,1734.823,1864.613,1346.954,White LED,100 mA,b'OK Read',09:45:32
12C,1,64,250,7255.011,2372.192,834.948,692.987,814.219,715.121,White LED,12.5 mA,b'OK Read',09:45:33
12C,1,64,250,13714.107,4111.8,1268.5,922.096,1026.124,837.156,White LED,25 mA,b'OK Read',09:45:35
12C,1,64,250,25169.539,7393.86,2117.863,1415.201,1543.884,1149.564,White LED,50 mA,b'OK Read',09:45:37
12C,1,64,250,32365.752,9339.058,2660.081,1723.509,1844.519,1327.734,White LED,100 mA,b'OK Read',09:45:38
12C,2,64,50,7292.297,2398.55,842.71,702.415,829.877,738.308,White LED,12.5 mA,b'OK Read',09:45:43
12C,2,64,50,13810.191,4190.873,1297.33,961.696,1096.064,890.851,White LED,25 mA,b'OK Read',09:45:44
12C,2,64,50,25605.498,7453.955,2134.496,1437.83,1581.464,1177.631,White LED,50 mA,b'OK Read',09:45:45
12C,2,64,50,32453.23,9320.08,2633.469,1715.967,1863.309,1348.48,White LED,100 mA,b'OK Read',09:45:46
12C,2,64,100,7260.03,2388.007,842.71,704.772,824.658,738.308,White LED,12.5 mA,b'OK Read',09:45:47
12C,2,64,100,13734.901,4182.966,1302.874,964.053,1098.674,896.952,White LED,25 mA,b'OK Read',09:45:48
12C,2,64,100,25436.995,7435.505,2134.496,1435.472,1581.464,1177.631,White LED,50 mA,b'OK Read',09:45:49
12C,2,64,100,32463.987,9351.709,2652.873,1732.466,1868.528,1351.531,White LED,100 mA,b'OK Read',09:45:51
12C,2,64,150,7256.444,2386.25,842.71,703.986,828.137,730.172,White LED,12.5 mA,b'OK Read',09:45:52
12C,2,64,150,13755.218,4185.601,1299.178,961.696,1090.845,884.749,White LED,25 mA,b'OK Read',09:45:53
12C,2,64,150,25311.512,7427.598,2138.192,1439.401,1583.203,1179.666,White LED,50 mA,b'OK Read',09:45:54
12C,2,64,150,32534.496,9378.067,2666.734,1739.538,1875.487,1354.581,White LED,100 mA,b'OK Read',09:45:55
12C,2,64,200,7245.689,2388.007,845.482,705.951,832.487,735.257,White LED,12.5 mA,b'OK Read',09:45:56
12C,2,64,200,13695.464,4177.694,1305.646,967.588,1098.674,900.003,White LED,25 mA,b'OK Read',09:45:57
12C,2,64,200,25246.978,7409.147,2140.04,1443.722,1584.073,1183.733,White LED,50 mA,b'OK Read',09:45:58
12C,2,64,200,32401.245,9364.888,2683.366,1751.323,1884.186,1365.259,White LED,100 mA,b'OK Read',09:45:59
12C,2,64,250,7239.236,2389.061,851.581,713.729,842.403,746.85,White LED,12.5 mA,b'OK Read',09:46:01
12C,2,64,250,13702.635,4189.819,1308.418,973.01,1102.327,903.054,White LED,25 mA,b'OK Read',09:46:02
12C,2,64,250,25268.49,7423.38,2143.367,1446.315,1589.814,1184.954,White LED,50 mA,b'OK Read',09:46:04
12C,2,64,250,32514.896,9405.478,2687.802,1757.452,1889.405,1366.785,White LED,100 mA,b'OK Read',09:46:06
12C,3,64,50,7335.319,2372.193,820.533,674.13,788.122,689.494,White LED,12.5 mA,b'OK Read',09:46:11
12C,3,64,50,13867.553,4169.787,1247.432,886.269,1049.09,774.918,White LED,25 mA,b'OK Read',09:46:12
12C,3,64,50,25799.099,7475.042,2128.952,1428.401,1581.464,1165.428,White LED,50 mA,b'OK Read',09:46:13
12C,3,64,50,32546.445,9351.709,2639.013,1720.681,1868.528,1348.48,White LED,100 mA,b'OK Read',09:46:14
12C,3,64,100,7299.467,2393.278,848.254,709.486,829.877,732.206,White LED,12.5 mA,b'OK Read',09:46:15
12C,3,64,100,13774.338,4206.688,1311.19,975.838,1109.112,906.105,White LED,25 mA,b'OK Read',09:46:16
12C,3,64,100,25469.26,7472.406,2148.356,1451.972,1602.341,1198.987,White LED,50 mA,b'OK Read',09:46:18
12C,3,64,100,32654.001,9401.789,2663.962,1744.252,1892.015,1366.785,White LED,100 mA,b'OK Read',09:46:19
12C,3,64,150,7292.297,2396.793,851.95,713.415,836.836,732.206,White LED,12.5 mA,b'OK Read',09:46:20
12C,3,64,150,13857.993,4211.959,1308.418,969.553,1104.763,886.783,White LED,25 mA,b'OK Read',09:46:21
12C,3,64,150,25607.889,7482.07,2138.192,1440.972,1597.121,1173.564,White LED,50 mA,b'OK Read',09:46:22
12C,3,64,150,32646.833,9448.354,2681.518,1758.394,1898.104,1376.954,White LED,100 mA,b'OK Read',09:46:23
12C,3,64,200,7303.052,2402.504,856.57,715.379,844.23,732.206,White LED,12.5 mA,b'OK Read',09:46:24
12C,3,64,200,13862.175,4204.052,1313.962,974.66,1109.112,892.376,White LED,25 mA,b'OK Read',09:46:25
12C,3,64,200,25494.358,7464.498,2151.128,1455.507,1607.56,1192.886,White LED,50 mA,b'OK Read',09:46:26
12C,3,64,200,32820.713,9441.326,2684.752,1759.573,1912.892,1375.937,White LED,100 mA,b'OK Read',09:46:28
12C,3,64,250,7322.413,2398.55,861.56,720.329,844.491,732.206,White LED,12.5 mA,b'OK Read',09:46:29
12C,3,64,250,13879.026,4213.014,1318.398,981.495,1119.029,898.173,White LED,25 mA,b'OK Read',09:46:31
12C,3,64,250,25543.834,7468.716,2151.128,1458.572,1617.999,1194.716,White LED,50 mA,b'OK Read',09:46:32
12C,3,64,250,32853.34,9463.466,2695.563,1772.537,1925.941,1386.31,White LED,100 mA,b'OK Read',09:46:34
12C,4,64,50,7385.512,2424.907,870.431,735.414,861.193,750.512,White LED,12.5 mA,b'OK Read',09:46:39
12C,4,64,50,13975.11,4238.317,1325.051,994.695,1137.819,915.258,White LED,25 mA,b'OK Read',09:46:40
12C,4,64,50,25913.825,7522.486,2156.673,1466.114,1638.876,1214.242,White LED,50 mA,b'OK Read',09:46:41
12C,4,64,50,32854.773,9404.424,2655.646,1748.966,1925.941,1391.191,White LED,100 mA,b'OK Read',09:46:42
12C,4,64,100,7342.49,2417.001,875.975,735.414,866.412,753.562,White LED,12.5 mA,b'OK Read',09:46:43
12C,4,64,100,13878.309,4227.774,1325.051,989.981,1140.428,909.156,White LED,25 mA,b'OK Read',09:46:44
12C,4,64,100,25677.202,7496.128,2156.673,1461.4,1631.047,1205.089,White LED,50 mA,b'OK Read',09:46:45
12C,4,64,100,32783.069,9425.511,2672.278,1758.395,1923.331,1385.09,White LED,100 mA,b'OK Read',09:46:46
12C,4,64,150,7320.978,2403.822,864.887,725.986,859.453,742.376,White LED,12.5 mA,b'OK Read',09:46:47
12C,4,64,150,13860.382,4227.774,1328.747,994.695,1139.558,915.258,White LED,25 mA,b'OK Read',09:46:49
12C,4,64,150,25643.74,7494.371,2154.824,1464.543,1631.917,1206.106,White LED,50 mA,b'OK Read',09:46:50
12C,4,64,150,32826.09,9458.897,2685.214,1770.966,1929.42,1393.226,White LED,100 mA,b'OK Read',09:46:51
