Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time
14D,2,64,150,21102.049,17987.739,39821.514,45246.318,56656.777,26383.234,White LED,100 mA,b'OK Read',11:33:47
14D,2,64,200,4769.983,3999.587,8715.485,9958.914,12745.888,6120.886,White LED,12.5 mA,b'OK Read',11:33:48
14D,2,64,200,9199.358,7787.548,17051.219,19433.912,24606.809,11615.928,White LED,25 mA,b'OK Read',11:33:49
14D,2,64,200,17141.99,14591.566,32062.788,36496.995,45807.08,21394.446,White LED,50 mA,b'OK Read',11:33:50
14D,2,64,200,21148.54,17960.842,39805.413,45262.173,56647.339,26373.682,White LED,100 mA,b'OK Read',11:33:51
14D,2,64,250,4766.166,3997.456,8723.269,9960.816,12741.64,6114.467,White LED,12.5 mA,b'OK Read',11:33:53
14D,2,64,250,9190.549,7782.981,17069.738,19433.676,24591.232,11600.798,White LED,25 mA,b'OK Read',11:33:55
14D,2,64,250,17126.721,14564.771,32033.266,36434.219,45716.227,21336.445,White LED,50 mA,b'OK Read',11:33:56
14D,2,64,250,21165.863,17966.627,39757.105,45218.418,56621.855,26367.951,White LED,100 mA,b'OK Read',11:33:58
14D,3,64,50,4698.044,4043.739,8620.212,9949.403,12719.929,6185.075,White LED,12.5 mA,b'OK Read',11:34:05
14D,3,64,50,9020.245,7807.341,16853.964,19380.409,24519.492,11668.655,White LED,25 mA,b'OK Read',11:34:06
14D,3,64,50,16848.362,14682.916,31899.079,36587.359,45923.897,21631.714,White LED,50 mA,b'OK Read',11:34:08
14D,3,64,50,20454.11,17819.251,38989.551,44639.146,55915.767,26267.083,White LED,100 mA,b'OK Read',11:34:09
14D,3,64,100,4689.235,4007.2,8612.161,9906.599,12670.37,6127.763,White LED,12.5 mA,b'OK Read',11:34:10
14D,3,64,100,9029.054,7770.801,16832.494,19328.093,24448.694,11625.098,White LED,25 mA,b'OK Read',11:34:11
14D,3,64,100,16833.681,14600.702,31735.369,36382.854,45645.43,21489.583,White LED,50 mA,b'OK Read',11:34:12
14D,3,64,100,20565.689,17800.98,38960.029,44658.169,55915.767,26271.667,White LED,100 mA,b'OK Read',11:34:13
14D,3,64,150,4688.257,3986.9,8582.639,9879.648,12645.985,6116.301,White LED,12.5 mA,b'OK Read',11:34:14
14D,3,64,150,9031.99,7760.651,16789.554,19290.045,24421.948,11631.976,White LED,25 mA,b'OK Read',11:34:15
14D,3,64,150,16834.658,14557.057,31634.281,36233.835,45516.419,21445.261,White LED,50 mA,b'OK Read',11:34:16
14D,3,64,150,20602.882,17798.95,38944.821,44586.829,55865.423,26250.272,White LED,100 mA,b'OK Read',11:34:18
14D,3,64,200,4687.767,3979.795,8575.93,9862.607,12636.151,6112.862,White LED,12.5 mA,b'OK Read',11:34:19
14D,3,64,200,9033.458,7743.396,16764.058,19265.077,24397.957,11614.781,White LED,25 mA,b'OK Read',11:34:20
14D,3,64,200,16843.958,14489.559,31476.387,36128.411,45421.235,21417.368,White LED,50 mA,b'OK Read',11:34:21
14D,3,64,200,20671.394,17726.378,38796.321,44476.255,55873.291,26294.592,White LED,100 mA,b'OK Read',11:34:22
14D,3,64,250,4687.474,3967.006,8559.022,9855.235,12637.804,6122.72,White LED,12.5 mA,b'OK Read',11:34:24
14D,3,64,250,9033.165,7718.427,16739.1,19239.633,24393.943,11615.47,White LED,25 mA,b'OK Read',11:34:25
14D,3,64,250,16834.268,14453.933,31406.342,36015.695,45353.742,21382.295,White LED,50 mA,b'OK Read',11:34:27
14D,3,64,250,20686.664,17718.156,38885.422,44507.883,55840.25,26226.734,White LED,100 mA,b'OK Read',11:34:29
14D,4,64,50,4627.573,4013.29,8469.922,9849.528,12583.054,6171.32,White LED,12.5 mA,b'OK Read',11:34:32
14D,4,64,50,8926.284,7770.801,16542.649,19194.928,24302.38,11696.164,White LED,25 mA,b'OK Read',11:34:33
14D,4,64,50,16660.44,14634.197,31271.082,36240.176,45433.037,21650.054,White LED,50 mA,b'OK Read',11:34:34
14D,4,64,50,20248.571,17831.429,38356.186,44391.836,55486.265,26363.367,White LED,100 mA,b'OK Read',11:34:35
14D,4,64,100,4639.319,3998.065,8453.819,9816.237,12552.374,6136.933,White LED,12.5 mA,b'OK Read',11:34:37
14D,4,64,100,8932.157,7770.801,16548.016,19192.55,24233.943,11657.192,White LED,25 mA,b'OK Read',11:34:38
14D,4,64,100,16651.631,14594.612,31193.252,36126.033,45253.682,21556.065,White LED,50 mA,b'OK Read',11:34:39
14D,4,64,100,20342.532,17816.205,38348.135,44379.946,55479.185,26367.952,White LED,100 mA,b'OK Read',11:34:40
14D,4,64,150,4639.319,3990.96,8439.506,9809.895,12543.722,6140.754,White LED,12.5 mA,b'OK Read',11:34:41
14D,4,64,150,8934.114,7756.591,16494.341,19148.953,24217.422,11653.372,White LED,25 mA,b'OK Read',11:34:42
14D,4,64,150,16656.525,14530.667,31049.222,35980.185,45141.979,21526.261,White LED,50 mA,b'OK Read',11:34:43
14D,4,64,150,20424.748,17770.531,38236.312,44266.598,55481.543,26396.989,White LED,100 mA,b'OK Read',11:34:44
14D,4,64,200,4640.787,3975.227,8416.247,9794.835,12539.396,6141.518,White LED,12.5 mA,b'OK Read',11:34:45
14D,4,64,200,8942.433,7735.784,16468.845,19130.723,24204.443,11668.655,White LED,25 mA,b'OK Read',11:34:47
14D,4,64,200,16667.781,14512.396,30957.083,35865.647,45058.989,21504.482,White LED,50 mA,b'OK Read',11:34:48
14D,4,64,200,20473.196,17770.53,38208.579,44295.527,55448.506,26408.069,White LED,100 mA,b'OK Read',11:34:49
14D,4,64,250,4642.842,3975.532,8418.394,9799.115,12541.52,6148.395,White LED,12.5 mA,b'OK Read',11:34:53
14D,4,64,250,8941.553,7745.223,16464.283,19126.441,24195.711,11663.153,White LED,25 mA,b'OK Read',11:34:54
14D,4,64,250,16666.312,14494.127,30910.385,35813.094,44974.27,21467.574,White LED,50 mA,b'OK Read',11:34:55
14D,4,64,250,20491.695,17776.621,38209.117,44275.793,55435.289,26393.627,White LED,100 mA,b'OK Read',11:34:56
15A,1,64,50,7011.831,6290.938,14229.254,14672.04,13130.553,4598.688,White LED,12.5 mA,b'OK Read',12:10:42
15A,1,64,50,13465.769,12027.689,27717.793,28530.815,25364.341,8770.977,White LED,25 mA,b'OK Read',12:10:43
15A,1,64,50,25639.577,22916.555,52370.742,54036.86,47774.067,16606.628,White LED,50 mA,b'OK Read',12:10:45
15A,1,64,50,31541.494,28172.197,64984.375,66911.157,59082.769,20398.368,White LED,100 mA,b'OK Read',12:10:46
15A,1,64,100,7020.64,6193.498,14191.682,14641.126,13198.99,4658.292,White LED,12.5 mA,b'OK Read',12:10:47
15A,1,64,100,13589.093,12021.599,27674.854,28528.438,25463.457,8860.383,White LED,25 mA,b'OK Read',12:10:48
15A,1,64,100,25527.998,22642.505,52180.195,53715.835,47606.514,16448.448,White LED,50 mA,b'OK Read',12:10:50
15A,1,64,100,31656.011,28007.769,64933.384,66820.796,59111.089,20393.783,White LED,100 mA,b'OK Read',12:10:51
15A,1,64,150,7027.491,6191.469,14145.163,14607.041,13165.165,4658.292,White LED,12.5 mA,b'OK Read',12:10:52
15A,1,64,150,13616.498,12050.02,27599.707,28468.988,25411.538,8867.261,White LED,25 mA,b'OK Read',12:10:53
15A,1,64,150,25545.615,22620.176,51932.393,53515.293,47416.937,16418.646,White LED,50 mA,b'OK Read',12:10:54
15A,1,64,150,31807.718,28078.818,64896.706,66852.5,59107.943,20433.519,White LED,100 mA,b'OK Read',12:10:56
15A,1,64,200,7027.98,6179.796,14125.93,14591.189,13148.253,4656,White LED,12.5 mA,b'OK Read',12:10:57
15A,1,64,200,13621.392,12044.437,27566.16,28445.208,25382.039,8853.506,White LED,25 mA,b'OK Read',12:10:58
15A,1,64,200,25535.339,22567.903,51776.289,53305.635,47246.631,16299.437,White LED,50 mA,b'OK Read',12:10:59
15A,1,64,200,31575.261,27643.894,64788.462,66461.724,58837.339,19998.333,White LED,100 mA,b'OK Read',12:11:01
15A,1,64,250,6915.521,6033.941,14045.685,14432.341,12965.359,4430.879,White LED,12.5 mA,b'OK Read',12:11:02
15A,1,64,250,13432.883,11793.835,27470.887,28219.777,25167.996,8575.659,White LED,25 mA,b'OK Read',12:11:03
15A,1,64,250,25213.229,22137.039,51563.469,52906.852,46947.156,15958.318,White LED,50 mA,b'OK Read',12:11:05
15A,1,64,250,31530.924,27549.803,64689.164,62335.953,58788.254,19998.562,White LED,100 mA,b'Saturated Read',12:11:06
15A,2,64,50,7023.576,6248.309,14239.989,14710.086,13196.631,4649.123,White LED,12.5 mA,b'OK Read',12:11:15
15A,2,64,50,13606.71,12137.308,27798.306,28706.784,25543.694,8913.111,White LED,25 mA,b'OK Read',12:11:16
15A,2,64,50,25551.489,22831.294,52504.927,54122.466,47844.868,16565.364,White LED,50 mA,b'OK Read',12:11:18
15A,2,64,50,31500.388,28111.299,65027.315,67011.035,59120.527,20425.877,White LED,100 mA,b'OK Read',12:11:19
15A,2,64,100,7035.321,6230.039,14183.63,14667.284,13187.191,4676.632,White LED,12.5 mA,b'OK Read',12:11:20
15A,2,64,100,13615.52,12097.723,27664.119,28580.752,25442.217,8885.601,White LED,25 mA,b'OK Read',12:11:21
15A,2,64,100,25557.361,22749.079,52121.152,53784.795,47533.359,16480.542,White LED,50 mA,b'OK Read',12:11:22
15A,2,64,100,31702.991,28160.017,64949.487,66992.007,59101.65,20451.095,White LED,100 mA,b'OK Read',12:11:24
15A,2,64,150,7033.364,6215.829,14143.374,14637.163,13152.579,4668.99,White LED,12.5 mA,b'OK Read',12:11:25
15A,2,64,150,13620.413,12094.679,27608.652,28530.814,25391.086,8874.902,White LED,25 mA,b'OK Read',12:11:26
15A,2,64,150,25551.488,22713.555,51930.605,53604.069,47363.444,16432.401,White LED,50 mA,b'OK Read',12:11:27
15A,2,64,150,31837.08,28218.887,64921.751,66993.594,59071.758,20465.614,White LED,100 mA,b'OK Read',12:11:29
15A,2,64,200,7039.726,6217.859,14138.007,14631.614,13143.533,4670.901,White LED,12.5 mA,b'OK Read',12:11:30
15A,2,64,200,13634.606,12108.381,27583.606,28515.359,25366.699,8871.846,White LED,25 mA,b'OK Read',12:11:31
15A,2,64,200,25563.232,22695.793,51811.177,53493.496,47256.069,16403.745,White LED,50 mA,b'OK Read',12:11:32
15A,2,64,200,31926.147,28246.799,64889.102,66988.442,59039.111,20470.581,White LED,100 mA,b'OK Read',12:11:34
15A,2,64,250,7045.892,6228.821,14130.492,14624.48,13133.386,4673.881,White LED,12.5 mA,b'OK Read',12:11:35
15A,2,64,250,13647.818,12125.129,27577.164,28517.498,25353.012,8876.431,White LED,25 mA,b'OK Read',12:11:36
15A,2,64,250,25591.422,22718.021,51722.344,53416.688,47175.598,16383.801,White LED,50 mA,b'OK Read',12:11:37
15A,2,64,250,32010.125,28263.547,64888.832,62335.953,59033.684,20468.977,White LED,100 mA,b'Saturated Read',12:11:39
15A,3,64,50,7123.41,6315.298,14282.93,14757.647,13229.669,4667.462,White LED,12.5 mA,b'OK Read',12:11:42
15A,3,64,50,13794.632,12234.749,27889.553,28792.39,25623.931,8945.204,White LED,25 mA,b'OK Read',12:11:44
15A,3,64,50,25886.223,23007.903,52671.318,54279.414,48010.058,16629.553,White LED,50 mA,b'OK Read',12:11:45
15A,3,64,50,32028.916,28403.616,65397.671,67396.265,59474.517,20563.425,White LED,100 mA,b'OK Read',12:11:46
15A,3,64,100,7126.346,6269.623,14248.041,14729.11,13248.548,4701.849,White LED,12.5 mA,b'OK Read',12:11:47
15A,3,64,100,13800.505,12189.073,27784.885,28694.895,25567.292,8933.743,White LED,25 mA,b'OK Read',12:11:48
15A,3,64,100,25886.223,22892.195,52346.587,53989.302,47755.19,16542.439,White LED,50 mA,b'OK Read',12:11:49
15A,3,64,100,32169.859,28382.302,65295.688,67317.788,59429.678,20558.84,White LED,100 mA,b'OK Read',12:11:50
15A,3,64,150,7131.24,6258.458,14216.73,14702.16,13226.523,4698.028,White LED,12.5 mA,b'OK Read',12:11:51
15A,3,64,150,13812.251,12186.029,27728.529,28656.055,25523.24,8928.394,White LED,25 mA,b'OK Read',12:11:53
15A,3,64,150,25903.841,22873.924,52129.202,53805.404,47586.849,16516.458,White LED,50 mA,b'OK Read',12:11:54
15A,3,64,150,32310.801,28421.888,65215.176,67304.316,59408.438,20593.993,White LED,100 mA,b'OK Read',12:11:55
15A,3,64,200,7143.964,6266.578,14194.365,14686.307,13215.51,4705.288,White LED,12.5 mA,b'OK Read',12:11:56
15A,3,64,200,13844.549,12204.298,27709.741,28648.525,25516.555,8937.181,White LED,25 mA,b'OK Read',12:11:57
15A,3,64,200,25958.164,22878.491,52029.902,53717.022,47516.841,16490.858,White LED,50 mA,b'OK Read',12:11:59
15A,3,64,200,32385.674,28388.391,65228.599,67299.956,59416.699,20577.18,White LED,100 mA,b'OK Read',12:12:00
15A,3,64,250,7151.598,6259.27,14244.283,14760.5,13270.26,4729.817,White LED,12.5 mA,b'OK Read',12:12:01
15A,3,64,250,14195.141,12401.613,27943.229,28913.191,25770.244,9024.982,White LED,25 mA,b'OK Read',12:12:02
15A,3,64,250,26576.836,23154.062,52401.871,54162.418,47932.656,16656.144,White LED,50 mA,b'OK Read',12:12:04
15A,3,64,250,33313.832,28892.033,65793.797,62335.953,60046.559,20826.602,White LED,100 mA,b'Saturated Read',12:12:06
15A,4,64,50,7381.802,6449.278,14470.792,14976.419,13442.062,4736.236,White LED,12.5 mA,b'OK Read',12:12:11
15A,4,64,50,14276.181,12490.528,28222.339,29177.622,25987.356,9036.903,White LED,25 mA,b'OK Read',12:12:12
15A,4,64,50,26767.107,23464.651,53326.157,55016.582,48732.192,16900.064,White LED,50 mA,b'OK Read',12:12:13
15A,4,64,50,33115.34,29006.523,66251.109,68366.474,60385.445,20893.54,White LED,100 mA,b'OK Read',12:12:15
15A,4,64,100,7364.184,6403.603,14422.484,14921.726,13432.622,4768.331,White LED,12.5 mA,b'OK Read',12:12:16
15A,4,64,100,14264.437,12444.852,28147.193,29108.66,25933.078,9064.413,White LED,25 mA,b'OK Read',12:12:17
15A,4,64,100,26772.981,23388.528,52996.055,54743.115,48456.084,16801.488,White LED,50 mA,b'OK Read',12:12:19
15A,4,64,100,33279.77,29003.479,66194.746,68349.829,60361.841,20895.833,White LED,100 mA,b'OK Read',12:12:20
15A,4,64,150,7372.014,6396.498,14395.646,14911.421,13405.876,4765.274,White LED,12.5 mA,b'OK Read',12:12:21
15A,4,64,150,14282.054,12451.957,28088.151,29069.821,25891.387,9065.942,White LED,25 mA,b'OK Read',12:12:22
15A,4,64,150,26794.513,23383.452,52825.189,54602.816,48297.969,16783.913,White LED,50 mA,b'OK Read',12:12:24
15A,4,64,150,33426.585,29047.122,66127.656,68325.254,60342.962,20930.22,White LED,100 mA,b'OK Read',12:12:25
15A,4,64,200,7380.334,6395.99,14380.886,14903.89,13397.224,4767.185,White LED,12.5 mA,b'OK Read',12:12:26
15A,4,64,200,14295.267,12452.465,28072.048,29056.345,25874.082,9059.828,White LED,25 mA,b'OK Read',12:12:28
15A,4,64,200,26789.128,23335.239,52688.765,54463.706,48182.334,16733.86,White LED,50 mA,b'OK Read',12:12:29
15A,4,64,200,33499.993,29052.197,66098.135,68304.644,60300.483,20905.002,White LED,100 mA,b'OK Read',12:12:30
15A,4,64,250,7370.057,6382.288,14364.516,14881.301,13360.881,4733.485,White LED,12.5 mA,b'OK Read',12:12:32
15A,4,64,250,14284.403,12440.589,28036.623,29015.92,25820.275,9020.397,White LED,25 mA,b'OK Read',12:12:33
15A,4,64,250,26777.678,23300.223,52597.25,54359.312,48075.195,16676.318,White LED,50 mA,b'OK Read',12:12:34
15A,4,64,250,33551.082,29041.846,66056.805,62335.953,60246.68,20876.117,White LED,100 mA,b'Saturated Read',12:12:36
15B,1,64,50,9214.039,7070.454,15748.258,16412.709,15339.431,5478.995,White LED,12.5 mA,b'OK Read',12:12:48
15B,1,64,50,17864.314,13763.33,30793.371,32054.958,29805.696,10627.875,White LED,25 mA,b'OK Read',12:12:49
15B,1,64,50,33514.673,25912.82,58156.909,60476.386,55944.087,19880.271,White LED,50 mA,b'OK Read',12:12:51
15B,1,64,50,40602.846,31326.802,70824.219,73636.04,68022.119,24148.843,White LED,100 mA,b'OK Read',12:12:52
15B,1,64,100,9196.422,7046.094,15667.745,16334.237,15287.514,5490.458,White LED,12.5 mA,b'OK Read',12:12:53
15B,1,64,100,17799.716,13702.431,30592.092,31878.989,29647.58,10584.319,White LED,25 mA,b'OK Read',12:12:54
15B,1,64,100,33361.987,25730.12,57665.781,60012.685,55526.382,19747.307,White LED,50 mA,b'OK Read',12:12:55
15B,1,64,100,40670.383,31311.577,70633.672,73483.852,67915.923,24135.088,White LED,100 mA,b'OK Read',12:12:56
15B,1,64,150,9143.568,7007.524,15585.443,16258.934,15223.01,5468.297,White LED,12.5 mA,b'OK Read',12:12:58
15B,1,64,150,17717.5,13635.441,30482.057,31758.506,29552.399,10545.347,White LED,25 mA,b'OK Read',12:12:59
15B,1,64,150,33221.045,25612.381,57348.203,59690.072,55254.993,19641.854,White LED,50 mA,b'OK Read',12:13:01
15B,1,64,150,40710.511,31318.682,70652.461,73480.684,67863.216,24043.39,White LED,100 mA,b'OK Read',12:13:02
15B,1,64,200,9121.547,6988.24,15567.104,16220.094,15160.078,5397.613,White LED,12.5 mA,b'OK Read',12:13:03
15B,1,64,200,17696.946,13646.099,30445.828,31707.776,29462.329,10465.11,White LED,25 mA,b'OK Read',12:13:05
15B,1,64,200,33209.302,25650.95,57255.171,59563.247,55076.821,19515.768,White LED,50 mA,b'OK Read',12:13:06
15B,1,64,200,40781.961,31313.101,70559.868,73398.247,67807.368,24022.759,White LED,100 mA,b'OK Read',12:13:07
15B,1,64,250,9108.333,6973.015,15553.954,16200.595,15149.694,5389.13,White LED,12.5 mA,b'OK Read',12:13:08
15B,1,64,250,17675.217,13601.337,30424.088,31669.729,29449.82,10444.478,White LED,25 mA,b'OK Read',12:13:10
15B,1,64,250,33145.879,25507.227,57117.762,59415.816,55019,19509.809,White LED,50 mA,b'OK Read',12:13:11
15B,1,64,250,40826.004,31309.75,70351.883,62335.953,61862.746,24042.473,White LED,100 mA,b'Saturated Read',12:13:12
15B,2,64,50,8967.392,6979.104,15555.028,16189.181,15160.078,5401.052,White LED,12.5 mA,b'OK Read',12:13:18
15B,2,64,50,17394.51,13574.541,30406.911,31626.924,29451.709,10462.818,White LED,25 mA,b'OK Read',12:13:19
15B,2,64,50,32627.917,25456.072,57346.416,59572.759,55236.114,19531.815,White LED,50 mA,b'OK Read',12:13:21
15B,2,64,50,39680.857,30870.054,70126.446,72765.708,67328.306,23777.464,White LED,100 mA,b'OK Read',12:13:22
15B,2,64,100,8979.137,6942.565,15514.772,16146.377,15138.839,5410.221,White LED,12.5 mA,b'OK Read',12:13:23
15B,2,64,100,17412.126,13495.372,30345.185,31543.696,29383.271,10419.26,White LED,25 mA,b'OK Read',12:13:24
15B,2,64,100,32669.026,25319.048,57233.701,59396.792,55063.838,19417.193,White LED,50 mA,b'OK Read',12:13:25
15B,2,64,100,39771.882,30763.479,69882.222,72458.95,67163.11,23685.764,White LED,100 mA,b'OK Read',12:13:26
15B,2,64,150,8990.882,6928.355,15515.666,16138.45,15133.332,5405.636,White LED,12.5 mA,b'OK Read',12:13:27
15B,2,64,150,17425.83,13491.312,30292.406,31498.516,29341.579,10410.855,White LED,25 mA,b'OK Read',12:13:29
15B,2,64,150,32665.111,25330.212,56974.271,59181.191,54850.658,19377.456,White LED,50 mA,b'OK Read',12:13:30
15B,2,64,150,39872.692,30794.945,69840.176,72486.693,67048.262,23673.538,White LED,100 mA,b'OK Read',12:13:31
15B,2,64,200,8993.818,6931.907,15504.037,16140.432,15119.96,5404.49,White LED,12.5 mA,b'OK Read',12:13:32
15B,2,64,200,17432.681,13496.895,30282.117,31490.193,29327.812,10403.213,White LED,25 mA,b'OK Read',12:13:33
15B,2,64,200,32682.239,25309.912,56886.152,59079.331,54744.072,19334.663,White LED,50 mA,b'OK Read',12:13:34
15B,2,64,200,39955.398,30813.723,69777.559,72454.194,67048.657,23662.839,White LED,100 mA,b'OK Read',12:13:35
15B,2,64,250,8993.231,6930.385,15499.206,16125.451,15112.88,5405.636,White LED,12.5 mA,b'OK Read',12:13:37
15B,2,64,250,17433.268,13489.282,30273.799,31474.734,29317.666,10397.712,White LED,25 mA,b'OK Read',12:13:38
15B,2,64,250,32681.945,25228.307,56768.875,58963.051,54675.398,19308.07,White LED,50 mA,b'OK Read',12:13:39
15B,2,64,250,40016.766,30738.512,69700.266,62335.953,61862.746,23613.322,White LED,100 mA,b'Saturated Read',12:13:41
15B,3,64,50,8932.157,6912.115,15501.353,16122.597,15122.32,5391.881,White LED,12.5 mA,b'OK Read',12:13:45
15B,3,64,50,17294.676,13446.652,30304.929,31489.004,29366.75,10407.798,White LED,25 mA,b'OK Read',12:13:46
15B,3,64,50,32551.575,25322.092,57265.904,59444.351,55146.435,19463.042,White LED,50 mA,b'OK Read',12:13:47
15B,3,64,50,39404.846,30620.366,69611.162,72228.286,66927.119,23598.653,White LED,100 mA,b'OK Read',12:13:49
15B,3,64,100,8958.583,6924.295,15477.198,16110.708,15115.239,5410.221,White LED,12.5 mA,b'OK Read',12:13:50
15B,3,64,100,17365.147,13458.832,30237.837,31443.821,29312.473,10407.798,White LED,25 mA,b'OK Read',12:13:51
15B,3,64,100,32548.638,25261.192,56954.59,59149.482,54879.766,19391.975,White LED,50 mA,b'OK Read',12:13:53
15B,3,64,100,39598.64,30653.86,69560.171,72233.042,66912.959,23626.162,White LED,100 mA,b'OK Read',12:13:54
15B,3,64,150,8959.562,6912.115,15460.202,16100.404,15103.441,5414.806,White LED,12.5 mA,b'OK Read',12:13:55
15B,3,64,150,17365.146,13444.622,30183.265,31392.298,29283.369,10407.799,White LED,25 mA,b'OK Read',12:13:57
15B,3,64,150,32553.532,25220.592,56793.561,59002.051,54735.814,19359.116,White LED,50 mA,b'OK Read',12:13:58
15B,3,64,150,39716.09,30671.117,69519.915,72212.435,66895.651,23639.915,White LED,100 mA,b'OK Read',12:13:59
15B,3,64,200,8965.924,6912.115,15458.413,16096.44,15105.801,5421.683,White LED,12.5 mA,b'OK Read',12:14:00
15B,3,64,200,17365.147,13435.995,30158.665,31376.05,29267.634,10407.798,White LED,25 mA,b'OK Read',12:14:03
15B,3,64,200,32538.362,25162.231,56637.905,58841.538,54606.016,19314.031,White LED,50 mA,b'OK Read',12:14:04
15B,3,64,200,39780.691,30637.112,69462.217,72146.245,66878.74,23633.037,White LED,100 mA,b'OK Read',12:14:05
15B,3,64,250,8961.52,6897.499,15444.457,16074.087,15098.721,5422.142,White LED,12.5 mA,b'OK Read',12:14:07
15B,3,64,250,17361.623,13427.164,30156.787,31373.91,29256.309,10406.882,White LED,25 mA,b'OK Read',12:14:08
15B,3,64,250,32538.654,25134.521,56554.172,58768.059,54529.082,19292.482,White LED,50 mA,b'OK Read',12:14:09
15B,3,64,250,39867.605,30660.559,69478.047,62335.953,61862.746,23629.828,White LED,100 mA,b'Saturated Read',12:14:11
15B,4,64,50,8990.882,6936.475,15528.19,16179.669,15211.996,5446.901,White LED,12.5 mA,b'OK Read',12:14:18
15B,4,64,50,17447.362,13452.741,30304.929,31522.295,29461.147,10458.232,White LED,25 mA,b'OK Read',12:14:19
15B,4,64,50,32721.877,25303.823,57298.11,59515.688,55330.508,19573.08,White LED,50 mA,b'OK Read',12:14:20
15B,4,64,50,39557.534,30510.747,69493.081,72156.948,67021.519,23676.594,White LED,100 mA,b'OK Read',12:14:21
15B,4,64,100,9011.436,6912.115,15482.566,16122.598,15171.878,5442.316,White LED,12.5 mA,b'OK Read',12:14:22
15B,4,64,100,17441.489,13407.068,30227.099,31429.553,29395.071,10435.307,White LED,25 mA,b'OK Read',12:14:24
15B,4,64,100,32683.706,25145.484,56935.801,59120.947,55007.202,19428.655,White LED,50 mA,b'OK Read',12:14:25
15B,4,64,100,39748.391,30519.88,69511.865,72164.082,67026.235,23649.084,White LED,100 mA,b'OK Read',12:14:26
15B,4,64,150,9000.67,6887.755,15460.202,16092.477,15142.772,5425.504,White LED,12.5 mA,b'OK Read',12:14:27
15B,4,64,150,17429.744,13373.573,30174.32,31376.445,29349.447,10418.497,White LED,25 mA,b'OK Read',12:14:28
15B,4,64,150,32669.027,25066.314,56748.835,58875.221,54831.784,19349.946,White LED,50 mA,b'OK Read',12:14:29
15B,4,64,150,39847.246,30462.025,69366.048,71923.906,66927.122,23534.463,White LED,100 mA,b'OK Read',12:14:30
15B,4,64,200,8921.88,6788.793,15414.131,16013.212,15104.62,5385.004,White LED,12.5 mA,b'OK Read',12:14:31
15B,4,64,200,17335.784,13248.728,30102.307,31258.34,29290.054,10363.096,White LED,25 mA,b'OK Read',12:14:33
15B,4,64,200,32498.721,24824.238,56487.617,58571.636,54598.935,19174.191,White LED,50 mA,b'OK Read',12:14:34
15B,4,64,200,39733.708,30206.248,69168.345,71658.765,66678.149,23346.48,White LED,100 mA,b'OK Read',12:14:35
15B,4,64,250,8933.331,6781.79,15392.929,15980.871,15043.026,5304.768,White LED,12.5 mA,b'OK Read',12:14:37
15B,4,64,250,17333.434,13223.76,30063.393,31199.842,29204.391,10267.499,White LED,25 mA,b'OK Read',12:14:38
15B,4,64,250,32555.098,24832.459,56416.766,58520.75,54516.812,19143.93,White LED,50 mA,b'OK Read',12:14:40
15B,4,64,250,39761.898,30174.58,69038.984,62335.953,61862.746,23402.416,White LED,100 mA,b'Saturated Read',12:14:41
15C,1,64,50,5901.919,4786.716,10058.703,11290.574,13569.497,6047.527,White LED,12.5 mA,b'OK Read',12:15:03
15C,1,64,50,11416.247,9214.123,19693.374,22010.437,26331.905,11531.107,White LED,25 mA,b'OK Read',12:15:05
15C,1,64,50,21399.592,16991.015,37406.137,41557.304,49534.565,21361.203,White LED,50 mA,b'OK Read',12:15:06
15C,1,64,50,26068.274,20961.675,45602.32,50836.118,60371.284,26147.874,White LED,100 mA,b'OK Read',12:15:07
15C,1,64,100,5948.898,4737.996,10029.182,11266.795,13571.857,6109.423,White LED,12.5 mA,b'OK Read',12:15:09
15C,1,64,100,11510.209,9195.854,19572.605,21984.28,26261.106,11599.881,White LED,25 mA,b'OK Read',12:15:10
15C,1,64,100,21525.852,17417.312,36821.079,41397.978,49090.899,21507.922,White LED,50 mA,b'OK Read',12:15:11
15C,1,64,100,26426.499,21299.668,45352.729,50952.642,60321.724,26356.489,White LED,100 mA,b'OK Read',12:15:12
15C,1,64,150,5991.964,4794.836,9967.455,11257.283,13542.751,6126.999,White LED,12.5 mA,b'OK Read',12:15:13
15C,1,64,150,11592.424,9333.893,19487.619,21958.122,26228.068,11625.863,White LED,25 mA,b'OK Read',12:15:14
15C,1,64,150,21722.583,17256.943,36774.56,41240.241,49076.742,21416.222,White LED,50 mA,b'OK Read',12:15:16
15C,1,64,150,26677.062,21130.163,45450.238,50924.896,60506.582,26314.46,White LED,100 mA,b'OK Read',12:15:17
15C,1,64,200,6034.051,4737.996,9992.951,11250.149,13583.656,6116.301,White LED,12.5 mA,b'OK Read',12:15:18
15C,1,64,200,11643.809,9235.438,19543.084,21916.509,26297.685,11590.712,White LED,25 mA,b'OK Read',12:15:19
15C,1,64,200,21779.839,17184.371,36764.722,41145.918,49095.62,21350.889,White LED,50 mA,b'OK Read',12:15:20
15C,1,64,200,26849.324,21103.267,45488.257,50938.374,60574.233,26314.077,White LED,100 mA,b'OK Read',12:15:21
15C,1,64,250,6051.081,4717.29,10008.249,11251.576,13600.648,6112.633,White LED,12.5 mA,b'OK Read',12:15:22
