Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
42D,4,64,50,20392.617,4169.787,1685.42,1225.69,1503.173,1110.513,White LED,25 mA,b'OK Read',13:28:59
42D,4,64,50,37967.268,7685.903,2833.058,1885.678,2249.541,1543.734,White LED,50 mA,b'OK Read',13:29:00
42D,4,64,50,48579.458,9794.519,3548.253,2300.526,2698.405,1800.007,White LED,100 mA,b'OK Read',13:29:01
42D,4,64,100,10648.045,2227.225,1064.476,872.126,1098.674,878.648,White LED,12.5 mA,b'OK Read',13:29:02
42D,4,64,100,20324.498,4156.608,1721.457,1270.475,1484.906,1165.428,White LED,25 mA,b'OK Read',13:29:03
42D,4,64,100,37762.912,7691.175,2869.095,1928.106,2306.953,1592.548,White LED,50 mA,b'OK Read',13:29:04
42D,4,64,100,48701.357,9839.327,3598.15,2342.954,2750.598,1848.82,White LED,100 mA,b'OK Read',13:29:05
42D,4,64,150,10643.264,2228.104,1088.5,903.554,1144.778,921.359,White LED,12.5 mA,b'OK Read',13:29:07
42D,4,64,150,20253.989,4164.515,1663.244,1192.691,1550.147,1061.699,White LED,25 mA,b'OK Read',13:29:08
42D,4,64,150,37587.236,7666.574,2823.818,1882.535,2242.581,1533.565,White LED,50 mA,b'OK Read',13:29:09
42D,4,64,150,48620.091,9840.205,3572.278,2313.098,2701.884,1806.109,White LED,100 mA,b'OK Read',13:29:10
42D,4,64,200,10599.643,2220.635,1058.932,867.412,1090.844,872.546,White LED,12.5 mA,b'OK Read',13:29:11
42D,4,64,200,20155.995,4084.124,1546.816,1046.551,1306.143,855.766,White LED,25 mA,b'OK Read',13:29:12
42D,4,64,200,37485.059,7600.241,2810.882,1863.285,2160.812,1513.226,White LED,50 mA,b'OK Read',13:29:13
42D,4,64,200,48685.225,9789.247,3580.132,2305.241,2702.319,1789.329,White LED,100 mA,b'OK Read',13:29:14
42D,4,64,250,10583.511,2189.797,1034.537,835.355,1077.274,835.935,White LED,12.5 mA,b'OK Read',13:29:16
42D,4,64,250,20229.133,4126.56,1668.788,1208.719,1496.91,1094.648,White LED,25 mA,b'OK Read',13:29:17
42D,4,64,250,37485.418,7591.016,2813.099,1865.878,2213.005,1516.887,White LED,50 mA,b'OK Read',13:29:19
42D,4,64,250,48712.828,9783.976,3585.953,2307.127,2690.054,1787.803,White LED,100 mA,b'OK Read',13:29:21
43A,1,64,50,8475.413,1655.263,693.018,504.419,501.058,329.493,White LED,12.5 mA,b'OK Read',09:47:23
43A,1,64,50,15882.436,3131.294,1230.8,824.984,840.316,524.747,White LED,25 mA,b'OK Read',09:47:24
43A,1,64,50,29922.08,5946.295,2250.923,1447.257,1492.734,896.952,White LED,50 mA,b'OK Read',09:47:25
43A,1,64,50,37759.326,7496.128,2838.602,1805.536,1852.87,1104.411,White LED,100 mA,b'OK Read',09:47:27
43A,1,64,100,8263.886,1642.084,693.018,502.062,490.619,323.391,White LED,12.5 mA,b'OK Read',09:47:28
43A,1,64,100,15599.205,3141.837,1208.624,799.056,837.706,503.392,White LED,25 mA,b'OK Read',09:47:29
43A,1,64,100,28993.513,5872.494,2239.834,1456.686,1492.734,903.054,White LED,50 mA,b'OK Read',09:47:30
43A,1,64,100,36852.27,7427.598,2835.83,1824.393,1847.65,1116.614,White LED,100 mA,b'OK Read',09:47:31
43A,1,64,150,8009.337,1623.634,704.106,524.847,508.017,341.696,White LED,12.5 mA,b'OK Read',09:47:32
43A,1,64,150,15215.589,3101.422,1228.952,845.412,847.275,534.917,White LED,25 mA,b'OK Read',09:47:33
43A,1,64,150,27971.732,5781.121,2191.785,1434.687,1463.158,886.783,White LED,50 mA,b'OK Read',09:47:35
43A,1,64,150,35546.065,7330.953,2781.313,1797.679,1814.594,1096.275,White LED,100 mA,b'OK Read',09:47:36
43A,1,64,200,7627.513,1582.779,683.316,511.49,493.229,329.493,White LED,12.5 mA,b'OK Read',09:47:37
43A,1,64,200,14715.453,3027.181,1207.238,832.055,827.267,526.273,White LED,25 mA,b'OK Read',09:47:38
43A,1,64,200,27679.536,5718.301,2176.077,1424.865,1444.456,880.173,White LED,50 mA,b'OK Read',09:47:39
43A,1,64,200,35592.073,7310.306,2791.477,1805.536,1812.42,1098.309,White LED,100 mA,b'OK Read',09:47:40
43A,1,64,250,7719.653,1590.95,691.909,517.619,497.926,334.374,White LED,12.5 mA,b'OK Read',09:47:41
43A,1,64,250,14765.288,3050.112,1185.338,800.47,834.052,505.222,White LED,25 mA,b'OK Read',09:47:43
43A,1,64,250,27438.252,5671.121,2148.911,1401.059,1419.664,862.783,White LED,50 mA,b'OK Read',09:47:45
43A,1,64,250,35352.941,7295.809,2764.311,1781.966,1794.413,1083.665,White LED,100 mA,b'OK Read',09:47:46
43A,2,64,50,7622.135,1576.19,659.754,480.848,469.742,305.086,White LED,12.5 mA,b'OK Read',09:47:50
43A,2,64,50,14656.298,3036.406,1191.991,824.984,814.219,524.747,White LED,25 mA,b'OK Read',09:47:51
43A,2,64,50,27096.941,5635.275,2123.407,1400.115,1424.883,872.545,White LED,50 mA,b'OK Read',09:47:52
43A,2,64,50,34317.534,7164.021,2677.822,1744.252,1779.799,1073.902,White LED,100 mA,b'OK Read',09:47:53
43A,2,64,100,7360.416,1552.468,673.614,511.49,488.009,329.493,White LED,12.5 mA,b'OK Read',09:47:55
43A,2,64,100,14566.667,3017.956,1194.763,827.341,824.658,524.748,White LED,25 mA,b'OK Read',09:47:56
43A,2,64,100,27283.371,5648.453,2140.04,1409.544,1430.102,875.597,White LED,50 mA,b'OK Read',09:47:57
43A,2,64,100,34572.082,7182.471,2708.315,1763.109,1782.409,1083.055,White LED,100 mA,b'OK Read',09:47:58
43A,2,64,150,7576.723,1572.676,685.626,515.419,494.099,333.561,White LED,12.5 mA,b'OK Read',09:47:59
43A,2,64,150,14775.804,3039.92,1206.776,834.412,831.617,528.816,White LED,25 mA,b'OK Read',09:48:00
43A,2,64,150,27900.026,5753.006,2173.305,1426.83,1456.199,886.783,White LED,50 mA,b'OK Read',09:48:01
43A,2,64,150,36083.844,7362.582,2794.249,1810.251,1828.513,1110.513,White LED,100 mA,b'OK Read',09:48:03
43A,2,64,200,8068.492,1634.177,705.492,529.168,508.887,343.222,White LED,12.5 mA,b'OK Read',09:48:04
43A,2,64,200,15920.081,3193.234,1255.749,866.233,866.412,553.731,White LED,25 mA,b'OK Read',09:48:05
43A,2,64,200,30592.512,6190.104,2289.732,1502.649,1560.586,944.241,White LED,50 mA,b'OK Read',09:48:06
43A,2,64,200,39971.394,8065.454,2961.959,1926.927,1993.792,1195.937,White LED,100 mA,b'OK Read',09:48:07
43A,2,64,250,8974.473,1759.639,741.807,556.275,537.593,364.883,White LED,12.5 mA,b'OK Read',09:48:08
43A,2,64,250,17887.279,3502.41,1339.466,923.039,944.703,594.307,White LED,25 mA,b'OK Read',09:48:10
43A,2,64,250,32284.01,6579.935,2336.303,1564.17,1667.061,1001.902,White LED,50 mA,b'OK Read',09:48:11
43A,2,64,250,41446.348,8486.123,3006.035,1995.99,2108.618,1270.378,White LED,100 mA,b'OK Read',09:48:13
43A,3,64,50,8640.332,1876.668,709.651,551.561,558.471,372.205,White LED,12.5 mA,b'OK Read',09:48:19
43A,3,64,50,16821.759,3605.733,1264.065,909.839,949.922,604.07,White LED,25 mA,b'OK Read',09:48:20
43A,3,64,50,31721.85,6779.198,2289.732,1569.826,1680.631,1025.088,White LED,50 mA,b'OK Read',09:48:21
43A,3,64,50,40089.707,8571.522,2877.411,1951.677,2077.302,1269.158,White LED,100 mA,b'OK Read',09:48:22
43A,3,64,100,8590.139,1881.939,715.195,558.632,558.471,375.256,White LED,12.5 mA,b'OK Read',09:48:23
43A,3,64,100,16642.499,3608.368,1261.293,909.839,949.922,604.07,White LED,25 mA,b'OK Read',09:48:24
43A,3,64,100,31370.5,6747.569,2273.099,1560.398,1664.973,1018.987,White LED,50 mA,b'OK Read',09:48:25
43A,3,64,100,40365.766,8603.151,2907.904,1968.176,2090.35,1275.259,White LED,100 mA,b'OK Read',09:48:27
43A,3,64,150,8893.686,1874.911,735.523,562.56,565.43,376.273,White LED,12.5 mA,b'OK Read',09:48:28
43A,3,64,150,16972.337,3607.49,1284.394,916.125,956.881,608.138,White LED,25 mA,b'OK Read',09:48:29
43A,3,64,150,31685.996,6752.841,2300.82,1568.255,1675.412,1023.055,White LED,50 mA,b'OK Read',09:48:30
43A,3,64,150,40496.029,8620.723,2938.397,1983.104,2101.659,1281.361,White LED,100 mA,b'OK Read',09:48:31
43A,3,64,200,8798.081,1872.714,731.827,563.346,563.69,376.781,White LED,12.5 mA,b'OK Read',09:48:32
43A,3,64,200,16861.195,3608.368,1282.084,915.732,957.751,607.121,White LED,25 mA,b'OK Read',09:48:33
43A,3,64,200,31573.064,6739.662,2303.592,1569.827,1675.412,1023.563,White LED,50 mA,b'OK Read',09:48:35
43A,3,64,200,40507.383,8645.323,2952.257,1990.569,2107.313,1282.886,White LED,100 mA,b'OK Read',09:48:36
43A,3,64,250,8686.223,1876.668,726.283,562.875,563.69,378.307,White LED,12.5 mA,b'OK Read',09:48:37
43A,3,64,250,16946.523,3617.33,1289.568,920.211,959.317,608.952,White LED,25 mA,b'OK Read',09:48:38
43A,3,64,250,31663.053,6757.058,2319.67,1575.484,1678.543,1026.309,White LED,50 mA,b'OK Read',09:48:40
43A,3,64,250,39703.938,8695.93,2912.894,1980.904,2115.925,1286.242,White LED,100 mA,b'OK Read',09:48:42
43A,4,64,50,8561.458,1881.939,698.562,537.418,548.032,366.103,White LED,12.5 mA,b'OK Read',09:48:46
43A,4,64,50,16542.113,3616.275,1247.432,890.982,939.484,597.968,White LED,25 mA,b'OK Read',09:48:47
43A,4,64,50,30990.469,6779.198,2250.923,1546.256,1659.754,1018.987,White LED,50 mA,b'OK Read',09:48:48
43A,4,64,50,39451.541,8582.065,2849.69,1932.819,2066.863,1263.055,White LED,100 mA,b'OK Read',09:48:49
43A,4,64,100,8543.532,1884.575,706.878,544.49,548.032,366.103,White LED,12.5 mA,b'OK Read',09:48:50
43A,4,64,100,16370.023,3611.004,1241.889,893.34,936.874,594.918,White LED,25 mA,b'OK Read',09:48:52
43A,4,64,100,30728.75,6758.112,2237.062,1536.828,1654.535,1012.885,White LED,50 mA,b'OK Read',09:48:53
43A,4,64,100,39390.593,8611.058,2855.235,1942.248,2077.302,1266.107,White LED,100 mA,b'OK Read',09:48:54
43A,4,64,150,8489.753,1878.425,700.41,538.99,549.772,362.035,White LED,12.5 mA,b'OK Read',09:48:55
43A,4,64,150,16771.566,3618.033,1278.85,917.696,956.881,610.172,White LED,25 mA,b'OK Read',09:48:56
43A,4,64,150,31150.609,6784.47,2280.492,1565.112,1678.891,1029.156,White LED,50 mA,b'OK Read',09:48:57
43A,4,64,150,39234.04,8603.151,2877.411,1961.105,2092.96,1279.327,White LED,100 mA,b'OK Read',09:48:58
43A,4,64,200,8514.85,1874.032,717.967,560.989,561.08,379.832,White LED,12.5 mA,b'OK Read',09:49:00
43A,4,64,200,16491.92,3604.414,1265.451,913.375,953.837,608.646,White LED,25 mA,b'OK Read',09:49:01
43A,4,64,200,30524.392,6727.801,2237.062,1538.006,1632.352,1011.36,White LED,50 mA,b'OK Read',09:49:02
43A,4,64,200,39385.215,8621.601,2884.341,1958.748,2086.436,1275.259,White LED,100 mA,b'OK Read',09:49:03
43A,4,64,250,8524.172,1872.45,711.868,549.675,552.207,370.985,White LED,12.5 mA,b'OK Read',09:49:04
43A,4,64,250,16534.943,3606.787,1260.739,902.297,944.703,601.629,White LED,25 mA,b'OK Read',09:49:05
43A,4,64,250,30736.637,6748.623,2259.794,1547.199,1660.798,1016.546,White LED,50 mA,b'OK Read',09:49:07
43A,4,64,250,39755.566,8651.649,2915.112,1971.476,2095.048,1280.14,White LED,100 mA,b'OK Read',09:49:09
43B,1,64,50,7586.283,1259.898,709.651,523.276,495.839,323.391,White LED,12.5 mA,b'OK Read',09:49:20
43B,1,64,50,14584.594,2440.722,1275.153,857.984,824.658,506.442,White LED,25 mA,b'OK Read',09:49:21
43B,1,64,50,27355.075,4644.225,2339.629,1494.4,1435.322,835.935,White LED,50 mA,b'OK Read',09:49:22
43B,1,64,50,34654.543,5830.322,2960.573,1866.821,1774.58,1025.088,White LED,100 mA,b'OK Read',09:49:23
43B,1,64,100,7568.357,1270.441,734.599,537.418,495.839,323.391,White LED,12.5 mA,b'OK Read',09:49:25
43B,1,64,100,14591.764,2411.729,1291.786,867.412,824.658,500.341,White LED,25 mA,b'OK Read',09:49:26
43B,1,64,100,27254.69,4544.066,2342.401,1487.328,1430.102,829.834,White LED,50 mA,b'OK Read',09:49:27
43B,1,64,100,34808.706,5772.334,2985.522,1871.535,1782.409,1022.038,White LED,100 mA,b'OK Read',09:49:28
43B,1,64,150,7562.382,1249.355,728.131,527.99,495.839,317.289,White LED,12.5 mA,b'OK Read',09:49:29
43B,1,64,150,14584.593,2388.007,1302.874,879.983,840.316,512.544,White LED,25 mA,b'OK Read',09:49:30
43B,1,64,150,27290.542,4457.964,2354.414,1499.114,1440.541,831.867,White LED,50 mA,b'OK Read',09:49:31
43B,1,64,150,35036.966,5693.262,3019.711,1888.82,1800.676,1027.122,White LED,100 mA,b'OK Read',09:49:32
43B,1,64,200,7631.098,1232.222,751.232,557.453,510.192,335.594,White LED,12.5 mA,b'OK Read',09:49:34
43B,1,64,200,14736.964,2332.656,1309.804,879.197,840.316,509.494,White LED,25 mA,b'OK Read',09:49:35
43B,1,64,200,27498.484,4350.337,2359.034,1493.221,1440.541,825.257,White LED,50 mA,b'OK Read',09:49:36
43B,1,64,200,35384.131,5574.652,3036.805,1886.856,1807.2,1022.038,White LED,100 mA,b'OK Read',09:49:37
43B,1,64,250,7679.498,1213.508,754.004,559.104,512.54,336.815,White LED,12.5 mA,b'OK Read',09:49:38
43B,1,64,250,14779.629,2306.825,1309.527,878.726,841.36,510.104,White LED,25 mA,b'OK Read',09:49:39
43B,1,64,250,27509.957,4311.064,2355.153,1484.028,1440.541,823.732,White LED,50 mA,b'OK Read',09:49:41
43B,1,64,250,35482.008,5524.572,3032.648,1880.021,1809.027,1020.207,White LED,100 mA,b'OK Read',09:49:43
43B,2,64,50,7772.713,1191.368,742.916,551.561,511.497,335.594,White LED,12.5 mA,b'OK Read',09:49:49
43B,2,64,50,14950.284,2272.033,1308.418,876.84,845.535,506.442,White LED,25 mA,b'OK Read',09:49:50
43B,2,64,50,27957.39,4312.119,2361.806,1489.685,1450.98,829.834,White LED,50 mA,b'OK Read',09:49:51
43B,2,64,50,35593.865,5440.227,2988.294,1857.392,1800.677,1012.885,White LED,100 mA,b'OK Read',09:49:52
43B,2,64,100,7751.203,1207.182,759.548,565.703,521.935,341.696,White LED,12.5 mA,b'OK Read',09:49:54
43B,2,64,100,15014.818,2261.49,1319.506,886.269,853.364,515.595,White LED,25 mA,b'OK Read',09:49:55
43B,2,64,100,28104.382,4211.959,2361.806,1484.971,1458.809,826.783,White LED,50 mA,b'OK Read',09:49:56
43B,2,64,100,35726.518,5382.241,3007.699,1862.107,1811.115,1015.936,White LED,100 mA,b'OK Read',09:49:57
43B,2,64,150,7753.593,1191.368,759.548,565.703,521.935,341.696,White LED,12.5 mA,b'OK Read',09:49:58
43B,2,64,150,14876.19,2284.333,1312.114,881.554,847.275,512.544,White LED,25 mA,b'OK Read',09:49:59
43B,2,64,150,27555.846,4287.518,2334.085,1473.971,1444.021,825.766,White LED,50 mA,b'OK Read',09:50:00
43B,2,64,150,35290.319,5503.486,2991.99,1858.964,1800.676,1021.021,White LED,100 mA,b'OK Read',09:50:01
43B,2,64,200,7636.476,1204.546,752.618,559.811,515.411,337.12,White LED,12.5 mA,b'OK Read',09:50:02
43B,2,64,200,14631.201,2340.563,1252.977,814.377,841.62,475.934,White LED,25 mA,b'OK Read',09:50:04
43B,2,64,200,27579.15,4424.139,2317.453,1453.15,1434.017,820.681,White LED,50 mA,b'OK Read',09:50:05
43B,2,64,200,35434.324,5507.44,2993.838,1836.179,1794.152,1005.258,White LED,100 mA,b'OK Read',09:50:06
43B,2,64,250,7689.537,1177.662,740.698,530.818,493.751,314.849,White LED,12.5 mA,b'OK Read',09:50:07
43B,2,64,250,14824.085,2238.295,1294.003,846.669,822.57,484.476,White LED,25 mA,b'OK Read',09:50:09
43B,2,64,250,27519.996,4149.755,2321.888,1437.829,1414.444,793.223,White LED,50 mA,b'OK Read',09:50:10
43B,2,64,250,35395.961,5293.679,2999.383,1824.393,1776.667,983.597,White LED,100 mA,b'OK Read',09:50:12
43B,3,64,50,7736.861,1143.924,731.827,527.99,495.839,311.188,White LED,12.5 mA,b'OK Read',09:50:16
43B,3,64,50,14871.41,2187.688,1297.33,848.555,819.438,482.036,White LED,25 mA,b'OK Read',09:50:17
43B,3,64,50,27821.153,4106.528,2345.173,1447.257,1414.444,793.224,White LED,50 mA,b'OK Read',09:50:18
43B,3,64,50,35385.925,5250.453,2960.573,1805.536,1764.141,976.275,White LED,100 mA,b'OK Read',09:50:19
43B,3,64,100,7704.595,1151.831,740.143,532.704,493.229,314.239,White LED,12.5 mA,b'OK Read',09:50:20
43B,3,64,100,14817.632,2182.417,1297.33,848.555,819.438,482.036,White LED,25 mA,b'OK Read',09:50:22
43B,3,64,100,27670.574,4074.899,2322.997,1433.115,1414.444,790.173,White LED,50 mA,b'OK Read',09:50:23
43B,3,64,100,35371.584,5200.373,2966.117,1800.822,1764.141,973.224,White LED,100 mA,b'OK Read',09:50:24
43B,3,64,150,7689.059,1140.41,741.067,532.704,494.099,315.255,White LED,12.5 mA,b'OK Read',09:50:25
43B,3,64,150,14814.046,2177.145,1295.482,846.983,819.438,482.036,White LED,25 mA,b'OK Read',09:50:26
43B,3,64,150,27610.82,4046.784,2321.149,1429.972,1410.965,787.122,White LED,50 mA,b'OK Read',09:50:27
43B,3,64,150,35369.193,5190.708,2975.358,1805.536,1767.62,974.241,White LED,100 mA,b'OK Read',09:50:28
43B,3,64,200,7681.291,1136.017,741.529,533.883,494.534,314.239,White LED,12.5 mA,b'OK Read',09:50:29
43B,3,64,200,14787.157,2153.423,1297.33,847.376,818.133,482.036,White LED,25 mA,b'OK Read',09:50:31
43B,3,64,200,27509.241,4009.005,2318.839,1426.044,1407.92,781.02,White LED,50 mA,b'OK Read',09:50:32
43B,3,64,200,35330.354,5134.479,2985.522,1809.072,1762.836,970.173,White LED,100 mA,b'OK Read',09:50:33
43B,3,64,250,7668.026,1127.055,742.915,534.59,493.751,314.849,White LED,12.5 mA,b'OK Read',09:50:34
43B,3,64,250,14778.194,2145.516,1298.439,847.612,818.394,482.036,White LED,25 mA,b'OK Read',09:50:36
43B,3,64,250,27419.609,3988.446,2314.126,1424.63,1404.006,779.8,White LED,50 mA,b'OK Read',09:50:37
43B,3,64,250,35341.469,5139.75,2986.077,1809.308,1765.185,968.953,White LED,100 mA,b'OK Read',09:50:39
43B,4,64,50,7722.521,1133.381,709.651,490.276,480.181,292.882,White LED,12.5 mA,b'OK Read',09:50:43
43B,4,64,50,14907.262,2171.874,1313.963,872.126,840.316,500.341,White LED,25 mA,b'OK Read',09:50:44
43B,4,64,50,27885.686,4111.8,2367.35,1480.257,1440.541,817.63,White LED,50 mA,b'OK Read',09:50:45
43B,4,64,50,35436.115,5224.095,2988.294,1833.822,1790.237,1000.682,White LED,100 mA,b'OK Read',09:50:46
43B,4,64,100,7729.691,1154.467,762.32,563.346,521.935,335.594,White LED,12.5 mA,b'OK Read',09:50:48
43B,4,64,100,14896.506,2200.867,1319.506,879.197,848.144,506.442,White LED,25 mA,b'OK Read',09:50:49
43B,4,64,100,27774.543,4090.714,2342.401,1461.4,1445.76,814.579,White LED,50 mA,b'OK Read',09:50:50
43B,4,64,100,35525.747,5208.28,2982.75,1826.75,1795.457,1000.682,White LED,100 mA,b'OK Read',09:50:51
43B,4,64,150,7722.521,1147.438,761.396,560.989,520.195,335.594,White LED,12.5 mA,b'OK Read',09:50:52
43B,4,64,150,14854.679,2157.816,1317.659,876.84,843.795,504.409,White LED,25 mA,b'OK Read',09:50:53
43B,4,64,150,27661.012,4036.242,2335.933,1453.543,1437.062,805.427,White LED,50 mA,b'OK Read',09:50:54
43B,4,64,150,35526.943,5160.836,2990.142,1830.679,1793.717,998.648,White LED,100 mA,b'OK Read',09:50:55
43B,4,64,200,7704.595,1134.699,760.934,560.989,518.021,335.594,White LED,12.5 mA,b'OK Read',09:50:56
43B,4,64,200,14874.995,2179.781,1315.348,875.661,844.23,503.392,White LED,25 mA,b'OK Read',09:50:58
43B,4,64,200,27650.855,4036.681,2335.471,1454.329,1436.627,806.952,White LED,50 mA,b'OK Read',09:50:59
43B,4,64,200,35554.429,5181.923,3000.768,1833.822,1798.067,996.105,White LED,100 mA,b'OK Read',09:51:00
43B,4,64,250,7718.219,1139.707,760.657,560.989,517.76,335.594,White LED,12.5 mA,b'OK Read',09:51:01
43B,4,64,250,14857.069,2168.711,1318.398,875.897,844.491,502.782,White LED,25 mA,b'OK Read',09:51:03
43B,4,64,250,27588.832,4029.564,2332.976,1451.029,1435.322,802.986,White LED,50 mA,b'OK Read',09:51:04
43B,4,64,250,35535.07,5151.348,3004.927,1836.65,1794.413,992.139,White LED,100 mA,b'OK Read',09:51:06
43C,1,64,50,11601.708,2219.318,925.872,645.845,662.857,396.612,White LED,12.5 mA,b'OK Read',09:51:18
43C,1,64,50,22443.352,4275.217,1674.332,1088.979,1153.476,658.986,White LED,25 mA,b'OK Read',09:51:20
43C,1,64,50,42061.567,8039.096,3065.912,1923.391,2051.205,1134.919,White LED,50 mA,b'OK Read',09:51:21
43C,1,64,50,53433.823,10189.884,3897.534,2418.382,2562.702,1415.599,White LED,100 mA,b'OK Read',09:51:22
43C,1,64,100,11651.901,2237.768,942.505,655.273,665.467,399.663,White LED,12.5 mA,b'OK Read',09:51:23
43C,1,64,100,22619.026,4322.661,1699.281,1105.478,1161.306,665.087,White LED,25 mA,b'OK Read',09:51:24
43C,1,64,100,42244.414,8097.083,3079.773,1925.748,2066.863,1131.869,White LED,50 mA,b'OK Read',09:51:25
43C,1,64,100,53950.088,10303.221,3939.115,2441.953,2586.189,1424.751,White LED,100 mA,b'OK Read',09:51:26
43C,1,64,150,11704.483,2238.647,948.049,658.416,661.118,400.68,White LED,12.5 mA,b'OK Read',09:51:27
43C,1,64,150,22756.46,4341.991,1707.597,1114.121,1169.135,667.121,White LED,25 mA,b'OK Read',09:51:29
43C,1,64,150,42487.012,8137.498,3104.721,1950.105,2079.042,1149.157,White LED,50 mA,b'OK Read',09:51:30
43C,1,64,150,54915.703,10425.346,3993.632,2474.952,2621.854,1448.141,White LED,100 mA,b'OK Read',09:51:31
43C,1,64,200,11875.975,2260.172,950.821,658.809,661.553,401.188,White LED,12.5 mA,b'OK Read',09:51:32
43C,1,64,200,23047.458,4383.284,1717.299,1117.264,1182.183,674.24,White LED,25 mA,b'OK Read',09:51:33
43C,1,64,200,42873.613,8197.242,3117.195,1954.033,2094.265,1156.275,White LED,50 mA,b'OK Read',09:51:34
43C,1,64,200,55109.902,10486.407,4009.803,2491.452,2644.906,1458.311,White LED,100 mA,b'OK Read',09:51:35
43C,1,64,250,11927.243,2273.087,954.702,663.759,678.516,406.374,White LED,12.5 mA,b'OK Read',09:51:36
43C,1,64,250,23024.154,4377.485,1714.25,1115.378,1182.705,674.85,White LED,25 mA,b'OK Read',09:51:38
43C,1,64,250,42820.195,8171.939,3106.939,1949.791,2092.96,1155.665,White LED,50 mA,b'OK Read',09:51:40
43C,1,64,250,55124.602,10564.163,4010.635,2490.98,2648.299,1460.751,White LED,100 mA,b'OK Read',09:51:41
43C,2,64,50,12046.272,2277.304,936.961,645.845,673.296,396.612,White LED,12.5 mA,b'OK Read',09:51:49
43C,2,64,50,23239.268,4364.834,1702.053,1107.836,1174.354,671.189,White LED,25 mA,b'OK Read',09:51:50
43C,2,64,50,43431.114,8207.785,3104.722,1942.248,2098.179,1159.326,White LED,50 mA,b'OK Read',09:51:51
43C,2,64,50,54351.631,10189.884,3886.445,2408.953,2588.798,1427.802,White LED,100 mA,b'OK Read',09:51:52
43C,2,64,100,11544.344,2195.596,923.1,638.773,655.029,390.51,White LED,12.5 mA,b'OK Read',09:51:53
43C,2,64,100,21959.35,4143.429,1646.611,1070.122,1135.209,643.731,White LED,25 mA,b'OK Read',09:51:54
43C,2,64,100,40243.87,7612.102,2946.713,1838.536,1980.744,1089.157,White LED,50 mA,b'OK Read',09:51:55
43C,2,64,100,50479.614,9488.77,3711.805,2293.456,2447.876,1345.429,White LED,100 mA,b'OK Read',09:51:56
43C,2,64,150,10865.546,2055.9,887.063,615.988,622.843,374.239,White LED,12.5 mA,b'OK Read',09:51:57
43C,2,64,150,20827.622,3923.782,1585.626,1024.552,1075.187,616.274,White LED,25 mA,b'OK Read',09:51:59
43C,2,64,150,38911.371,7327.438,2877.411,1796.108,1917.242,1061.699,White LED,50 mA,b'OK Read',09:52:00
43C,2,64,150,49779.307,9348.195,3679.464,2259.67,2397.422,1320.005,White LED,100 mA,b'OK Read',09:52:01
43C,2,64,200,10545.865,2001.867,871.817,603.417,604.14,367.628,White LED,12.5 mA,b'OK Read',09:52:02
43C,2,64,200,19978.527,3769.15,1548.203,1001.766,1046.48,601.019,White LED,25 mA,b'OK Read',09:52:03
43C,2,64,200,37105.027,6968.974,2805.338,1746.609,1841.126,1028.14,White LED,50 mA,b'OK Read',09:52:04
43C,2,64,200,47717.222,8982.701,3620.327,2230.992,2336.965,1296.615,White LED,100 mA,b'OK Read',09:52:05
43C,2,64,250,10351.19,1957.849,880.41,617.559,615.884,375.866,White LED,12.5 mA,b'OK Read',09:52:06
43C,2,64,250,19943.75,3762.824,1559.014,1012.609,1052.221,605.29,White LED,25 mA,b'OK Read',09:52:08
43C,2,64,250,37174.223,7004.82,2817.534,1758.394,1859.133,1038.513,White LED,50 mA,b'OK Read',09:52:10
43C,2,64,250,47825.133,8966.887,3624.762,2236.414,2347.664,1302.107,White LED,100 mA,b'OK Read',09:52:12
43C,3,64,50,12368.941,2445.994,953.593,683.558,720.271,445.425,White LED,12.5 mA,b'OK Read',09:52:19
43C,3,64,50,23927.625,4702.212,1707.596,1150.264,1252.644,744.409,White LED,25 mA,b'OK Read',09:52:20
43C,3,64,50,44728.955,8824.556,3099.177,1998.818,2223.444,1281.361,White LED,50 mA,b'OK Read',09:52:21
43C,3,64,50,56345.005,11128.218,3897.534,2489.094,2750.598,1580.345,White LED,100 mA,b'OK Read',09:52:22
43C,3,64,100,12200.436,2440.722,953.593,688.272,715.051,445.425,White LED,12.5 mA,b'OK Read',09:52:24
43C,3,64,100,23465.134,4670.583,1693.736,1140.835,1236.986,735.257,White LED,25 mA,b'OK Read',09:52:25
43C,3,64,100,43760.952,8705.946,3035.419,1965.819,2184.299,1260.005,White LED,50 mA,b'OK Read',09:52:26
43C,3,64,100,55491.724,11017.516,3853.181,2467.881,2721.892,1568.142,White LED,100 mA,b'OK Read',09:52:27
43C,3,64,150,11996.079,2409.093,944.353,681.987,708.092,441.358,White LED,12.5 mA,b'OK Read',09:52:28
43C,3,64,150,23105.418,4619.625,1672.484,1129.835,1224.808,730.172,White LED,25 mA,b'OK Read',09:52:29
43C,3,64,150,42984.157,8610.18,3006.775,1950.105,2159.072,1246.784,White LED,50 mA,b'OK Read',09:52:30
43C,3,64,150,54490.26,10936.685,3812.524,2449.809,2698.405,1551.87,White LED,100 mA,b'OK Read',09:52:31
43C,3,64,200,11221.676,2349.788,905.082,658.809,695.479,424.069,White LED,12.5 mA,b'OK Read',09:52:32
43C,3,64,200,21111.45,4306.847,1570.379,1067.765,1135.209,681.867,White LED,25 mA,b'OK Read',09:52:33
