Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time
39D,1,64,200,36475.911,27397.249,51306.631,53158.203,47867.285,17682.941,White LED,50 mA,b'OK Read',10:51:47
39D,1,64,200,44994.053,33625.764,63523.071,65774.492,59165.366,21834.597,White LED,100 mA,b'OK Read',10:51:49
39D,1,64,250,9997.439,7477.264,13951.218,14471.339,13150.377,4877.452,White LED,12.5 mA,b'OK Read',10:51:50
39D,1,64,250,19432.285,14602.528,27290.539,28290.166,25591.836,9466.97,White LED,25 mA,b'OK Read',10:51:52
39D,1,64,250,36436.855,27298.896,51254.301,53065.699,47805.219,17636.404,White LED,50 mA,b'OK Read',10:51:54
39D,1,64,250,45055.418,33574,63510.457,62335.953,59158.289,21809.609,White LED,100 mA,b'Saturated Read',10:51:55
39D,2,64,50,10042.069,7630.731,14014.555,14595.945,13220.229,4928.803,White LED,12.5 mA,b'OK Read',10:52:00
39D,2,64,50,19420.541,14597.657,27470.886,28407.16,25770.244,9499.981,White LED,25 mA,b'OK Read',10:52:01
39D,2,64,50,36386.353,27289.153,51919.868,53575.537,48411.245,17780.371,White LED,50 mA,b'OK Read',10:52:02
39D,2,64,50,44478.735,33324.311,63717.647,65722.178,59318.76,21760.093,White LED,100 mA,b'OK Read',10:52:03
39D,2,64,100,9986.281,7451.077,13998.451,14479.424,13196.631,4871.492,White LED,12.5 mA,b'OK Read',10:52:04
39D,2,64,100,19382.37,14484.992,27374.272,28283.506,25675.849,9447.255,White LED,25 mA,b'OK Read',10:52:05
39D,2,64,100,36368.735,27182.578,51616.606,53280.669,48156.377,17672.624,White LED,50 mA,b'OK Read',10:52:06
39D,2,64,100,44687.212,33315.176,63666.655,65710.288,59295.161,21760.093,White LED,100 mA,b'OK Read',10:52:07
39D,2,64,150,9977.472,7427.733,13966.247,14443.755,13168.312,4860.029,White LED,12.5 mA,b'OK Read',10:52:09
39D,2,64,150,19367.687,14453.527,27336.699,28250.215,25639.663,9435.793,White LED,25 mA,b'OK Read',10:52:10
39D,2,64,150,36378.522,27153.143,51431.426,53106.283,47992.754,17627.541,White LED,50 mA,b'OK Read',10:52:11
39D,2,64,150,44831.087,33320.251,63622.819,65690.469,59273.138,21766.206,White LED,100 mA,b'OK Read',10:52:12
39D,2,64,200,9978.94,7425.195,13954.17,14433.054,13157.693,4858.883,White LED,12.5 mA,b'OK Read',10:52:13
39D,2,64,200,19361.815,14442.362,27315.23,28222.869,25618.03,9424.331,White LED,25 mA,b'OK Read',10:52:14
39D,2,64,200,36345.244,27063.823,51324.077,52975.098,47895.605,17576.342,White LED,50 mA,b'OK Read',10:52:15
39D,2,64,200,44872.197,33245.142,63587.48,65617.544,59239.707,21729.145,White LED,100 mA,b'OK Read',10:52:16
39D,2,64,250,9972.773,7409.057,13951.218,14426.634,13155.097,4854.527,White LED,12.5 mA,b'OK Read',10:52:18
39D,2,64,250,19377.084,14453.933,27295.906,28210.266,25605.051,9422.038,White LED,25 mA,b'OK Read',10:52:19
39D,2,64,250,36338.199,27027.283,51236.051,52894.484,47812.773,17546.539,White LED,50 mA,b'OK Read',10:52:21
39D,2,64,250,44765.316,32999.109,63560.914,62335.953,59197.934,21632.633,White LED,100 mA,b'Saturated Read',10:52:23
39D,3,64,50,10817.247,8093.569,14486.895,15104.829,13725.251,5158.05,White LED,12.5 mA,b'OK Read',10:52:37
39D,3,64,50,20600.925,14944.785,28410.2,29239.448,26756.69,9839.267,White LED,25 mA,b'OK Read',10:52:38
39D,3,64,50,38529.836,27861.609,53717.983,55059.385,50280.298,18362.658,White LED,50 mA,b'OK Read',10:52:40
39D,3,64,50,47027.422,33915.039,65821.704,67491.382,61513.481,22479.927,White LED,100 mA,b'OK Read',10:52:41
39D,3,64,100,10588.218,7624.642,14465.425,14895.568,13692.213,5045.719,White LED,12.5 mA,b'OK Read',10:52:42
39D,3,64,100,20553.943,14850.391,28289.431,29118.172,26643.413,9793.417,White LED,25 mA,b'OK Read',10:52:43
39D,3,64,100,38603.242,27889.014,53358.359,54838.232,49978.228,18307.638,White LED,50 mA,b'OK Read',10:52:44
39D,3,64,100,47423.823,34170.818,65773.399,67607.901,61501.68,22537.239,White LED,100 mA,b'OK Read',10:52:45
39D,3,64,150,10599.962,7632.761,14427.852,14876.545,13663.893,5041.898,White LED,12.5 mA,b'OK Read',10:52:46
39D,3,64,150,20593.094,14879.824,28242.018,29095.185,26597.788,9788.832,White LED,25 mA,b'OK Read',10:52:47
39D,3,64,150,38664.906,27920.479,53149.027,54699.518,49805.166,18286.242,White LED,50 mA,b'OK Read',10:52:49
39D,3,64,150,47638.171,34258.109,65728.672,67624.551,61485.163,22563.984,White LED,100 mA,b'OK Read',10:52:50
39D,3,64,200,10605.835,7629.209,14414.432,14863.466,13650.914,5039.988,White LED,12.5 mA,b'OK Read',10:52:51
39D,3,64,200,20596.521,14870.182,28212.944,29063.479,26577.334,9778.516,White LED,25 mA,b'OK Read',10:52:52
39D,3,64,200,38644.351,27846.384,53026.919,54562.388,49687.959,18236.572,White LED,50 mA,b'OK Read',10:52:53
39D,3,64,200,47738.003,34236.284,65707.647,67561.533,61471.001,22533.801,White LED,100 mA,b'OK Read',10:52:54
39D,3,64,250,10587.043,7590.538,14418.19,14848.009,13651.622,5028.755,White LED,12.5 mA,b'OK Read',10:52:55
39D,3,64,250,20580.957,14836.383,28204.088,29036.846,26566.951,9764.991,White LED,25 mA,b'OK Read',10:52:57
39D,3,64,250,38624.973,27797.057,52943.988,54469.648,49616.688,18204.935,White LED,50 mA,b'OK Read',10:52:59
39D,3,64,250,47807.297,34223.191,65687.516,62335.953,61456.844,22542.283,White LED,100 mA,b'Saturated Read',10:53:01
39D,4,64,50,10670.433,7862.151,14460.056,14952.639,13668.613,5070.936,White LED,12.5 mA,b'OK Read',10:53:05
39D,4,64,50,20442.365,14871.706,28308.218,29106.281,26586.775,9775.077,White LED,25 mA,b'OK Read',10:53:07
39D,4,64,50,38330.168,27843.34,53519.385,54916.709,49982.949,18312.223,White LED,50 mA,b'OK Read',10:53:08
39D,4,64,50,46839.502,33927.219,65735.825,67386.753,61301.089,22411.155,White LED,100 mA,b'OK Read',10:53:09
39D,4,64,100,10500.129,7563.742,14438.586,14809.961,13630.854,4995.285,White LED,12.5 mA,b'OK Read',10:53:10
39D,4,64,100,20324.914,14628.107,28251.86,28920.801,26532.498,9676.502,White LED,25 mA,b'OK Read',10:53:11
39D,4,64,100,38139.311,27447.493,53240.274,54450.625,49725.718,18087.561,White LED,50 mA,b'OK Read',10:53:12
39D,4,64,100,46860.054,33601.406,65730.459,67170.356,61282.207,22257.558,White LED,100 mA,b'OK Read',10:53:13
39D,4,64,150,10451.191,7484.572,14397.436,14759.232,13604.109,4973.124,White LED,12.5 mA,b'OK Read',10:53:14
39D,4,64,150,20299.466,14583.446,28204.447,28828.854,26482.938,9628.359,White LED,25 mA,b'OK Read',10:53:16
39D,4,64,150,38038.499,27242.463,53081.038,54212.829,49578.617,17992.806,White LED,50 mA,b'OK Read',10:53:17
39D,4,64,150,46966.742,33549.642,65712.565,67128.346,61263.327,22239.982,White LED,100 mA,b'OK Read',10:53:18
39D,4,64,200,10451.681,7473.915,14398.33,14750.513,13594.276,4970.068,White LED,12.5 mA,b'OK Read',10:53:19
39D,4,64,200,20311.7,14585.476,28183.423,28856.597,26468.779,9652.43,White LED,25 mA,b'OK Read',10:53:20
39D,4,64,200,38123.162,27330.259,52963.848,54170.024,49482.647,18002.74,White LED,50 mA,b'OK Read',10:53:21
39D,4,64,200,47115.513,33612.063,65627.134,66821.982,61196.074,22114.28,White LED,100 mA,b'OK Read',10:53:22
39D,4,64,250,10198.279,7094.814,14399.94,14423.78,13570.441,4745.406,White LED,12.5 mA,b'OK Read',10:53:24
39D,4,64,250,19583.797,13527.04,28183.691,28164.609,26427.244,9177.202,White LED,25 mA,b'OK Read',10:53:25
39D,4,64,250,36842.062,25425.621,52905.344,52854.535,49358.988,17129.31,White LED,50 mA,b'OK Read',10:53:27
39D,4,64,250,45682.609,31382.83,65703.617,62335.953,61211.41,21311.688,White LED,100 mA,b'Saturated Read',10:53:29
40A,1,64,50,9026.118,7606.372,12720.985,13868.288,12210.188,4571.178,White LED,12.5 mA,b'OK Read',11:46:24
40A,1,64,50,17535.45,14743.816,24926.69,27108.792,23783.198,8908.525,White LED,25 mA,b'OK Read',11:46:25
40A,1,64,50,29057.405,24420.777,41743.081,45328.755,39670.129,14823.09,White LED,50 mA,b'OK Read',11:46:26
40A,1,64,50,32721.877,27459.671,47346.758,51188.057,44838.34,16670.817,White LED,100 mA,b'OK Read',11:46:28
40A,1,64,100,8902.794,7426.717,12860.541,13799.326,12243.226,4534.499,White LED,12.5 mA,b'OK Read',11:46:29
40A,1,64,100,17288.803,14445.408,24883.75,26861.485,23655.764,8796.195,White LED,25 mA,b'OK Read',11:46:30
40A,1,64,100,28881.228,24168.042,41802.124,45138.516,39632.371,14733.683,White LED,50 mA,b'OK Read',11:46:31
40A,1,64,100,33015.505,27657.595,46946.875,51290.312,44701.465,16817.535,White LED,100 mA,b'OK Read',11:46:32
40A,1,64,150,9037.863,7545.472,12731.72,13901.579,12219.627,4604.801,White LED,12.5 mA,b'OK Read',11:46:33
40A,1,64,150,17611.794,14760.055,24955.317,26986.724,23772.186,8841.279,White LED,25 mA,b'OK Read',11:46:34
40A,1,64,150,28667.858,23696.071,42202.897,44800.846,39712.607,14485.332,White LED,50 mA,b'OK Read',11:46:35
40A,1,64,150,32586.81,26781.655,47729.639,50791.732,44981.507,16438.514,White LED,100 mA,b'OK Read',11:46:36
40A,1,64,200,8801.492,7142.012,13022.908,13678.051,12306.943,4442.8,White LED,12.5 mA,b'OK Read',11:46:37
40A,1,64,200,17095.008,13912.535,25236.663,26653.413,23812.698,8620.821,White LED,25 mA,b'OK Read',11:46:38
40A,1,64,200,28707.986,23435.725,42309.355,44919.746,39886.062,14536.531,White LED,50 mA,b'OK Read',11:46:39
40A,1,64,200,33000.825,27129.29,47725.166,50824.228,45028.31,16432.401,White LED,100 mA,b'OK Read',11:46:41
40A,1,64,250,8832.323,7237.319,12899.186,13698.977,12246.059,4477.646,White LED,12.5 mA,b'OK Read',11:46:43
40A,1,64,250,17009.269,13918.016,25139.244,26501.935,23694.467,8562.821,White LED,25 mA,b'OK Read',11:46:44
40A,1,64,250,28318.637,22903.156,42502.047,44553.539,39807.949,14288.486,White LED,50 mA,b'OK Read',11:46:46
40A,1,64,250,32203.92,26062.633,47901.758,50464.207,44930.848,16218.743,White LED,100 mA,b'OK Read',11:46:48
40A,2,64,50,8714.872,7125.264,12957.156,13601.955,12243.227,4410.706,White LED,12.5 mA,b'OK Read',11:46:51
40A,2,64,50,16959.94,13872.951,25232.639,26509.546,23750.158,8555.485,White LED,25 mA,b'OK Read',11:46:52
40A,2,64,50,27935.747,22575.515,42736.07,44320.498,39849.482,14107.84,White LED,50 mA,b'OK Read',11:46:53
40A,2,64,50,31494.514,25389.082,48259.233,50098.95,44989.375,15946.397,White LED,100 mA,b'OK Read',11:46:54
40A,2,64,100,8653.211,6988.24,13016.198,13544.884,12247.945,4376.319,White LED,12.5 mA,b'OK Read',11:46:55
40A,2,64,100,16763.209,13559.316,25278.262,26352.6,23712.402,8459.202,White LED,25 mA,b'OK Read',11:46:56
40A,2,64,100,28050.261,22672.957,42513.32,44339.522,39769.246,14188.076,White LED,50 mA,b'OK Read',11:46:57
40A,2,64,100,31876.231,25800.154,48049.897,50248.765,44946.895,16077.068,White LED,100 mA,b'OK Read',11:46:58
40A,2,64,150,8677.679,7015.645,12964.312,13552.811,12224.347,4395.423,White LED,12.5 mA,b'OK Read',11:46:59
40A,2,64,150,16895.342,13718.67,25159.282,26431.865,23682.51,8526.448,White LED,25 mA,b'OK Read',11:47:00
40A,2,64,150,28299.844,22930.765,42383.604,44526.588,39788.125,14292.765,White LED,50 mA,b'OK Read',11:47:02
40A,2,64,150,32160.072,26030.558,48024.85,50438.206,45025.557,16184.814,White LED,100 mA,b'OK Read',11:47:03
40A,2,64,200,8710.468,7036.959,12966.549,13574.609,12239.686,4406.121,White LED,12.5 mA,b'OK Read',11:47:04
40A,2,64,200,16914.428,13694.818,25181.645,26368.057,23691.162,8500.466,White LED,25 mA,b'OK Read',11:47:05
40A,2,64,200,28550.896,23192.126,42516.001,44659.355,39920.281,14358.865,White LED,50 mA,b'OK Read',11:47:06
40A,2,64,200,32406.228,26282.786,47996.226,50612.593,45141.587,16295.999,White LED,100 mA,b'OK Read',11:47:07
40A,2,64,250,8795.913,7167.894,12938.906,13664.733,12259.273,4451.053,White LED,12.5 mA,b'OK Read',11:47:09
40A,2,64,250,17062.123,13908.272,25100.598,26543.789,23722.785,8604.086,White LED,25 mA,b'OK Read',11:47:11
40A,2,64,250,28699.178,23375.738,42376.445,44803.699,39928.777,14458.129,White LED,50 mA,b'OK Read',11:47:13
40A,2,64,250,32518.688,26413.414,47815.875,50585.957,45019.578,16323.279,White LED,100 mA,b'OK Read',11:47:14
40A,3,64,50,8750.108,7125.264,13010.83,13663.783,12309.304,4429.046,White LED,12.5 mA,b'OK Read',11:47:18
40A,3,64,50,16995.176,13854.68,25409.765,26666.492,23910.635,8601.335,White LED,25 mA,b'OK Read',11:47:19
40A,3,64,50,28382.06,23105.344,42736.07,44786.577,40052.436,14360.011,White LED,50 mA,b'OK Read',11:47:20
40A,3,64,50,32234.455,26320.847,48098.208,50798.071,45215.923,16372.796,White LED,100 mA,b'OK Read',11:47:21
40A,3,64,100,8823.514,7195.298,13002.779,13737.5,12318.744,4474.895,White LED,12.5 mA,b'OK Read',11:47:22
40A,3,64,100,17227.141,14101.324,25211.167,26766.365,23846.917,8681.571,White LED,25 mA,b'OK Read',11:47:24
40A,3,64,100,28890.036,23644.307,42403.286,45129.004,40035.916,14577.796,White LED,50 mA,b'OK Read',11:47:25
40A,3,64,100,32660.217,26640.571,47980.122,51004.956,45237.163,16480.542,White LED,100 mA,b'OK Read',11:47:26
40A,3,64,150,8920.412,7285.633,12967.891,13768.413,12312.45,4494.763,White LED,12.5 mA,b'OK Read',11:47:27
40A,3,64,150,17312.293,14157.148,25180.752,26752.098,23833.543,8676.222,White LED,25 mA,b'OK Read',11:47:28
40A,3,64,150,28963.444,23653.441,42410.443,45165.469,40039.85,14596.899,White LED,50 mA,b'OK Read',11:47:29
40A,3,64,150,32831.501,26745.115,48003.382,50983.555,45282.002,16461.439,White LED,100 mA,b'OK Read',11:47:30
40A,3,64,200,8899.858,7250.109,12967.891,13755.334,12308.124,4487.503,White LED,12.5 mA,b'OK Read',11:47:31
40A,3,64,200,17282.931,14110.459,25182.988,26735.452,23824.497,8667.816,White LED,25 mA,b'OK Read',11:47:32
40A,3,64,200,29007.488,23653.44,42404.624,45106.416,40030.017,14588.112,White LED,50 mA,b'OK Read',11:47:33
40A,3,64,200,32980.271,26827.837,48111.626,51185.679,45398.818,16519.514,White LED,100 mA,b'OK Read',11:47:35
40A,3,64,250,8919.237,7268.987,12949.641,13756.048,12300.809,4492.317,White LED,12.5 mA,b'OK Read',11:47:36
40A,3,64,250,17288.803,14117.767,25107.039,26747.342,23786.031,8685.697,White LED,25 mA,b'OK Read',11:47:38
40A,3,64,250,29220.66,23879.988,42430.121,45306.879,40110.961,14663.533,White LED,50 mA,b'OK Read',11:47:40
40A,3,64,250,33182.285,27039.463,47895.316,51281.273,45320.703,16616.715,White LED,100 mA,b'OK Read',11:47:42
40A,4,64,50,8350.774,6156.959,13730.076,13468.789,12644.412,3998.062,White LED,12.5 mA,b'OK Read',11:47:46
40A,4,64,50,16349.195,12277.378,26579.88,26385.891,24392.056,7941.104,White LED,25 mA,b'OK Read',11:47:47
40A,4,64,50,27518.794,20791.155,44759.619,44610.61,40986.963,13424.685,White LED,50 mA,b'OK Read',11:47:48
40A,4,64,50,31288.974,23440.293,50728.282,50507.959,46405.323,15185.299,White LED,100 mA,b'OK Read',11:47:49
40A,4,64,100,8568.058,6400.558,13652.247,13599.578,12609.013,4137.902,White LED,12.5 mA,b'OK Read',11:47:50
40A,4,64,100,16639.885,12475.302,26491.318,26495.278,24410.935,8025.926,White LED,25 mA,b'OK Read',11:47:51
40A,4,64,100,27970.981,20919.046,44783.774,44743.774,41161.597,13484.288,White LED,50 mA,b'OK Read',11:47:52
40A,4,64,100,31700.054,23741.746,50639.722,50662.529,46440.718,15302.214,White LED,100 mA,b'OK Read',11:47:53
40A,4,64,150,8605.251,6455.368,13588.732,13609.882,12573.614,4161.591,White LED,12.5 mA,b'OK Read',11:47:54
40A,4,64,150,16697.632,12506.767,26431.38,26504.79,24379.469,8052.671,White LED,25 mA,b'OK Read',11:47:55
40A,4,64,150,28111.924,21128.133,44648.691,44859.502,41048.32,13603.497,White LED,50 mA,b'OK Read',11:47:56
40A,4,64,150,31917.337,23972.148,50570.837,50744.173,46449.372,15382.451,White LED,100 mA,b'OK Read',11:47:57
40A,4,64,200,8639.997,6487.34,13566.367,13618.601,12565.354,4184.898,White LED,12.5 mA,b'OK Read',11:47:58
40A,4,64,200,16760.273,12587.966,26394.702,26505.979,24392.056,8076.36,White LED,25 mA,b'OK Read',11:47:59
40A,4,64,200,28261.672,21243.335,44629.458,44934.014,41080.176,13665.393,White LED,50 mA,b'OK Read',11:48:01
40A,4,64,200,32081.77,23973.164,50533.711,50858.711,46492.637,15431.74,White LED,100 mA,b'OK Read',11:48:02
40A,4,64,250,8659.67,6510.177,13550.802,13640.954,12562.286,4197.965,White LED,12.5 mA,b'OK Read',11:48:04
40A,4,64,250,16803.731,12629.378,26342.639,26548.545,24342.025,8116.249,White LED,25 mA,b'OK Read',11:48:06
40A,4,64,250,28343.301,21322.201,44614.695,44933.062,41130.445,13674.104,White LED,50 mA,b'OK Read',11:48:07
40A,4,64,250,32167.51,24090.701,50392.277,50833.266,46437.414,15485.153,White LED,100 mA,b'OK Read',11:48:09
40B,1,64,50,8779.47,7776.891,13300.676,15223.727,13753.57,5671.562,White LED,12.5 mA,b'OK Read',11:48:18
40B,1,64,50,17036.283,15078.764,24728.094,29044.455,25463.457,10889.216,White LED,25 mA,b'OK Read',11:48:19
40B,1,64,50,27976.853,25681.402,41447.871,49181.054,42407.627,18463.526,White LED,50 mA,b'OK Read',11:48:20
40B,1,64,50,31377.063,28738.565,46788.535,55392.3,47910.942,20742.239,White LED,100 mA,b'OK Read',11:48:21
40B,1,64,100,8186.342,7548.517,12125.193,14377.172,12542.934,5483.58,White LED,12.5 mA,b'OK Read',11:48:22
40B,1,64,100,15682.659,14597.656,23303.02,27819.805,23974.35,10565.979,White LED,25 mA,b'OK Read',11:48:23
40B,1,64,100,26861.069,24981.055,40288.489,48065.791,41291.391,18128.826,White LED,50 mA,b'OK Read',11:48:24
40B,1,64,100,30804.49,28403.616,46165.903,54726.47,47351.646,20547.378,White LED,100 mA,b'OK Read',11:48:25
40B,1,64,150,8111.956,7458.183,12085.831,14289.981,12507.537,5448.429,White LED,12.5 mA,b'OK Read',11:48:26
40B,1,64,150,15844.154,14508.337,23758.364,27990.225,24521.065,10565.215,White LED,25 mA,b'OK Read',11:48:27
40B,1,64,150,26974.604,24739.486,40657.057,48034.879,41817.65,18076.864,White LED,50 mA,b'OK Read',11:48:28
40B,1,64,150,30621.462,28003.708,46389.551,54591.719,47645.062,20488.538,White LED,100 mA,b'OK Read',11:48:29
40B,1,64,200,8199.556,7416.06,12283.534,14360.526,12729.368,5452.632,White LED,12.5 mA,b'OK Read',11:48:30
40B,1,64,200,15927.838,14425.615,23926.992,28013.608,24694.126,10559.102,White LED,25 mA,b'OK Read',11:48:32
40B,1,64,200,27247.19,24717.664,41306.973,48417.729,42506.743,18127.679,White LED,50 mA,b'OK Read',11:48:33
40B,1,64,200,31023.242,28013.86,46748.281,54787.109,48021.86,20519.868,White LED,100 mA,b'OK Read',11:48:34
40B,1,64,250,8182.819,7402.967,12266.895,14356.246,12714.265,5448.735,White LED,12.5 mA,b'OK Read',11:48:36
40B,1,64,250,15811.269,14396.688,23775.896,27929.666,24545.922,10539.845,White LED,25 mA,b'OK Read',11:48:38
40B,1,64,250,27120.635,24665.594,40844.562,48062.461,42042.312,18063.721,White LED,50 mA,b'OK Read',11:48:40
40B,1,64,250,30648.867,27862.828,46185.227,54383.09,47528.637,20432.297,White LED,100 mA,b'OK Read',11:48:42
40B,2,64,50,8121.744,7423.672,12184.234,14320.102,12620.812,5442.315,White LED,12.5 mA,b'OK Read',11:48:45
40B,2,64,50,15638.615,14323.607,23649.223,27831.694,24396.775,10517.837,White LED,25 mA,b'OK Read',11:48:46
40B,2,64,50,26749.49,24439.048,40782.298,47863.667,41978.125,17968.354,White LED,50 mA,b'OK Read',11:48:47
40B,2,64,50,30179.062,27611.922,46305.459,54269.902,47585.279,20338.764,White LED,100 mA,b'OK Read',11:48:48
40B,2,64,100,8080.636,7326.233,12267.432,14310.588,12724.649,5421.683,White LED,12.5 mA,b'OK Read',11:48:49
40B,2,64,100,15770.747,14271.843,23732.42,27834.072,24505.332,10497.204,White LED,25 mA,b'OK Read',11:48:50
40B,2,64,100,26817.024,24359.878,40962.109,47920.737,42148.037,17961.476,White LED,50 mA,b'OK Read',11:48:51
40B,2,64,100,30604.822,27587.561,46979.082,54671.777,48335.728,20384.613,White LED,100 mA,b'OK Read',11:48:52
40B,2,64,150,8121.744,7314.053,12307.687,14321.686,12771.847,5419.391,White LED,12.5 mA,b'OK Read',11:48:53
40B,2,64,150,15769.769,14216.019,23946.226,27922.057,24744.469,10496.44,White LED,25 mA,b'OK Read',11:48:54
40B,2,64,150,27015.713,24311.157,41571.322,48250.479,42829.268,17991.278,White LED,50 mA,b'OK Read',11:48:55
40B,2,64,150,30321.96,27364.261,46937.038,54507.695,48340.449,20314.311,White LED,100 mA,b'OK Read',11:48:56
40B,2,64,200,8120.276,7282.081,12362.704,14318.912,12816.685,5412.513,White LED,12.5 mA,b'OK Read',11:48:57
40B,2,64,200,15759.003,14165.268,24028.975,27932.756,24790.881,10480.011,White LED,25 mA,b'OK Read',11:48:58
40B,2,64,200,27016.692,24271.572,41253.296,48027.744,42425.327,17940.844,White LED,50 mA,b'OK Read',11:48:59
40B,2,64,200,30648.867,27480.986,46746.938,54403.066,48017.139,20304.376,White LED,100 mA,b'OK Read',11:49:01
40B,2,64,250,8091.207,7253.153,12304.467,14280.151,12752.968,5395.549,White LED,12.5 mA,b'OK Read',11:49:03
40B,2,64,250,15664.454,14115.331,23861.777,27792.695,24638.432,10442.644,White LED,25 mA,b'OK Read',11:49:04
40B,2,64,250,26814.088,24171.088,40937.957,47816.105,42148.039,17885.824,White LED,50 mA,b'OK Read',11:49:06
40B,2,64,250,30330.574,27357.359,46301.168,54135.781,47656.074,20244.315,White LED,100 mA,b'OK Read',11:49:08
40B,3,64,50,8344.901,7332.323,12780.028,14591.189,13191.912,5442.315,White LED,12.5 mA,b'OK Read',11:49:11
40B,3,64,50,15908.753,14110.459,24808.606,28316.8,25487.056,10504.082,White LED,25 mA,b'OK Read',11:49:12
40B,3,64,50,27131.206,23890.95,42730.703,48539.009,43663.101,17862.9,White LED,50 mA,b'OK Read',11:49:13
40B,3,64,50,30648.867,27082.092,48130.41,54897.68,49175.859,20201.216,White LED,100 mA,b'OK Read',11:49:15
40B,3,64,100,8212.769,7231.838,12659.259,14469.912,13066.836,5412.514,White LED,12.5 mA,b'OK Read',11:49:16
40B,3,64,100,15873.517,14073.919,24596.589,28164.61,25279.382,10476.572,White LED,25 mA,b'OK Read',11:49:17
40B,3,64,100,26861.069,23903.13,41973.882,48177.554,43021.206,17803.296,White LED,50 mA,b'OK Read',11:49:18
40B,3,64,100,30452.136,27054.688,47542.671,54550.498,48663.755,20143.904,White LED,100 mA,b'OK Read',11:49:19
40B,3,64,150,8141.319,7214.583,12542.069,14388.27,12960.64,5391.882,White LED,12.5 mA,b'OK Read',11:49:20
40B,3,64,150,15795.217,14033.319,24479.398,28088.512,25181.841,10449.062,White LED,25 mA,b'OK Read',11:49:21
40B,3,64,150,26904.134,23882.829,41927.367,48087.194,42994.46,17794.126,White LED,50 mA,b'OK Read',11:49:22
40B,3,64,150,30466.816,27031.344,47416.533,54455.381,48573.294,20121.743,White LED,100 mA,b'OK Read',11:49:23
40B,3,64,200,8121.744,7193.776,12512.994,14355.77,12938.22,5382.712,White LED,12.5 mA,b'OK Read',11:49:24
40B,3,64,200,15692.936,13971.912,24290.642,27930.378,25028.052,10413.529,White LED,25 mA,b'OK Read',11:49:25
40B,3,64,200,26721.594,23791.987,41590.107,47819.673,42681.377,17737.96,White LED,50 mA,b'OK Read',11:49:26
40B,3,64,200,30353.769,26940.5,47172.315,54215.205,48372.31,20086.593,White LED,100 mA,b'OK Read',11:49:27
40B,3,64,250,8067.717,7167.894,12423.626,14284.907,12862.468,5369.874,White LED,12.5 mA,b'OK Read',11:49:29
40B,3,64,250,15675.024,13937.504,24279.369,27873.545,25014.129,10397.712,White LED,25 mA,b'OK Read',11:49:31
40B,3,64,250,26745.967,23721.648,41660.422,47838.934,42749.344,17718.016,White LED,50 mA,b'OK Read',11:49:33
40B,3,64,250,30371.682,26850.674,47221.156,54239.461,48454.668,20054.498,White LED,100 mA,b'OK Read',11:49:34
40B,4,64,50,8086.509,7192.254,12608.268,14405.708,13031.437,5391.881,White LED,12.5 mA,b'OK Read',11:49:39
40B,4,64,50,15697.34,13970.39,24577.803,28117.049,25274.663,10449.062,White LED,25 mA,b'OK Read',11:49:40
40B,4,64,50,27137.077,24244.167,42601.88,48852.896,43672.544,18069.222,White LED,50 mA,b'OK Read',11:49:41
40B,4,64,50,30519.671,27197.803,48329.009,55235.351,49520.406,20407.538,White LED,100 mA,b'OK Read',11:49:42
40B,4,64,100,8021.911,7106.994,12546.542,14308.211,12979.519,5359.787,White LED,12.5 mA,b'OK Read',11:49:43
40B,4,64,100,15565.208,13809.005,24414.094,27898.276,25151.948,10373.412,White LED,25 mA,b'OK Read',11:49:44
40B,4,64,100,26996.138,23970.12,42658.242,48703.086,43785.815,18011.91,White LED,50 mA,b'OK Read',11:49:45
40B,4,64,100,30563.714,27069.915,48310.225,55183.037,49565.244,20363.981,White LED,100 mA,b'OK Read',11:49:46
40B,4,64,150,8002.336,7072.485,12502.707,14258.273,12948.053,5344.504,White LED,12.5 mA,b'OK Read',11:49:47
40B,4,64,150,15495.716,13743.031,24296.903,27769.867,25081.151,10346.666,White LED,25 mA,b'OK Read',11:49:48
40B,4,64,150,26943.284,23846.289,42680.605,48642.051,43842.454,17979.051,White LED,50 mA,b'OK Read',11:49:49
40B,4,64,150,30560.778,26998.864,48235.973,55064.141,49567.604,20344.876,White LED,100 mA,b'OK Read',11:49:50
40B,4,64,200,7983.739,7049.139,12529.097,14248.762,12975.979,5335.716,White LED,12.5 mA,b'OK Read',11:49:51
40B,4,64,200,15488.865,13708.521,24337.607,27779.377,25110.649,10334.44,White LED,25 mA,b'OK Read',11:49:52
40B,4,64,200,26944.753,23837.661,42721.309,48655.527,43901.455,17974.085,White LED,50 mA,b'OK Read',11:49:53
40B,4,64,200,30634.185,26961.816,48306.196,55118.833,49627.783,20335.325,White LED,100 mA,b'OK Read',11:49:55
40B,4,64,250,7979.628,7037.568,12552.445,14263.029,12992.734,5332.277,White LED,12.5 mA,b'OK Read',11:49:56
40B,4,64,250,15485.929,13687.815,24350.221,27757.502,25124.572,10325.27,White LED,25 mA,b'OK Read',11:49:58
40B,4,64,250,26942.109,23781.33,42641.602,48595.125,43815.082,17956.432,White LED,50 mA,b'OK Read',11:50:00
40B,4,64,250,30529.066,26882.342,48246.352,54970.926,49601.586,20313.088,White LED,100 mA,b'OK Read',11:50:02
