Fruit,Fruit number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time,spot,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
1,Fruit 1 spot 1,1,64,150,0.511097864,0.281431054,1.210409205,1.15912479,0.611074363,0.540253942,White LED,100 mA,b'OK Read',08:59:32,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,200,0.502600385,0.249979456,1.076111278,1.029885322,0.722467866,0.719728709,White LED,12.5 mA,b'OK Read',08:59:33,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,200,0.502375113,0.254500926,1.09101782,1.033944127,0.631648024,0.589785744,White LED,25 mA,b'OK Read',08:59:34,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,200,0.51520978,0.277499113,1.200272711,1.146905864,0.620270671,0.555187403,White LED,50 mA,b'OK Read',08:59:35,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,200,0.513075692,0.28497368,1.220155973,1.169233712,0.619072249,0.544993156,White LED,100 mA,b'OK Read',08:59:36,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,250,0.502682329,0.250310748,1.078706707,1.030106495,0.723599321,0.72543096,White LED,12.5 mA,b'OK Read',08:59:38,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,250,0.502638407,0.255671665,1.095233797,1.040095927,0.63458234,0.592212152,White LED,25 mA,b'OK Read',08:59:40,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,250,0.515779517,0.279240184,1.203607063,1.151378153,0.62225553,0.55613493,White LED,50 mA,b'OK Read',08:59:42,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,1,64,250,0.513319375,0.285598413,1.218944898,1.168721844,0.619445931,0.545793704,White LED,100 mA,b'OK Read',08:59:43,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,50,0.501996242,0.252604582,1.079555412,1.035938818,0.727344076,0.730382685,White LED,12.5 mA,b'OK Read',08:59:48,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,50,0.50206541,0.254309223,1.092638221,1.037734148,0.634933685,0.590976745,White LED,25 mA,b'OK Read',08:59:49,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,50,0.511388943,0.270253553,1.166947603,1.111540006,0.612353178,0.546664719,White LED,50 mA,b'OK Read',08:59:50,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,50,0.510203613,0.27281355,1.174330664,1.116118169,0.607476763,0.539291544,White LED,100 mA,b'OK Read',08:59:52,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,100,0.503157927,0.249980972,1.079072384,1.034692983,0.725597241,0.724744032,White LED,12.5 mA,b'OK Read',08:59:53,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,100,0.502394098,0.252771283,1.079293421,1.021636412,0.632922429,0.593169442,White LED,25 mA,b'OK Read',08:59:54,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,100,0.512218951,0.268139819,1.165508665,1.106397466,0.612831437,0.55026148,White LED,50 mA,b'OK Read',08:59:55,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,100,0.51114906,0.275428768,1.187005578,1.131613023,0.610453721,0.542046833,White LED,100 mA,b'OK Read',08:59:56,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,150,0.503142357,0.249145359,1.076221722,1.028706019,0.72549098,0.728364669,White LED,12.5 mA,b'OK Read',08:59:57,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,150,0.502686282,0.253120697,1.082916886,1.0265575,0.633667195,0.593903961,White LED,25 mA,b'OK Read',08:59:58,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,150,0.513829814,0.272382357,1.178875789,1.122765492,0.616524034,0.553685142,White LED,50 mA,b'OK Read',08:59:59,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,150,0.511775911,0.280066549,1.202563863,1.151627206,0.614247156,0.543659062,White LED,100 mA,b'OK Read',09:00:00,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,200,0.503099588,0.249979456,1.077659599,1.031969139,0.725983964,0.726042409,White LED,12.5 mA,b'OK Read',09:00:01,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,200,0.501923402,0.254014576,1.086204631,1.031784753,0.633460725,0.593053406,White LED,25 mA,b'OK Read',09:00:02,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,200,0.515909828,0.275642011,1.190612473,1.137208363,0.620816751,0.555187403,White LED,50 mA,b'OK Read',09:00:03,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,200,0.513313557,0.282924139,1.209651546,1.158563673,0.618595979,0.544993156,White LED,100 mA,b'OK Read',09:00:04,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,250,0.50338157,0.250060009,1.078706707,1.031773621,0.725007278,0.72543096,White LED,12.5 mA,b'OK Read',09:00:06,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,250,0.502845151,0.254763544,1.089459544,1.034917057,0.63458234,0.593519095,White LED,25 mA,b'OK Read',09:00:08,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,250,0.515655008,0.27705195,1.193187679,1.141052314,0.621382498,0.55613493,White LED,50 mA,b'OK Read',09:00:10,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,2,64,250,0.513591437,0.283210452,1.209212146,1.158403133,0.619064921,0.545793704,White LED,100 mA,b'OK Read',09:00:11,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,50,0.501007073,0.251360352,1.079555412,1.035938818,0.720350846,0.717791339,White LED,12.5 mA,b'OK Read',09:00:16,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,50,0.501297306,0.253663834,1.086211104,1.029085806,0.627718325,0.584482191,White LED,25 mA,b'OK Read',09:00:17,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,50,0.511388943,0.268300831,1.153333219,1.093317686,0.60799467,0.542760428,White LED,50 mA,b'OK Read',09:00:18,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,50,0.510203613,0.271099942,1.164133833,1.107025448,0.603656046,0.532465309,White LED,100 mA,b'OK Read',09:00:19,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,100,0.502411813,0.249355965,1.079072384,1.030521005,0.715081378,0.712139213,White LED,12.5 mA,b'OK Read',09:00:20,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,100,0.501879475,0.252123925,1.076081323,1.017316774,0.627498089,0.583392534,White LED,25 mA,b'OK Read',09:00:21,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,100,0.511831983,0.266774772,1.156803847,1.098633044,0.608477687,0.544408002,White LED,50 mA,b'OK Read',09:00:22,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,100,0.511352354,0.273379716,1.177725444,1.122586614,0.606644228,0.536933505,White LED,100 mA,b'OK Read',09:00:23,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,150,0.502311312,0.248728072,1.074156091,1.028706019,0.716129988,0.715733493,White LED,12.5 mA,b'OK Read',09:00:24,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,150,0.501912625,0.252256892,1.077566647,1.020798039,0.628839346,0.587378308,White LED,25 mA,b'OK Read',09:00:25,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,150,0.512950927,0.270561236,1.169223328,1.113294517,0.612893118,0.549776595,White LED,50 mA,b'OK Read',09:00:26,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,150,0.511685494,0.277906095,1.193037442,1.141130876,0.612343261,0.539118902,White LED,100 mA,b'OK Read',09:00:27,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,200,0.502475549,0.249352886,1.076111278,1.027799735,0.718953115,0.719728709,White LED,12.5 mA,b'OK Read',09:00:28,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,200,0.502116967,0.253041998,1.080589244,1.02423061,0.630741673,0.588152448,White LED,25 mA,b'OK Read',09:00:29,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,200,0.515637628,0.27368708,1.180952582,1.126864106,0.618086766,0.552249449,White LED,50 mA,b'OK Read',09:00:30,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,200,0.512871851,0.280789192,1.201248489,1.1495781,0.616689438,0.544139953,White LED,100 mA,b'OK Read',09:00:32,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,250,0.50278222,0.249809269,1.076229386,1.030106495,0.723599321,0.72543096,White LED,12.5 mA,b'OK Read',09:00:33,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,250,0.502173278,0.253596188,1.082401867,1.027148295,0.632407052,0.590904138,White LED,25 mA,b'OK Read',09:00:35,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,250,0.515966326,0.274863641,1.184698069,1.130209526,0.620072324,0.554568152,White LED,50 mA,b'OK Read',09:00:37,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,3,64,250,0.513455435,0.281027176,1.201493077,1.149430114,0.616398213,0.544429046,White LED,100 mA,b'OK Read',09:00:39,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,50,0.501007073,0.251360352,1.079555412,1.035938818,0.713357617,0.717791339,White LED,12.5 mA,b'OK Read',09:00:43,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,50,0.500273226,0.253018322,1.079783987,1.024762093,0.627718325,0.584482191,White LED,25 mA,b'OK Read',09:00:44,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,50,0.511388943,0.267129257,1.147498634,1.088111624,0.60799467,0.542760428,White LED,50 mA,b'OK Read',09:00:45,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,50,0.509797207,0.269729029,1.157335537,1.097933209,0.603656046,0.532465309,White LED,100 mA,b'OK Read',09:00:46,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,100,0.501665629,0.248730958,1.075971682,1.026349028,0.715081378,0.712139213,White LED,12.5 mA,b'OK Read',09:00:47,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,100,0.501493534,0.251476689,1.071262596,1.010837318,0.627498089,0.583392534,White LED,25 mA,b'OK Read',09:00:48,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,100,0.511831983,0.264824642,1.148098681,1.088281214,0.607389041,0.544408002,White LED,50 mA,b'OK Read',09:00:49,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,100,0.510607026,0.27167214,1.169289236,1.112432979,0.605692129,0.536933505,White LED,100 mA,b'OK Read',09:00:50,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,150,0.501978825,0.248310786,1.074156091,1.025926435,0.716129988,0.719943885,White LED,12.5 mA,b'OK Read',09:00:51,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,150,0.501053051,0.251392964,1.073285876,1.016478902,0.628839346,0.589552812,White LED,25 mA,b'OK Read',09:00:52,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,150,0.513054339,0.268610124,1.160857814,1.102962197,0.612893118,0.549776595,White LED,50 mA,b'OK Read',09:00:53,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,150,0.511233481,0.275859274,1.1851921,1.13213368,0.611708995,0.542524022,White LED,100 mA,b'OK Read',09:00:54,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,200,0.502350783,0.249039602,1.076111278,1.029885322,0.725983964,0.73235611,White LED,12.5 mA,b'OK Read',09:00:55,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,200,0.501149035,0.252069421,1.076578254,1.01991278,0.634366381,0.593053406,White LED,25 mA,b'OK Read',09:00:56,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,200,0.515326483,0.27173215,1.173707316,1.117812813,0.617540686,0.555187403,White LED,50 mA,b'OK Read',09:00:57,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,200,0.512735926,0.278995803,1.194945893,1.141715665,0.615736167,0.544993156,White LED,100 mA,b'OK Read',09:00:59,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,250,0.502482476,0.249307553,1.076229386,1.030106495,0.727823191,0.730484799,White LED,12.5 mA,b'OK Read',09:01:00,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,250,0.501294733,0.252558389,1.07791046,1.021106127,0.633857707,0.593519095,White LED,25 mA,b'OK Read',09:01:02,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,250,0.515250351,0.272753536,1.17698002,1.121948745,0.618325424,0.554568152,White LED,50 mA,b'OK Read',09:01:04,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 1,4,64,250,0.513455435,0.279594438,1.195787692,1.143148953,0.616017202,0.543746996,White LED,100 mA,b'OK Read',09:01:06,1,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,50,0.532660065,0.276247564,1.091963773,1.035938818,0.615445709,0.541491856,White LED,12.5 mA,b'OK Read',09:07:49,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,50,0.532788432,0.279481965,1.089424662,1.02043838,0.588035574,0.513046354,White LED,25 mA,b'OK Read',09:07:51,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,50,0.522368277,0.285484604,1.128049314,1.064683794,0.575306896,0.495903178,White LED,50 mA,b'OK Read',09:07:52,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,50,0.518467696,0.289607391,1.131843614,1.063835865,0.575001586,0.491506784,White LED,100 mA,b'OK Read',09:07:53,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,100,0.531511875,0.281228475,1.106979824,1.043036939,0.62043861,0.535680012,White LED,12.5 mA,b'OK Read',09:07:54,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,100,0.531855885,0.281899824,1.092141814,1.019476593,0.591330736,0.511690581,White LED,25 mA,b'OK Read',09:07:55,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,100,0.522048512,0.284715705,1.117147522,1.044284286,0.575822475,0.495625607,White LED,50 mA,b'OK Read',09:07:56,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,100,0.519279764,0.289601492,1.132169006,1.062790597,0.57521692,0.492614831,White LED,100 mA,b'OK Read',09:07:57,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,150,0.530900842,0.27835849,1.101010412,1.037048308,0.620178142,0.538905316,White LED,12.5 mA,b'OK Read',09:07:58,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,150,0.531740308,0.282061117,1.096828089,1.0265575,0.591422993,0.511236418,White LED,25 mA,b'OK Read',09:07:59,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,150,0.523394015,0.289812742,1.135761623,1.067660696,0.580214874,0.500270901,White LED,50 mA,b'OK Read',09:08:00,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,150,0.519595819,0.295872176,1.151569597,1.086398611,0.581250325,0.497124653,White LED,100 mA,b'OK Read',09:08:01,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,200,0.530682106,0.278799049,1.100885537,1.040309717,0.620514497,0.539797567,White LED,12.5 mA,b'OK Read',09:08:03,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,200,0.531478683,0.283679345,1.100644776,1.03286444,0.593586152,0.512999427,White LED,25 mA,b'OK Read',09:08:04,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,200,0.525555188,0.293236163,1.146658927,1.080315772,0.585325691,0.503291455,White LED,50 mA,b'OK Read',09:08:05,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,200,0.521672262,0.298295794,1.157131228,1.091733926,0.585235522,0.498936971,White LED,100 mA,b'OK Read',09:08:06,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,250,0.531352804,0.279154319,1.102237902,1.041774603,0.620831977,0.538385062,White LED,12.5 mA,b'OK Read',09:08:07,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,250,0.531217366,0.283949894,1.101649762,1.035780354,0.594694887,0.513773095,White LED,25 mA,b'OK Read',09:08:09,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,250,0.526363459,0.294401864,1.149967719,1.083741607,0.587322143,0.504437676,White LED,50 mA,b'OK Read',09:08:11,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,1,64,250,0.521780406,0.298902687,1.15685638,1.092003647,0.584397352,0.499401449,White LED,100 mA,b'OK Read',09:08:13,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,50,0.528703459,0.278736026,1.098167954,1.035938818,0.615445709,0.541491856,White LED,12.5 mA,b'OK Read',09:08:17,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,50,0.529460112,0.281418377,1.092638221,1.024762093,0.591642909,0.5065518,White LED,25 mA,b'OK Read',09:08:18,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,50,0.520667264,0.285875104,1.114434931,1.043858443,0.575306896,0.491998247,White LED,50 mA,b'OK Read',09:08:20,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,50,0.517519359,0.287893718,1.1148491,1.045650422,0.573091044,0.488092827,White LED,100 mA,b'OK Read',09:08:21,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,100,0.529522167,0.278728685,1.100778419,1.038864961,0.616932875,0.535680012,White LED,12.5 mA,b'OK Read',09:08:22,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,100,0.530054721,0.281576145,1.087323667,1.017316774,0.589522161,0.508431255,White LED,25 mA,b'OK Read',09:08:23,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,100,0.521506714,0.284715705,1.111343962,1.040401801,0.574733828,0.495625607,White LED,50 mA,b'OK Read',09:08:24,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,100,0.518127943,0.289430721,1.125419734,1.058277871,0.57521692,0.492614831,White LED,100 mA,b'OK Read',09:08:25,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,150,0.529571101,0.277941204,1.09687915,1.034266955,0.617837558,0.538905316,White LED,12.5 mA,b'OK Read',09:08:26,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,150,0.529419446,0.281845165,1.090407222,1.022238363,0.590215857,0.511236418,White LED,25 mA,b'OK Read',09:08:27,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,150,0.522980429,0.289162347,1.127396458,1.059911318,0.580214874,0.500270901,White LED,50 mA,b'OK Read',09:08:28,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,150,0.518872592,0.294735068,1.142603839,1.078901028,0.579346795,0.495989613,White LED,100 mA,b'OK Read',09:08:29,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,200,0.530182903,0.278799049,1.099337216,1.03822413,0.620514497,0.539797567,White LED,12.5 mA,b'OK Read',09:08:30,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,200,0.530317114,0.283193118,1.09502939,1.028547525,0.59177345,0.512999427,White LED,25 mA,b'OK Read',09:08:31,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,200,0.524544016,0.292356451,1.138931015,1.073203649,0.583687867,0.502311923,White LED,50 mA,b'OK Read',09:08:32,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,200,0.520415061,0.297271056,1.15040848,1.085556434,0.582852711,0.498084327,White LED,100 mA,b'OK Read',09:08:34,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,250,0.529954184,0.279154319,1.100999241,1.040107478,0.620831977,0.538385062,White LED,12.5 mA,b'OK Read',09:08:35,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,250,0.530803914,0.283430933,1.098441779,1.033190462,0.591793577,0.512466152,White LED,25 mA,b'OK Read',09:08:37,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,250,0.525460676,0.293151413,1.143407186,1.078062286,0.584265069,0.503654608,White LED,50 mA,b'OK Read',09:08:39,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,2,64,250,0.521345099,0.297606363,1.151822323,1.087516899,0.584016342,0.49871884,White LED,100 mA,b'OK Read',09:08:41,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,3,64,50,0.527714221,0.278736026,1.098167954,1.04429282,0.615445709,0.541491856,White LED,12.5 mA,b'OK Read',09:08:45,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,3,64,50,0.528948018,0.281418377,1.089424662,1.02043838,0.591642909,0.5065518,White LED,25 mA,b'OK Read',09:08:46,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,3,64,50,0.520512635,0.284703456,1.108599995,1.036048798,0.575306896,0.491998247,White LED,50 mA,b'OK Read',09:08:47,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
1,Fruit 1 spot 2,3,64,50,0.517248402,0.28618011,1.108051111,1.038831243,0.571180869,0.488092827,White LED,100 mA,b'OK Read',09:08:48,2,77.31836223,348.6055389,0.410252872,1.849708395,22.17932694
