Fruit,Fruit number,Read number,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,spot,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
18,Fruit 18 spot 3,2,64,150,0.289564789,0.436793428,0.768397302,0.852157935,0.899363431,0.819173065,White LED,25 mA,b'OK Read',13:16:29,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,150,0.329013634,0.494780412,0.87005833,0.967012269,1.015613467,0.90930485,White LED,50 mA,b'OK Read',13:16:30,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,150,0.339661833,0.511779363,0.914549875,1.016278574,1.065297786,0.954143355,White LED,100 mA,b'OK Read',13:16:31,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,200,0.282402208,0.425336615,0.754347168,0.836627879,0.882798401,0.807054019,White LED,12.5 mA,b'OK Read',13:16:32,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,200,0.291787258,0.442514891,0.773802488,0.858754356,0.903843729,0.823161612,White LED,25 mA,b'OK Read',13:16:34,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,200,0.337155717,0.509632494,0.900858968,1.001015528,1.048114918,0.938622333,White LED,50 mA,b'OK Read',13:16:35,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,200,0.367467317,0.568192421,1.003269559,1.117351227,1.160321122,1.007370343,White LED,100 mA,b'OK Read',13:16:36,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,250,0.28196563,0.425927661,0.754915479,0.837257103,0.882723042,0.807326825,White LED,12.5 mA,b'OK Read',13:16:38,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,2,64,250,0.289408695,0.439082027,0.769411156,0.853175148,0.897552575,0.81733888,White LED,25 mA,b'OK Read',13:16:40,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,50,0.281863077,0.426163319,0.7521096,0.834961475,0.877923366,0.804172478,White LED,12.5 mA,b'OK Read',13:16:48,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,50,0.298525299,0.454305076,0.785170481,0.872447405,0.912432282,0.831552832,White LED,25 mA,b'OK Read',13:16:49,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,50,0.314729633,0.480247424,0.821125628,0.910617905,0.952941601,0.870413495,White LED,50 mA,b'OK Read',13:16:50,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,50,0.309457597,0.472323114,0.839126991,0.930491347,0.973546895,0.890052409,White LED,100 mA,b'OK Read',13:16:51,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,100,0.281385693,0.426933227,0.754651337,0.837247475,0.878312551,0.804604616,White LED,12.5 mA,b'OK Read',13:16:53,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,100,0.288353776,0.438416859,0.771037801,0.854751215,0.894972269,0.815791263,White LED,25 mA,b'OK Read',13:16:54,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,100,0.311930582,0.477012572,0.820276191,0.909535468,0.954084792,0.871996701,White LED,50 mA,b'OK Read',13:16:55,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,100,0.31547156,0.482818306,0.853418988,0.946139947,0.990734221,0.907020019,White LED,100 mA,b'OK Read',13:16:56,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,150,0.281143331,0.426837096,0.755608188,0.838335791,0.878256101,0.803815378,White LED,12.5 mA,b'OK Read',13:16:57,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,150,0.287309526,0.438918356,0.771456496,0.855590601,0.893259019,0.813665835,White LED,25 mA,b'OK Read',13:16:58,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,150,0.331162912,0.504821761,0.886645642,0.985576578,1.022479086,0.915528665,White LED,50 mA,b'OK Read',13:16:59,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,150,0.341303812,0.521895038,0.932051517,1.035048912,1.067928955,0.956451193,White LED,100 mA,b'OK Read',13:17:00,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,200,0.280593693,0.425672184,0.758652371,0.839886777,0.878339204,0.802127363,White LED,12.5 mA,b'OK Read',13:17:01,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,200,0.288972114,0.444342597,0.778037779,0.862226274,0.897119129,0.816729193,White LED,25 mA,b'OK Read',13:17:02,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,200,0.337230384,0.515526782,0.911040709,1.011049866,1.049648858,0.939513725,White LED,50 mA,b'OK Read',13:17:03,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,200,0.36625305,0.573113979,1.013725853,1.127261284,1.160229716,1.006656696,White LED,100 mA,b'OK Read',13:17:04,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,250,0.278855581,0.426357361,0.758753697,0.839548518,0.874105996,0.795205222,White LED,12.5 mA,b'OK Read',13:17:06,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,3,64,250,0.285798482,0.440704155,0.77367958,0.855715917,0.889045312,0.807068751,White LED,25 mA,b'OK Read',13:17:07,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,50,0.280234825,0.427497588,0.759681222,0.839507893,0.877029537,0.801634633,White LED,12.5 mA,b'OK Read',13:17:22,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,50,0.297142302,0.455621461,0.793360103,0.876844302,0.913296087,0.829990883,White LED,25 mA,b'OK Read',13:17:23,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,50,0.31298191,0.48087013,0.827121356,0.913877337,0.952068571,0.867799632,White LED,50 mA,b'OK Read',13:17:30,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,50,0.307676625,0.47351032,0.845391582,0.933763756,0.971952531,0.887407957,White LED,100 mA,b'OK Read',13:17:31,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,100,0.279938993,0.427602615,0.760307055,0.84032015,0.877773766,0.80260267,White LED,12.5 mA,b'OK Read',13:17:32,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,100,0.286351976,0.439761268,0.77653501,0.858102054,0.892710549,0.812625622,White LED,25 mA,b'OK Read',13:17:33,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,100,0.310240376,0.477681886,0.826438322,0.912396169,0.950533881,0.868148317,White LED,50 mA,b'OK Read',13:17:34,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,100,0.313542073,0.483144285,0.858639925,0.947769011,0.987467384,0.903053616,White LED,100 mA,b'OK Read',13:17:35,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,150,0.28005828,0.427462697,0.761015163,0.840857568,0.877776253,0.80077713,White LED,12.5 mA,b'OK Read',13:17:36,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,150,0.285880115,0.438729472,0.775637377,0.857184315,0.891843053,0.808030472,White LED,25 mA,b'OK Read',13:17:37,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,150,0.329502106,0.504350505,0.890662948,0.986608012,1.020270587,0.911138228,White LED,50 mA,b'OK Read',13:17:38,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,150,0.340224162,0.520957172,0.934697305,1.034807469,1.068873431,0.955772459,White LED,100 mA,b'OK Read',13:17:39,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,200,0.279056433,0.427215676,0.760609335,0.841207959,0.875861822,0.796470905,White LED,12.5 mA,b'OK Read',13:17:40,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,200,0.288659335,0.444091726,0.781066674,0.862689177,0.897095427,0.813295347,White LED,25 mA,b'OK Read',13:17:41,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,200,0.33611027,0.515832573,0.916331172,1.013486268,1.047597486,0.937099611,White LED,50 mA,b'OK Read',13:17:42,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,200,0.36625305,0.574164693,1.018408392,1.130192924,1.161619299,1.00640688,White LED,100 mA,b'OK Read',13:17:43,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,250,0.279434189,0.426679669,0.760907818,0.840182995,0.875980824,0.794036859,White LED,12.5 mA,b'OK Read',13:17:44,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,Fruit 18 spot 3,4,64,250,0.286333338,0.440419571,0.77584444,0.856581287,0.891654158,0.808722762,White LED,25 mA,b'OK Read',13:17:45,3,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
19,Fruit 19 spot 1,1,64,50,0.225960829,0.355180568,0.704156322,0.798940072,0.85146597,0.801634633,White LED,12.5 mA,b'OK Read',08:52:51,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,50,0.239847593,0.378246276,0.735825165,0.834091874,0.887670785,0.828428935,White LED,25 mA,b'OK Read',08:52:53,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,50,0.258173356,0.40759274,0.782622959,0.887345611,0.945084388,0.883757924,White LED,50 mA,b'OK Read',08:52:54,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,50,0.25424777,0.400999754,0.800550231,0.90633514,0.964777847,0.903904422,White LED,100 mA,b'OK Read',08:52:56,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,100,0.226139326,0.354639723,0.704334788,0.798883522,0.852717632,0.801692716,White LED,12.5 mA,b'OK Read',08:52:57,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,100,0.231731579,0.36489925,0.719882958,0.8164685,0.868962771,0.812337806,White LED,25 mA,b'OK Read',08:52:58,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,100,0.256153533,0.404881481,0.782258754,0.885804793,0.944236022,0.88525979,White LED,50 mA,b'OK Read',08:52:59,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,100,0.259205153,0.409939193,0.813224655,0.920346009,0.980342485,0.920966251,White LED,100 mA,b'OK Read',08:53:01,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,150,0.226228766,0.35453574,0.704144255,0.798984761,0.852583804,0.801992445,White LED,12.5 mA,b'OK Read',08:53:02,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,150,0.23162643,0.364828748,0.719280513,0.81599243,0.868463705,0.812256995,White LED,25 mA,b'OK Read',08:53:04,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,150,0.272985336,0.428152339,0.84367408,0.958901998,1.016237616,0.934248348,White LED,50 mA,b'OK Read',08:53:05,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,150,0.282260546,0.442610936,0.885615175,1.0057408,1.064803071,0.979394054,White LED,100 mA,b'OK Read',08:53:07,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,200,0.226202105,0.35460376,0.704298685,0.799634281,0.852844818,0.802583518,White LED,12.5 mA,b'OK Read',08:53:08,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,200,0.234161253,0.369013261,0.72346653,0.821119409,0.873523913,0.817793204,White LED,25 mA,b'OK Read',08:53:09,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,200,0.278928202,0.438372914,0.866880126,0.985927926,1.042995791,0.959458327,White LED,50 mA,b'OK Read',08:53:11,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,200,0.303637166,0.487816025,0.964976097,1.10035496,1.154360674,1.030492184,White LED,100 mA,b'OK Read',08:53:12,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,250,0.226274076,0.354644225,0.704470288,0.799784866,0.852978023,0.803018647,White LED,12.5 mA,b'OK Read',08:53:14,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,1,64,250,0.232352142,0.366086653,0.71847658,0.81493425,0.867739392,0.81264623,White LED,25 mA,b'OK Read',08:53:15,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,50,0.226503579,0.355180568,0.702603216,0.797541236,0.850393292,0.801271983,White LED,12.5 mA,b'OK Read',08:53:27,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,50,0.240440291,0.378246276,0.733544522,0.83381124,0.886423107,0.829600428,White LED,25 mA,b'OK Read',08:53:28,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,50,0.25964147,0.408734462,0.784067698,0.889431605,0.946964736,0.888297812,White LED,50 mA,b'OK Read',08:53:29,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,50,0.25547603,0.40282621,0.801671233,0.909131519,0.967108114,0.908437752,White LED,100 mA,b'OK Read',08:53:31,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,100,0.226229768,0.3547736,0.702774548,0.798093443,0.851011274,0.801692716,White LED,12.5 mA,b'OK Read',08:53:32,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,100,0.232065212,0.364828491,0.717999681,0.815366842,0.867313596,0.812913396,White LED,25 mA,b'OK Read',08:53:33,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,100,0.25725737,0.406374583,0.782871374,0.887852746,0.944772011,0.888420958,White LED,50 mA,b'OK Read',08:53:34,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,100,0.259952066,0.411196523,0.814262104,0.922819838,0.982582618,0.924548806,White LED,100 mA,b'OK Read',08:53:36,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,150,0.22628906,0.354446368,0.702906521,0.797694593,0.851084288,0.801870858,White LED,12.5 mA,b'OK Read',08:53:37,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,150,0.231817015,0.364734282,0.717343045,0.815226148,0.867016298,0.812385044,White LED,25 mA,b'OK Read',08:53:38,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,150,0.273913421,0.429131102,0.844918116,0.960378733,1.016645704,0.936371243,White LED,50 mA,b'OK Read',08:53:39,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,150,0.282912833,0.44371628,0.885785118,1.007343436,1.065927423,0.981882894,White LED,100 mA,b'OK Read',08:53:41,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,200,0.226382941,0.354335323,0.703124528,0.798665312,0.851853835,0.802127363,White LED,12.5 mA,b'OK Read',08:53:42,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,200,0.234089077,0.368511565,0.721900779,0.819105716,0.872359592,0.817454638,White LED,25 mA,b'OK Read',08:53:43,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,200,0.27946963,0.438956775,0.867219532,0.986018195,1.043346891,0.96090688,White LED,50 mA,b'OK Read',08:53:44,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,200,0.304398357,0.488451952,0.965174497,1.100247045,1.155110318,1.032169202,White LED,100 mA,b'OK Read',08:53:46,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,250,0.226165571,0.354268199,0.703217028,0.798515765,0.852220926,0.802434466,White LED,12.5 mA,b'OK Read',08:53:47,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,2,64,250,0.232428547,0.365574403,0.71747585,0.813755847,0.867020995,0.812030784,White LED,25 mA,b'OK Read',08:53:48,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,50,0.226322652,0.354113152,0.700855914,0.796492054,0.848963143,0.800184346,White LED,12.5 mA,b'OK Read',08:53:56,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,50,0.2403415,0.377514938,0.731678507,0.831378982,0.884503662,0.828038437,White LED,25 mA,b'OK Read',08:53:57,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,50,0.260130809,0.409357185,0.7842122,0.889757552,0.947770651,0.889260795,White LED,50 mA,b'OK Read',08:53:58,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,50,0.25627439,0.40282621,0.801737219,0.909131519,0.968825101,0.9100748,White LED,100 mA,b'OK Read',08:54:00,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,100,0.226410621,0.354371968,0.701116824,0.796249801,0.850292791,0.800964642,White LED,12.5 mA,b'OK Read',08:54:01,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,100,0.231922224,0.364262424,0.716269082,0.81334708,0.865947164,0.811762257,White LED,25 mA,b'OK Read',08:54:02,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,100,0.257705787,0.406117121,0.782438921,0.887560186,0.946446994,0.889520504,White LED,50 mA,b'OK Read',08:54:03,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,100,0.260667841,0.411103401,0.814128272,0.922638825,0.983267119,0.925316474,White LED,100 mA,b'OK Read',08:54:04,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,150,0.226409587,0.35399951,0.70192934,0.796521618,0.850784392,0.801384748,White LED,12.5 mA,b'OK Read',08:54:06,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,150,0.2320076,0.36407321,0.716799185,0.813264663,0.86657579,0.811936786,White LED,25 mA,b'OK Read',08:54:07,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,150,0.274401906,0.429203585,0.844607075,0.960449098,1.017269852,0.937336169,White LED,50 mA,b'OK Read',08:54:08,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,150,0.283677588,0.44371628,0.885736534,1.007277533,1.067029447,0.982833264,White LED,100 mA,b'OK Read',08:54:09,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,200,0.22647339,0.353999799,0.702439576,0.797123926,0.8517187,0.801853637,White LED,12.5 mA,b'OK Read',08:54:10,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,200,0.234353755,0.368260693,0.721259065,0.818388148,0.871979352,0.817261178,White LED,25 mA,b'OK Read',08:54:12,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,200,0.280011008,0.438845543,0.866939994,0.985765543,1.044603626,0.962281069,White LED,50 mA,b'OK Read',08:54:13,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,200,0.305032661,0.488507233,0.965591142,1.100390932,1.155951354,1.033632203,White LED,100 mA,b'OK Read',08:54:14,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,250,0.22638258,0.353892217,0.702551197,0.79784597,0.85157192,0.801850284,White LED,12.5 mA,b'OK Read',08:54:15,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,3,64,250,0.232600468,0.365289819,0.715923713,0.813608564,0.866945353,0.812415438,White LED,25 mA,b'OK Read',08:54:17,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,50,0.226503579,0.351177761,0.697167183,0.79264509,0.848426937,0.797283772,White LED,12.5 mA,b'OK Read',08:56:32,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,50,0.213966173,0.332610982,0.691559555,0.786194296,0.839875319,0.784889074,White LED,25 mA,b'OK Read',08:56:34,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,50,0.185468163,0.288854239,0.508264285,0.577765538,0.619915728,0.582889526,White LED,50 mA,b'OK Read',08:56:35,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,50,0.163971385,0.255522048,0.511059656,0.580642307,0.623030769,0.586568213,White LED,100 mA,b'OK Read',08:56:37,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,100,0.226410621,0.350891197,0.698776519,0.793791734,0.849843777,0.798598699,White LED,12.5 mA,b'OK Read',08:56:38,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,100,0.219911471,0.341973643,0.702780451,0.798199265,0.852848184,0.797756438,White LED,25 mA,b'OK Read',08:56:39,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,100,0.19916922,0.311126499,0.536352475,0.609391053,0.653967337,0.615531109,White LED,50 mA,b'OK Read',08:56:41,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,100,0.158591611,0.247602706,0.469480862,0.532923982,0.57328988,0.540514294,White LED,100 mA,b'OK Read',08:56:42,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,150,0.226469881,0.351050288,0.698085862,0.792826977,0.849704639,0.797981817,White LED,12.5 mA,b'OK Read',08:56:44,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,150,0.232102884,0.360720531,0.712924231,0.809862639,0.865694714,0.80905508,White LED,25 mA,b'OK Read',08:56:45,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,150,0.220254246,0.341369102,0.576825071,0.656949474,0.701089442,0.645974562,White LED,50 mA,b'OK Read',08:56:46,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,150,0.202928885,0.314758208,0.595637135,0.677928868,0.722844499,0.666429595,White LED,100 mA,b'OK Read',08:56:48,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,200,0.225795162,0.34997324,0.698525758,0.793424622,0.851583643,0.798842978,White LED,12.5 mA,b'OK Read',08:56:49,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,200,0.205528715,0.319701602,0.616197946,0.700414171,0.749749711,0.703024529,White LED,25 mA,b'OK Read',08:56:50,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,200,0.191988344,0.298189215,0.618227562,0.703901695,0.750242853,0.692341736,White LED,50 mA,b'OK Read',08:56:52,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,200,0.211009166,0.335302647,0.665612286,0.759601053,0.80336818,0.718632712,White LED,100 mA,b'OK Read',08:56:53,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,250,0.226527201,0.351367473,0.700044569,0.795484177,0.851968497,0.800024718,White LED,12.5 mA,b'OK Read',08:56:55,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,250,0.222304685,0.345767469,0.597144286,0.678191284,0.726991681,0.681019598,White LED,25 mA,b'OK Read',08:56:56,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,250,0.225328297,0.372342461,0.784022866,0.896044252,0.940175176,0.838427182,White LED,50 mA,b'OK Read',08:56:57,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 1,4,64,250,0.21930068,0.362793912,0.833059087,0.95165965,0.99871536,0.889244724,White LED,100 mA,b'OK Read',08:56:59,1,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 2,1,64,50,0.247670415,0.345840729,0.685906904,0.772536098,0.838058461,0.763565069,White LED,12.5 mA,b'OK Read',09:04:57,2,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 2,1,64,50,0.263160602,0.368007588,0.715817527,0.806494639,0.873562497,0.791917906,White LED,25 mA,b'OK Read',09:04:58,2,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 2,1,64,50,0.312842082,0.437692549,0.839618484,0.94451589,1.02332093,0.929706711,White LED,50 mA,b'OK Read',09:04:59,2,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 2,1,64,50,0.270337841,0.377803703,0.672752302,0.7568163,0.823185508,0.750399278,White LED,100 mA,b'OK Read',09:05:00,2,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 2,1,64,100,0.247478358,0.344866753,0.683467017,0.770000782,0.838438283,0.763473462,White LED,12.5 mA,b'OK Read',09:05:01,2,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,Fruit 19 spot 2,1,64,100,0.24979539,0.348624887,0.64404154,0.725030636,0.789237922,0.716503438,White LED,25 mA,b'OK Read',09:05:03,2,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
